asset,beta_bri,year,br,compounded_xret,rank_beta,rank_br,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,soe
709,-0.013805455,2016,2.25E-05,-0.283341963,-0.253634895,0.185783522,1.301537337,-0.355873533,-1.160047381,-0.065780225,1
709,0.002097119,2017,3.02E-05,-0.001571571,0.18134715,0.365284974,1.175828085,1.349689769,1.2882811,-0.076782944,1
709,-0.009732004,2018,5.36E-05,-0.304057467,-0.318627451,0.779411765,0.835394411,0.443352638,0.694487641,-0.238654368,1
709,0.009605987,2019,1.94E-05,0.187690261,0.206730769,0.146634615,0.892355878,0.462263044,0.524451356,0.475065596,1
710,2.79E-05,2019,1.00E-05,-0.505433316,0.055288462,-0.526442308,1.008049716,0.757130705,0.634083322,-1.189279209,0
713,-0.004345616,2017,3.21E-05,1.159787502,-0.559585492,0.409326425,0.029681011,-0.482423323,-1.616796229,-0.045693315,1
713,-0.006590714,2018,9.49E-06,-0.026957692,-0.242647059,-0.75245098,0.608928586,2.025761792,0.137921694,-0.196424786,1
713,0.030164569,2019,8.22E-06,0.234502787,0.528846154,-0.846153846,0.624086645,1.279519691,-0.355045666,-0.137964982,1
719,0.026458192,2016,1.10E-05,-0.35353209,0.366720517,-0.634894992,1.009901265,0.379178277,-0.191296259,0.04916968,1
719,-0.003996672,2017,1.08E-05,0.081019217,-0.523316062,-0.652849741,0.956782847,0.982933106,0.177064467,0.208608614,1
719,-0.012009305,2018,1.23E-05,-0.034453346,-0.37745098,-0.279411765,0.820085586,0.623878058,0.247764873,-0.186940114,1
719,0.01076101,2019,9.56E-06,0.014935884,0.228365385,-0.622596154,0.984137389,0.408774347,0.474935389,-0.650259578,1
721,0.002924579,2017,1.29E-05,0.064020011,0.28238342,-0.336787565,0.820258028,1.632230936,0.265120988,-0.216504039,1
721,-0.004699183,2018,1.31E-05,0.042166004,-0.174019608,-0.218137255,1.215042726,2.37965302,1.231001618,-0.144994061,1
723,0.026239136,2019,1.40E-05,0.18943578,0.473557692,-0.115384615,1.401031055,1.336010818,-0.52926683,0.764789337,0
735,-0.029123661,2016,1.11E-05,1.043528064,-0.476575121,-0.618739903,0.942800427,0.520912034,-0.040679661,0.014916623,0
735,-0.0016053,2017,2.01E-05,-0.247791785,-0.303108808,-0.028497409,0.738073784,-0.220669063,-1.694305819,0.260236483,0
735,0.064044199,2018,1.05E-05,0.024151347,0.926470588,-0.595588235,0.83200266,0.919201091,-0.471324971,-0.079666279,0
751,-0.053621187,2016,1.40E-05,-0.34630384,-0.751211632,-0.211631664,1.322164918,-0.071151074,-0.850121114,-0.215436923,1
751,-0.003817876,2017,1.32E-05,0.066693761,-0.489637306,-0.305699482,1.230363447,1.520818026,0.530323482,-0.239598874,0
751,0.009899811,2018,1.15E-05,-0.280373247,0.230392157,-0.416666667,1.000956962,0.928566804,0.329489422,-0.271693061,0
751,0.022285345,2019,1.02E-05,0.232941982,0.418269231,-0.497596154,0.955393115,0.698909746,0.14900223,0.603783369,0
753,0.067541958,2016,1.08E-05,-0.375393827,0.747980614,-0.673667205,0.737614426,0.858280759,-0.00274544,-0.189493664,1
756,0.042240172,2018,1.10E-05,0.442194344,0.779411765,-0.504901961,1.236681142,1.2346615,0.696112638,0.005655022,1
758,-0.050272274,2016,0.000122255,-0.367995445,-0.709208401,0.974151858,1.439872341,-0.141580001,-1.192562221,-0.199204003,1
758,0.003047822,2017,0.000139482,0.205982257,0.300518135,0.979274611,1.352276026,1.149674507,0.500199666,-0.087695739,1
758,0.002622065,2018,8.12E-05,-0.248038631,0.022058824,0.933823529,1.219717603,0.767206866,-0.050083804,0.178383404,1
758,-0.016177048,2019,3.64E-05,0.119071919,-0.295673077,0.651442308,0.906267464,0.189930852,-1.269847838,1.007831097,1
759,0.041512784,2016,2.61E-05,-0.185166704,0.560581583,0.350565428,0.999023139,-0.05110484,-0.314646002,0.368768601,1
759,0.014694502,2018,1.29E-05,-0.089475836,0.338235294,-0.230392157,1.035064821,0.474194665,0.122579144,0.034356631,1
761,0.01362258,2016,1.26E-05,-0.239338328,0.147011309,-0.379644588,1.228814969,0.065462944,-0.291149329,0.565434642,1
761,-0.019554771,2019,1.01E-05,0.42225771,-0.355769231,-0.519230769,0.997132714,0.378369678,0.392702514,0.517582865,1
767,-0.024693283,2016,4.36E-05,-0.267906237,-0.421647819,0.693053312,1.006785411,0.579474651,0.052177532,-0.056002974,1
767,0.002077156,2017,1.88E-05,0.108816453,0.176165803,-0.064766839,0.821310402,1.335275794,0.481920439,0.014377492,1
768,0.000367523,2017,1.00E-05,-0.001621673,-0.044041451,-0.761658031,0.615252,-0.501698052,-2.066433434,-0.073539071,1
777,0.003407966,2019,9.98E-06,0.039864426,0.120192308,-0.53125,1.057275323,0.98374199,0.053627654,0.265868963,1
778,-0.045668273,2016,1.02E-05,-0.368162134,-0.651050081,-0.770597738,1.338907607,-0.185334526,-1.208569666,-0.275557019,1
778,-0.018330673,2018,9.72E-06,-0.202708904,-0.5,-0.715686275,0.92601816,0.408274412,0.410788776,-0.062815035,1
778,0.028124615,2019,1.86E-05,0.156651865,0.497596154,0.072115385,0.873887573,0.511914238,0.362722323,0.507814184,1
779,-0.186966283,2016,1.86E-05,-0.048049674,-0.996768982,0.021001616,0.850003905,0.898139102,-1.133963099,-0.109227727,1
779,0.024853758,2019,2.27E-05,-0.108768342,0.451923077,0.338942308,1.127005972,1.430264006,1.025493418,-0.323812573,1
785,-0.040121091,2016,1.24E-05,-0.308948756,-0.602584814,-0.43457189,1.231023042,0.891051756,0.101150591,1.228805975,1
785,2.18E-05,2017,1.16E-05,0.298775005,-0.088082902,-0.528497409,1.079590583,0.888542026,-0.173044059,0.290784311,1
786,0.039145679,2016,8.38E-06,0.171350969,0.525040388,-0.935379645,1.306208236,1.040048464,0.538612811,-0.339286805,1
786,0.00032711,2017,7.97E-06,-0.011856055,-0.059585492,-0.961139896,1.781810851,-0.72062392,0.065790363,0.06778952,1
786,-0.033807772,2019,5.89E-06,0.835137473,-0.572115385,-0.987980769,1.149296562,0.438090856,1.191114149,0.072660105,1
789,0.004216486,2016,3.94E-05,0.562877424,-0.008077544,0.641357027,1.374305899,1.497511205,0.411880762,-0.404040462,1
792,-0.023968037,2016,8.60E-06,0.019824261,-0.411954766,-0.925686591,1.269803527,0.273222096,-0.271474207,-0.122371005,1
792,0.0037509,2017,8.26E-06,-0.383660873,0.373056995,-0.950777202,1.407888265,0.744433913,-0.795870279,0.439118298,1
793,-0.023194247,2016,8.32E-06,-0.174106227,-0.392568659,-0.938610662,0.595500329,0.568623948,-0.104828861,-0.144599139,0
797,0.093327018,2016,8.88E-05,-0.273567167,0.851373183,0.932148627,1.026789285,0.798086763,0.335665139,-0.260995594,1
797,-0.006932865,2017,7.19E-05,-0.15085577,-0.702072539,0.875647668,1.372976585,0.709515032,0.233348356,0.566506695,1
797,0.021295061,2018,6.94E-05,0.005495058,0.482843137,0.892156863,1.077133399,0.765580583,0.063515961,0.298753867,1
797,-0.044553617,2019,9.38E-05,-0.185568009,-0.694711538,0.959134615,0.983857183,0.65334143,0.29185536,0.714621962,1
798,0.007737873,2018,3.75E-05,-0.055774291,0.171568627,0.578431373,0.966761865,1.366282556,0.265393971,-0.210758769,1
798,0.119828631,2019,2.33E-05,0.315783782,0.951923077,0.367788462,1.047170949,1.764992676,0.441746738,0.160760586,1
800,0.005271217,2017,1.31E-05,0.299652938,0.531088083,-0.313471503,1.161314148,0.963559773,0.0373922,-0.097228549,1
801,-8.20E-05,2017,2.16E-05,0.337986501,-0.103626943,0.041450777,1.232812754,0.377392314,-1.51471568,0.714877704,1
801,0.048015354,2018,1.04E-05,-0.04928779,0.835784314,-0.620098039,1.121120701,0.716649954,-1.043644197,0.672408466,1
801,-0.047064706,2019,9.95E-06,0.146702568,-0.723557692,-0.540865385,0.903857507,0.75194382,-0.13938478,0.260519579,1
806,0.011958116,2017,1.13E-05,0.035488923,0.803108808,-0.569948187,0.954835573,2.023381418,-0.205132488,0.728419842,0
807,-0.061515975,2016,2.21E-05,-0.286642085,-0.780290792,0.163166397,1.637605924,-0.619556066,-1.1863944,-0.151570406,1
807,0.000881644,2017,3.29E-05,-0.108316252,0.023316062,0.435233161,1.904530746,0.995432403,0.339821361,0.524226589,1
807,0.039886887,2018,4.13E-06,-0.084425896,0.75245098,-0.99754902,1.605634989,1.088335613,0.129516478,0.599665951,1
807,0.031659084,2019,1.49E-05,1.689884546,0.545673077,-0.081730769,1.264039808,0.550365135,0.309634195,0.538870706,1
811,-0.020634704,2017,1.40E-05,0.842572262,-0.917098446,-0.233160622,1.129798298,1.067530233,0.14933842,0.543569206,1
815,-0.001776677,2017,1.75E-05,0.117638515,-0.321243523,-0.113989637,1.350535299,0.611339698,-0.621018655,0.311167115,1
815,-0.009535773,2018,1.72E-05,-0.283091076,-0.308823529,-0.029411765,1.317232958,0.293149884,-1.208069763,1.022330832,1
815,0.209527272,2019,1.50E-05,-0.235862358,0.983173077,-0.072115385,1.389724117,1.859881679,-0.254717461,-0.096074955,1
820,-0.000521276,2017,1.49E-05,-0.224247682,-0.168393782,-0.194300518,0.520485836,-1.218928896,-3.867269421,0.029890303,0
825,0.020572614,2019,1.83E-05,1.276028292,0.391826923,0.052884615,0.945392828,0.644865612,0.269243328,0.477309935,1
829,-0.004012887,2017,1.12E-05,-0.218211455,-0.531088083,-0.582901554,0.595230235,0.873576558,-0.475334385,0.303020254,1
829,-0.064170889,2018,1.84E-05,0.113366237,-0.93627451,0.007352941,0.984273157,0.628306737,-1.225079484,0.657953533,1
829,0.009224349,2019,1.78E-05,0.248005345,0.194711538,0.03125,0.975481074,1.095763721,-1.057987881,0.12577063,1
830,-0.007489888,2019,2.45E-05,1.555179421,-0.137019231,0.401442308,1.241467516,0.746916739,0.466802417,0.446610561,1
833,0.020626575,2018,9.10E-06,-0.155362956,0.470588235,-0.803921569,1.01248276,1.476608942,1.043426852,-0.157797453,1
833,-0.013977058,2019,8.94E-06,-0.012193786,-0.25,-0.745192308,0.963749814,1.074247413,0.275323561,0.200601516,1
836,0.007203819,2018,1.44E-05,-0.269849895,0.149509804,-0.129901961,0.989336798,1.145760332,-0.824938468,0.47871623,0
837,0.025968196,2016,2.01E-05,-0.324949616,0.363489499,0.0726979,0.845244709,0.85462817,-0.638651214,-0.098416545,1
837,0.000712658,2017,1.86E-05,-0.112621736,-0.005181347,-0.080310881,1.30266559,0.930980366,-0.296975564,0.167709609,1
837,0.042052509,2018,2.91E-05,-0.191112582,0.776960784,0.419117647,0.961901013,1.171751303,0.079815306,0.158682498,1
851,-0.007961172,2016,7.63E-06,-0.183973328,-0.163166397,-0.967689822,1.215241111,1.005782773,-0.916831378,0.504109938,1
851,0.01031919,2018,7.42E-06,0.385829741,0.245098039,-0.955882353,1.152199425,0.982977583,-1.868875568,0.419277903,1
852,0.01798474,2016,3.87E-05,-0.542791574,0.227786753,0.631663974,0.857295593,0.158431255,-1.08262571,-0.046348811,1
852,-0.025509281,2017,1.24E-05,0.250685057,-0.945595855,-0.39119171,1.268906275,1.392803083,-0.064864696,0.356369611,1
852,-0.083589843,2018,1.16E-05,-0.338746859,-0.965686275,-0.397058824,1.046242833,1.077655431,0.097645972,0.209253943,1
856,-0.026584304,2017,1.39E-05,-0.027426973,-0.953367876,-0.248704663,1.218390965,1.423332627,-0.487868317,-0.175704381,1
856,0.025967449,2018,2.21E-05,-0.372724258,0.573529412,0.149509804,1.177355678,0.857202318,-0.598778341,0.338744337,1
858,0.069595274,2016,1.50E-05,0.345571663,0.757673667,-0.137318255,1.334749011,0.487255926,1.72045297,-0.400347582,1
858,-0.005708778,2017,2.93E-05,0.584723048,-0.647668394,0.336787565,1.279101603,-0.555514553,0.346199872,-0.614190118,1
859,-0.002762343,2017,2.95E-05,0.628955452,-0.417098446,0.341968912,1.103398837,1.387301004,0.116748323,0.154752633,1
860,-0.006815849,2017,2.59E-05,0.598077679,-0.699481865,0.233160622,1.093942903,0.076310542,-0.142175696,-0.199795135,1
860,-0.003984207,2018,2.58E-05,0.206646265,-0.144607843,0.328431373,1.381925917,-0.776724575,0.326532854,-1.051057192,1
860,0.024638533,2019,2.86E-05,-0.269808464,0.449519231,0.495192308,1.171683428,-0.316623725,0.045411163,0.308298986,1
863,0.095169711,2016,5.38E-05,-0.389122893,0.864297254,0.793214863,1.149049088,0.070445614,0.193172093,0.104916257,0
863,0.009673827,2017,2.01E-05,0.227869621,0.735751295,-0.028497409,0.784995098,0.381868774,-0.143987345,0.408078664,0
863,-0.042780193,2018,3.07E-05,-0.20627289,-0.818627451,0.448529412,0.599283144,0.677604025,0.694426551,0.249276159,0
863,-0.015540049,2019,9.36E-06,-0.07506969,-0.274038462,-0.663461538,0.909246119,0.601499138,0.30584568,0.619313499,0
868,0.003942794,2017,1.20E-05,-0.419878378,0.401554404,-0.461139896,1.602689033,0.974365866,-1.125349075,0.305665886,1
869,0.082509093,2019,1.56E-05,0.092517738,0.908653846,-0.043269231,0.995867783,0.367020855,0.81379229,-0.303697119,0
876,-0.019362329,2018,6.06E-06,0.699463507,-0.517156863,-0.987745098,0.608330297,-0.399607277,-1.116364905,-0.295354119,0
877,-0.07428199,2016,1.37E-05,-0.470918766,-0.867528271,-0.243941842,0.576898867,2.073704917,-0.396236308,-0.817767483,1
877,0.010273641,2017,2.47E-05,0.757842342,0.761658031,0.194300518,1.424024972,1.344568962,0.852884495,0.136704888,1
877,0.007664983,2018,2.18E-05,0.331815729,0.166666667,0.12745098,1.276660416,0.584640005,0.800309632,-0.241857288,1
877,0.048599496,2019,1.94E-05,-0.124049233,0.725961538,0.146634615,1.219934867,1.080862186,1.617087857,-0.372113099,1
878,-0.039449114,2019,6.06E-06,0.199359736,-0.632211538,-0.985576923,1.43345517,0.242692583,0.527605114,0.442961608,1
880,0.038347001,2016,1.59E-05,-0.38230784,0.515347334,-0.088852989,1.179532011,0.684718315,-0.381381926,-0.578730635,1
881,-0.015867012,2016,1.91E-05,-0.48384773,-0.276252019,0.030694669,0.696883442,-0.288887369,-1.544458147,-0.12108659,1
881,-0.009270007,2017,9.05E-06,-0.207396896,-0.78238342,-0.867875648,1.038984957,1.658720303,0.095325769,0.433417202,1
881,0.015159521,2018,1.66E-05,-0.100575229,0.355392157,-0.046568627,1.064426861,1.052421973,0.157886541,-0.35826932,1
881,-0.022257109,2019,2.46E-05,0.400220839,-0.401442308,0.40625,1.021578375,1.688312994,1.318364289,-0.751200635,1
883,0.006462385,2017,9.57E-06,0.064596916,0.593264249,-0.805699482,0.721261654,0.462445932,0.298608601,-0.003632719,1
883,0.01660254,2018,9.33E-06,-0.180730419,0.394607843,-0.772058824,0.728034466,0.459836182,0.279664976,-0.106498247,1
885,0.027466671,2019,2.16E-05,0.040896959,0.487980769,0.298076923,1.170100221,0.411834217,0.344807043,0.223270382,1
886,-0.072089413,2016,4.60E-05,-0.034862519,-0.851373183,0.722132472,0.782226471,0.989172422,-0.208363192,-0.35080362,1
886,-0.00132202,2017,4.62E-05,-0.178634206,-0.277202073,0.658031088,0.762754934,0.453817262,-1.31683651,0.217749109,1
886,0.052731305,2018,3.01E-05,0.144181238,0.87254902,0.43627451,0.909800261,0.944412143,-0.093087235,0.05258874,1
893,0.002827451,2017,9.03E-06,0.286450638,0.269430052,-0.870466321,0.120305183,0.601654968,-1.021856138,0.261166656,0
898,-0.006131551,2017,2.06E-05,-0.089843771,-0.668393782,-0.002590674,1.506829089,0.942393962,1.424478587,-0.26599261,1
898,0.00596817,2018,2.54E-05,-0.348811741,0.105392157,0.306372549,0.982587255,0.137743018,0.827071949,-0.205365551,1
898,-0.020029583,2019,2.98E-05,0.823951591,-0.360576923,0.53125,0.983502231,0.365449383,0.462409111,0.562997311,1
901,-0.001498457,2017,1.74E-05,0.230394714,-0.287564767,-0.121761658,1.267539468,0.521079263,-0.805868661,0.647783872,1
903,-0.058717157,2016,2.41E-05,-0.446158971,-0.770597738,0.273021002,0.994835224,1.619486474,1.05659142,-0.254480066,1
903,0.001798666,2017,2.60E-05,0.125912743,0.142487047,0.235751295,0.832641392,0.964263168,0.16429718,0.169729606,1
903,-0.000791057,2018,2.91E-05,0.883964197,-0.06127451,0.419117647,0.932820226,1.154255082,0.370160608,-0.390054361,1
903,-0.034831626,2019,2.66E-05,-0.2829627,-0.576923077,0.454326923,0.881931572,0.814304259,-0.788122769,0.904648372,1
905,0.013159523,2016,2.30E-05,-0.4055291,0.143780291,0.224555735,1.058460567,1.768912792,0.43658011,-0.512805574,1
905,0.031658505,2017,3.26E-05,-0.042586833,0.974093264,0.42746114,1.144409712,2.003715384,1.022710876,-0.07947014,1
905,-0.02382441,2018,4.03E-05,-0.166631493,-0.578431373,0.632352941,1.068215306,1.104386878,0.136697355,0.05939341,1
905,-0.00797619,2019,3.43E-05,0.01947427,-0.153846154,0.610576923,1.021327147,0.586164812,-0.050930462,0.571208894,1
911,-0.003691753,2017,2.11E-05,0.230096037,-0.476683938,0.028497409,0.978616007,1.249516033,0.27228913,0.503940417,1
917,-0.016824902,2019,2.02E-05,-0.233671207,-0.314903846,0.213942308,1.14350773,0.981250832,-0.362347865,0.453704279,1
920,0.005577049,2017,1.20E-05,0.242763789,0.559585492,-0.461139896,1.001134591,0.938993681,-0.634143014,0.249000374,1
922,0.05464439,2019,1.08E-05,0.156245843,0.778846154,-0.387019231,1.124576522,1.018334141,-0.038547653,0.264342797,1
923,-0.007367207,2018,1.17E-05,-0.274928616,-0.257352941,-0.375,1.252434933,0.858861827,0.513033034,-0.086005978,1
925,-0.111250365,2016,1.03E-05,-0.588800926,-0.954765751,-0.741518578,0.802949783,0.895879289,0.178258289,-0.195458786,1
925,0.017102062,2018,1.82E-05,0.01135027,0.409313725,0,1.138342564,0.750966731,-0.374636424,0.623065911,1
926,-0.032329959,2016,1.02E-05,-0.405943588,-0.512116317,-0.770597738,0.798081055,0.384555312,0.308608931,0.002789437,0
926,-0.000866849,2017,9.34E-06,-0.051992283,-0.215025907,-0.831606218,1.016053075,0.29679785,0.28412736,0.445110768,0
926,-0.006122912,2018,9.03E-06,-0.24204479,-0.225490196,-0.81372549,1.083863465,0.625190626,0.224349333,0.409319382,0
927,0.009854024,2017,4.48E-05,0.071211661,0.743523316,0.647668394,1.085516095,-0.129379657,-0.892729795,0.507286454,1
928,0.01500509,2016,8.41E-05,-0.460247495,0.179321486,0.922455574,1.113494089,2.350677641,0.752346816,-0.800022761,1
928,0.023986569,2017,3.48E-05,0.152011808,0.953367876,0.476683938,1.405948453,1.939665694,1.426420633,0.303412798,1
928,-0.026845241,2018,2.24E-05,-0.312373326,-0.625,0.176470588,1.338301763,1.580580246,0.421689114,0.366257768,1
928,0.102736484,2019,1.87E-05,1.417976933,0.939903846,0.088942308,1.016410375,1.043161894,0.594822554,0.101640039,1
930,0.060892882,2019,9.10E-06,0.311461882,0.810096154,-0.716346154,0.56753246,0.835240933,0.627699689,-0.792226386,1
932,0.103269252,2018,1.03E-05,-0.171157808,0.985294118,-0.634803922,1.318681116,0.096419478,0.546782465,0.358291827,1
932,-0.027680499,2019,1.90E-05,0.766723254,-0.487980769,0.112980769,1.061565534,0.642779563,0.861459056,0.356489348,1
935,-0.048804816,2018,1.12E-05,-0.203563207,-0.852941176,-0.468137255,1.008685806,0.845606367,0.137651904,-0.323242121,0
935,-0.044658263,2019,9.42E-06,0.063088229,-0.699519231,-0.646634615,1.216584043,1.110640615,0.622900563,0.463683261,0
936,0.000453174,2017,1.06E-05,0.452292647,-0.033678756,-0.689119171,1.117581952,0.857646107,-0.356661426,0.018416716,0
948,-0.004888501,2017,2.26E-05,0.288750327,-0.611398964,0.085492228,0.932494348,1.234422783,-0.812377554,-0.080675188,1
949,0.013503382,2017,1.48E-05,-0.025040886,0.829015544,-0.199481865,0.735314529,1.278854579,0.671569712,0.265091539,1
949,0.010030145,2018,1.54E-05,0.174648983,0.232843137,-0.080882353,0.887496067,1.047525427,0.369965948,-0.164045921,1
949,0.014626194,2019,1.38E-05,1.417294799,0.298076923,-0.129807692,0.412069391,1.569846607,1.013770792,-1.553704593,1
951,0.009815078,2016,1.47E-05,-0.100083177,0.088852989,-0.163166397,1.443167377,0.040229914,-0.129381996,-0.36085743,1
955,0.013540689,2017,1.18E-05,0.034012943,0.831606218,-0.505181347,0.373162268,1.319897403,-0.485749087,-0.306322968,0
955,-0.00662949,2019,9.96E-06,-0.405118752,-0.103365385,-0.533653846,0.228969906,1.775215195,1.712042463,-1.832721272,0
957,0.061491507,2016,1.45E-05,-0.42457208,0.712439418,-0.172859451,1.043458897,1.047075891,-0.433248989,-0.160387344,1
957,0.008257986,2017,1.42E-05,0.113825377,0.689119171,-0.222797927,1.239599323,0.594066711,-0.647835222,-0.152293719,1
957,-0.034049924,2018,1.37E-05,-0.145208181,-0.713235294,-0.171568627,1.211239397,1.713577032,0.295479772,-0.601486029,1
957,-0.006629869,2019,2.44E-05,-0.080522033,-0.105769231,0.399038462,1.185161816,0.157974748,-1.290263354,0.659335461,1
959,0.001243788,2017,1.02E-05,-0.15651545,0.062176166,-0.75388601,1.367049788,1.153455963,1.346526939,0.079527777,1
960,0.018512687,2016,9.11E-06,-0.130918592,0.250403877,-0.877221325,1.651124471,0.047900931,-0.380912877,0.24837521,1
960,0.010591682,2019,7.92E-06,0.84522652,0.225961538,-0.891826923,1.133245058,0.381079943,0.131868155,0.478386832,1
965,0.012399551,2016,1.70E-05,-0.446386964,0.134087237,-0.037156704,1.135471404,1.425820347,0.005511698,-0.085736161,1
967,0.081917238,2016,1.04E-05,-0.200471169,0.809369952,-0.731825525,0.841682783,0.621648372,-0.134839156,-0.266253615,0
969,0.044903779,2016,1.24E-05,-0.295104282,0.589660743,-0.43457189,1.394549644,0.294115817,-0.791768697,0.082806396,1
969,0.005211691,2017,1.19E-05,0.337072586,0.520725389,-0.492227979,1.108869464,0.840076469,-0.556273793,0.177915848,1
969,-0.001715019,2018,2.17E-05,-0.230006459,-0.098039216,0.117647059,1.191155787,1.858415669,0.167690008,-0.162194776,1
969,-0.010309015,2019,2.13E-05,0.286705823,-0.185096154,0.286057692,1.096356456,0.786946307,-0.625066664,0.457011284,1
