asset,beta_bri,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,year,br,compounded_xret,compounded_xret_beta,rank_beta,rank_br
600170,0.047451947,1.296752024,-0.022952619,0.01865636,0.460349687,2016,2.48E-05,-0.183771966,0.20354113,0.625201939,0.308562197
600170,0.001773066,1.153621065,-0.336062571,-0.183574538,0.186442263,2017,2.42E-05,0.218703021,-0.183771966,0.134715026,0.170984456
600170,0.004430741,0.669073364,0.057046623,0.121863194,0.089693131,2018,2.34E-05,-0.166836092,0.218703021,0.068627451,0.203431373
600170,-0.01593746,0.808699783,0.883152054,0.77798211,-0.119779336,2019,2.16E-05,-0.026948352,-0.166836092,-0.286057692,0.298076923
600171,-0.024755432,0.875361026,-0.342850222,-2.567654809,0.67611446,2019,9.06E-06,0.734726597,0.060503782,-0.439903846,-0.723557692
600172,-0.052102614,1.204193517,0.711543537,-0.628127879,-0.03128368,2016,1.14E-05,-0.481029217,-0.205755083,-0.731825525,-0.592891761
600172,0.000134945,1.039176319,0.628456417,-0.29425159,-0.087349119,2017,2.27E-05,-0.269531506,-0.481029217,-0.085492228,0.090673575
600172,0.000255033,1.044501452,0.409397701,-0.996318251,0.61342323,2018,1.11E-05,-0.158978415,-0.269531506,-0.046568627,-0.490196078
600176,-0.02468607,1.194315241,0.926873234,0.076194296,0.18633468,2016,4.90E-05,0.120041066,0.386815349,-0.418416801,0.735056543
600176,-0.00554542,1.258282961,0.785821926,1.130896143,-0.265234413,2017,3.74E-05,-0.060675228,0.120041066,-0.639896373,0.541450777
600178,0.011371243,1.255620988,0.724689981,-1.223561491,-0.167016941,2017,1.85E-05,0.024216801,-0.48217928,0.787564767,-0.088082902
600179,-7.49E-05,0.64325969,-0.476354086,-0.700449911,0.283850896,2017,5.97E-05,-0.54978651,-0.19651819,-0.098445596,0.787564767
600180,0.007699091,1.279301097,0.539151184,-0.199100632,0.152686167,2017,9.47E-06,-0.200279161,-0.312957658,0.655440415,-0.816062176
600180,-0.036167371,1.199708586,1.420609656,0.320392698,0.106378502,2018,2.40E-05,-0.197154147,-0.200279161,-0.742647059,0.237745098
600180,-0.086203357,1.016267855,0.631404761,0.413635017,-0.547768061,2019,1.46E-05,-0.073074072,-0.197154147,-0.932692308,-0.098557692
600183,-0.000870246,1.502551411,1.977308157,1.420406489,0.04440927,2017,1.15E-05,0.663471798,0.094917347,-0.21761658,-0.544041451
600185,0.007233627,1.359383699,0.429121517,0.153093316,0.169435625,2017,1.06E-05,-0.05291659,-0.210021527,0.629533679,-0.689119171
600185,0.021702077,1.287984439,0.81273132,0.550086935,0.32208431,2018,1.07E-05,1.350177927,-0.05291659,0.490196078,-0.571078431
600185,-0.007042727,1.157789215,0.692198108,0.523083302,0.030521132,2019,2.02E-05,-0.375363065,1.350177927,-0.120192308,0.213942308
600188,-0.006675717,1.261120142,0.113070332,0.856687537,-0.043944086,2019,1.35E-05,0.831999356,-0.119792581,-0.108173077,-0.141826923
600190,-0.00194877,1.180266321,0.507638085,-0.600943401,0.434397872,2016,1.27E-05,-0.283328702,0.04837797,-0.095315024,-0.357027464
600190,0.020766322,0.647090737,0.606688919,-0.351297964,-0.346768341,2017,2.08E-05,0.106461097,-0.283328702,0.92746114,0.002590674
600190,0.019815349,0.931640516,0.569145933,-0.108145368,0.324762401,2018,9.57E-06,-0.140057422,0.106461097,0.448529412,-0.737745098
600190,-0.028323869,0.932530819,1.663058216,1.516617284,-0.673868207,2019,1.84E-05,-0.074582819,-0.140057422,-0.509615385,0.064903846
600192,0.039669414,1.13178885,1.291685656,0.043902739,-0.128459637,2016,1.25E-05,-0.405845862,-0.289291702,0.547657512,-0.408723748
600192,0.014452735,1.37431114,1.719542259,0.296312674,0.233983849,2018,1.33E-05,-0.240855643,0.297372185,0.333333333,-0.198529412
600192,-0.039828566,1.380581972,2.569849311,1.807967786,-1.139524658,2019,1.30E-05,-0.08218252,-0.240855643,-0.639423077,-0.165865385
600195,-0.001253764,1.044070802,-0.141137147,-0.766656982,-0.082312958,2018,1.10E-05,0.642550351,-0.000703815,-0.083333333,-0.504901961
600195,0.092068564,0.922442415,0.473870023,-0.016764811,-0.495935884,2019,1.08E-05,-0.125446961,0.642550351,0.932692308,-0.387019231
600200,-0.08454777,0.943030267,1.455206769,-0.148483229,0.042213424,2016,8.30E-06,-0.434184097,-0.327530484,-0.899838449,-0.94184168
600203,0.064927592,1.115163157,0.970916706,-0.451942758,0.248843316,2016,2.06E-05,0.164196009,-0.401503962,0.741518578,0.088852989
600203,0.003152979,1.096624645,0.799247845,-0.917882614,0.216574666,2017,1.98E-05,-0.3959863,0.164196009,0.313471503,-0.03626943
600203,0.002546093,0.599893431,-0.423931152,-1.035779932,0.092073918,2018,1.69E-05,0.61555615,-0.3959863,0.014705882,-0.036764706
600203,-0.005309262,1.204095199,1.770884163,-0.086836425,0.106690549,2019,1.81E-05,-0.012449666,0.61555615,-0.055288462,0.038461538
600213,-0.00919987,1.16849935,1.755859787,0.448384416,0.094795591,2016,1.38E-05,-0.219339666,-0.165694878,-0.179321486,-0.231017771
600213,0.281910209,1.085327657,1.33495227,0.11475782,-0.482094073,2019,1.25E-05,0.067837736,-0.348437596,0.995192308,-0.211538462
600218,0.003386921,1.150905141,1.464956376,0.259379085,0.038885658,2017,1.36E-05,1.850882973,-0.449159639,0.336787565,-0.272020725
600219,-0.040314791,1.275827107,0.436656487,0.477362715,0.045125158,2016,9.10E-06,-0.185688691,0.142843199,-0.60904685,-0.880452342
600219,0.021289858,1.037372575,0.232585038,0.264695999,0.185767566,2018,8.28E-06,-0.093441417,-0.086462432,0.480392157,-0.901960784
600219,-0.018743068,0.859856703,0.629707656,0.151559039,-0.13721137,2019,7.85E-06,0.747338031,-0.093441417,-0.336538462,-0.903846154
600220,0.00193825,1.028381138,0.440349582,-0.473122219,-0.027284977,2017,1.28E-05,0.133280209,-0.391504124,0.158031088,-0.347150259
600220,-0.00020902,0.985588499,0.938309192,0.097532547,0.451030683,2018,1.28E-05,0.146241076,0.133280209,-0.049019608,-0.240196078
600220,-0.00989522,0.944893036,1.425145004,0.205841101,-0.070659887,2019,1.17E-05,-0.235281516,0.146241076,-0.180288462,-0.247596154
600221,0.025824986,1.068072248,0.282573542,0.156672001,0.67589572,2016,1.93E-05,0.000381559,0.01664485,0.360258481,0.033925687
600221,0.001124457,0.998904369,-0.393436809,0.205641048,0.273557083,2017,8.79E-06,-0.381346646,0.000381559,0.051813472,-0.906735751
600221,-0.00619631,0.786643175,0.531769686,0.124260891,-0.682513578,2019,1.35E-05,0.010955672,-0.272466587,-0.096153846,-0.141826923
600227,0.040850233,0.463715724,0.654818703,-0.170096519,0.584169194,2018,9.85E-06,-0.083273201,-0.243175173,0.769607843,-0.705882353
600229,0.024289511,1.221902134,0.806634382,-0.764358432,0.181781222,2016,3.44E-05,-0.139962229,-0.243691617,0.340872375,0.534733441
600229,0.000868815,1.25851422,0.972284854,-0.104574261,0.283483734,2017,1.19E-05,-0.067233807,-0.139962229,0.018134715,-0.492227979
600229,0.020008312,0.816701762,1.434052184,0.483526805,0.249871954,2018,4.46E-05,0.000270111,-0.067233807,0.455882353,0.693627451
600229,0.03192178,1.021427073,1.043482001,0.057387443,0.019675052,2019,1.05E-05,-0.174396894,0.000270111,0.555288462,-0.439903846
600231,-0.000298972,1.359868433,0.213604809,0.010219791,-0.38370927,2017,1.03E-05,-0.08958928,0.173110387,-0.129533679,-0.730569948
600233,0.188246217,1.059143338,1.648780192,0.311245842,-0.252984167,2016,3.41E-05,-0.33194771,-0.001033606,0.990306947,0.525040388
600233,0.005520353,1.64343346,0.106415945,-1.340987018,-0.512815096,2017,6.59E-05,-0.068477389,-0.33194771,0.551813472,0.834196891
600233,0.053223293,0.986125723,0.787411567,-0.104624358,0.089557593,2018,5.87E-05,0.175010221,-0.068477389,0.87745098,0.828431373
600233,0.029427651,0.980174403,0.534802281,0.225183952,-0.152173531,2019,6.02E-05,-0.313656247,0.175010221,0.516826923,0.879807692
600235,0.018037637,1.097661629,1.355230905,0.185279786,0.400018331,2018,1.35E-05,-0.106040275,0.153092346,0.419117647,-0.181372549
600236,0.031331547,1.080114497,0.859771612,-0.143050305,0.67514896,2016,9.85E-06,0.06765616,-0.164632718,0.428109855,-0.799676898
600239,0.042152894,1.142463773,0.831231276,-0.450998035,0.643313349,2016,3.33E-05,-0.137182998,0.695501548,0.570274637,0.508885299
600239,-0.051026746,1.466448096,0.176663213,0.284020159,0.981793267,2018,1.49E-05,0.340215205,-0.364225625,-0.87254902,-0.107843137
600243,-0.091535474,1.057748996,1.569520725,-0.251106536,-0.12372004,2016,2.36E-05,-0.386158536,-0.1473969,-0.922455574,0.250403877
600243,0.00639407,0.798737773,1.368257141,0.002677922,-0.3952633,2017,2.51E-05,-0.146136658,-0.386158536,0.590673575,0.202072539
600243,-0.00470324,0.751137903,1.151147414,-0.160379344,0.3192109,2018,2.40E-05,-0.342023563,-0.146136658,-0.176470588,0.237745098
600243,-0.015660179,1.023124314,1.70658003,0.275823207,-0.088632982,2019,1.11E-05,0.185363859,-0.342023563,-0.276442308,-0.319711538
600248,-0.028242926,1.159509273,1.042188529,-0.401821013,0.209803257,2016,6.49E-05,-0.253485793,-0.023138395,-0.470113086,0.848142165
600248,-0.001131087,1.182267326,0.874801341,0.248897939,-0.34133757,2017,5.21E-05,0.031160162,-0.253485793,-0.240932642,0.707253886
600248,-0.010259576,1.054860395,1.33100731,0.408688837,0.635627448,2018,2.24E-05,-0.138787722,0.031160162,-0.338235294,0.176470588
600248,0.152023132,0.969624497,1.400083065,0.501824697,-0.196041536,2019,2.92E-05,0.07550594,-0.138787722,0.978365385,0.507211538
600250,0.011406319,1.350299613,0.533016806,-0.679858079,0.486919097,2018,2.45E-05,-0.268064685,-0.006870215,0.274509804,0.267156863
600251,-0.047790724,1.154541893,1.009671846,0.002006781,0.294896892,2016,7.63E-06,-0.321059641,-0.016868808,-0.686591276,-0.967689822
600251,0.012883899,0.781476933,0.756422217,-0.339301034,0.017228201,2018,6.93E-06,-0.03368745,0.143938597,0.308823529,-0.975490196
600251,0.078719917,0.890201998,1.223456522,0.352209938,0.105234634,2019,7.61E-06,0.404987027,-0.03368745,0.887019231,-0.930288462
600252,-0.008285191,0.65379269,0.830534258,0.166093633,-0.178491478,2018,8.65E-06,0.099442938,-0.091261829,-0.269607843,-0.862745098
600256,-0.011973727,1.057445346,0.230650326,-0.472080343,0.709038526,2016,2.02E-05,0.080637898,0.001967971,-0.224555735,0.079159935
600256,0.004151051,1.003019664,-0.355936379,-0.389802582,0.383221542,2017,2.63E-05,-0.117977997,0.080637898,0.435233161,0.25388601
600256,-0.023519811,1.213048137,0.929308991,0.397484143,-0.017327269,2018,4.38E-05,-0.253221466,-0.117977997,-0.568627451,0.681372549
600256,-0.014666371,1.01768165,0.644064323,0.552871891,-0.230710684,2019,2.00E-05,0.214745999,-0.253221466,-0.266826923,0.201923077
600258,0.074029156,1.519463823,-0.260109879,0.087068624,0.171081803,2019,7.95E-06,0.535232255,-0.158238782,0.872596154,-0.889423077
600259,0.025821628,1.346537841,-0.46913274,-1.2345713,0.217345986,2016,1.02E-05,-0.261504702,-0.328755799,0.357027464,-0.770597738
600259,0.009398662,1.578665293,1.058466229,-0.245517257,-0.068903111,2017,9.87E-06,0.3561614,-0.261504702,0.727979275,-0.769430052
600259,0.025676486,1.182163576,0.860264551,-0.234565505,0.143980573,2018,9.14E-06,-0.267073801,0.3561614,0.568627451,-0.796568627
600262,-0.080825345,0.987490638,1.023514447,-0.24013516,0.238306258,2016,2.52E-05,-0.311010481,-0.003957302,-0.88368336,0.324717286
600262,0.003572936,0.813822715,-0.405187756,-1.140582217,-0.238841569,2017,2.53E-05,0.089365275,-0.311010481,0.360103627,0.212435233
600262,-0.019462912,0.493491307,-0.046600944,-0.750722433,0.173582995,2018,3.85E-05,-0.184818459,0.089365275,-0.524509804,0.607843137
600262,0.063376665,0.719946058,0.208064106,-1.275363198,0.827951056,2019,1.08E-05,-0.168284176,-0.184818459,0.819711538,-0.387019231
600266,-0.020755067,1.390436191,0.155376375,0.767154996,-0.213641168,2017,8.81E-06,0.038781502,-0.331194366,-0.919689119,-0.898963731
600266,0.023179301,1.121973705,-0.128949383,-0.251041937,0.719082675,2018,8.59E-06,-0.22718131,0.038781502,0.531862745,-0.870098039
600266,-0.040304664,1.154570054,0.807270988,0.537928862,0.453920548,2019,7.97E-06,-0.079491313,-0.22718131,-0.646634615,-0.884615385
600268,0.036014166,1.231646914,0.350596862,-0.898449749,0.089891456,2016,1.80E-05,-0.323319389,-0.195868286,0.479806139,-0.011308562
600268,0.002763665,1.084596498,0.131597216,-1.183533168,0.52625185,2017,8.35E-06,0.399712492,-0.323319389,0.248704663,-0.945595855
600269,0.054940799,1.156216561,0.800300898,0.525743848,0.292577538,2016,2.43E-05,-0.226901535,0.215065778,0.680129241,0.285945073
600269,-0.00158816,0.970697454,0.07873304,0.23637512,0.103776507,2017,1.22E-05,0.139490165,-0.226901535,-0.297927461,-0.422279793
600269,0.015904516,0.817009395,0.385922051,0.290583049,0.183055953,2018,1.16E-05,-0.225997147,0.139490165,0.370098039,-0.397058824
600269,-0.012606656,0.788048979,0.588641568,0.405991923,-0.010194458,2019,2.09E-05,0.04426216,-0.225997147,-0.230769231,0.259615385
600271,0.015577193,0.855748278,0.236342036,-1.148213193,-0.702091481,2018,2.69E-05,-0.306358274,-0.084665777,0.362745098,0.360294118
600271,-0.005908022,0.993938526,-0.187735419,-1.447806607,0.307854285,2019,2.03E-05,-0.200197989,-0.306358274,-0.084134615,0.223557692
600272,-0.018951649,1.185504399,0.998929834,-0.683093961,0.229315925,2016,1.36E-05,-0.427087261,-0.23255906,-0.321486268,-0.250403877
600272,-0.033403183,0.979716766,0.595423984,-0.517195637,0.477185831,2018,1.42E-05,-0.075346153,0.034712977,-0.710784314,-0.142156863
600273,-0.026961918,1.07875118,0.152352741,-0.923868374,0.049843722,2016,2.92E-05,-0.020055716,0.056618576,-0.444264943,0.437802908
600273,-0.000916552,0.798622926,0.526492542,-0.111114187,-0.066814731,2017,2.69E-05,0.28796562,-0.020055716,-0.222797927,0.266839378
600276,-0.004888442,0.396989843,-0.015604667,0.862214841,0.086243057,2017,1.49E-05,0.03268298,0.92191642,-0.60880829,-0.194300518
600276,0.007503562,0.926551626,-0.892231513,-1.125709929,-0.752522382,2018,2.85E-05,0.657950344,0.03268298,0.161764706,0.406862745
600277,0.099810306,0.815134971,0.773628166,-0.288454646,0.063809615,2016,8.38E-06,-0.335699916,0.309336421,0.890145396,-0.935379645
600279,0.037229833,1.140881406,0.916416969,-0.279688679,-0.019514219,2016,2.74E-05,-0.321502418,-0.063227451,0.502423263,0.402261712
600279,0.014998981,1.11474516,1.13908733,0.020262225,-0.482446025,2017,5.25E-05,0.052090466,-0.321502418,0.860103627,0.71761658
600279,0.02950517,0.880203243,0.847470658,-0.069878003,0.001019982,2018,2.79E-05,-0.24257076,0.052090466,0.625,0.387254902
600279,-0.028237028,1.059958683,1.256644024,1.05259122,0.103102393,2019,2.04E-05,0.011230952,-0.24257076,-0.507211538,0.233173077
600282,-0.021228724,1.16599616,0.677885689,-0.484142027,0.579216359,2016,1.03E-05,0.186283112,0.55599753,-0.353796446,-0.741518578
600282,0.004212612,1.07074078,-0.112125422,-0.572712858,-0.20907083,2017,1.02E-05,-0.153317055,0.186283112,0.440414508,-0.75388601
600282,-0.007005004,1.746586881,1.958333136,2.12184181,-0.271558501,2018,9.28E-06,0.003026414,-0.153317055,-0.25,-0.784313725
600285,0.029918894,1.007401115,1.40583463,0.555842011,0.161191217,2016,9.71E-06,-0.206328666,0.052243949,0.40549273,-0.819063005
600285,0.002943776,1.0672663,0.705066242,0.508760818,0.260261269,2017,1.06E-05,-0.050647196,-0.206328666,0.287564767,-0.689119171
600287,-0.033536728,1.087810711,0.929442212,-0.770951647,0.075463748,2016,5.01E-05,-0.317554938,-0.148554929,-0.525040388,0.751211632
600292,-0.002086359,0.99581668,1.076244106,-0.266093252,-0.247183357,2017,1.21E-05,0.093764687,-0.458797712,-0.352331606,-0.440414508
600295,-0.029044542,1.142341709,1.218684526,0.820270843,0.261252317,2019,1.59E-05,1.600533279,-0.098664249,-0.512019231,-0.033653846
600298,-0.002667826,1.084758224,1.631895717,1.69512523,-0.139062521,2016,1.19E-05,0.371827262,0.448179773,-0.114701131,-0.49273021
600298,0.005013921,1.055614126,-0.701861299,0.031464312,-0.419480484,2019,1.23E-05,0.08327074,0.557065388,0.144230769,-0.221153846
600302,-0.020990812,1.236905227,1.029164571,-0.329938302,-0.023134843,2016,1.50E-05,-0.491279465,-0.02669,-0.350565428,-0.137318255
600302,0.010385558,1.34246853,1.782767501,0.302361096,0.029403232,2017,3.08E-05,0.237943012,-0.491279465,0.766839378,0.373056995
600302,-0.025177943,0.898005768,1.565494473,-0.070134188,0.046451253,2018,1.54E-05,-0.148631137,0.237943012,-0.595588235,-0.080882353
600302,-0.033111959,0.873631607,1.527247994,0.689427138,-0.516116802,2019,1.35E-05,-0.085080729,-0.148631137,-0.564903846,-0.141826923
600305,-0.004491466,0.885801012,0.443467549,0.426814432,-0.155075868,2017,1.32E-05,0.982428222,0.156748882,-0.564766839,-0.305699482
600305,0.043185974,1.147973417,-0.212945795,0.498117953,-0.329946047,2019,1.10E-05,0.014872967,0.290634662,0.689903846,-0.331730769
600310,0.100317414,1.058484798,0.693923461,-0.671196847,0.388811644,2016,9.33E-06,-0.430326494,-0.167979331,0.893376414,-0.864297254
600310,-0.019703586,0.644667759,0.617749928,-0.330599128,0.113593597,2017,9.55E-06,0.271144873,-0.430326494,-0.906735751,-0.810880829
600310,0.010979455,0.803641881,0.428219174,-0.588611327,0.189673462,2018,1.51E-05,-0.242573794,0.271144873,0.259803922,-0.095588235
600310,-0.053751029,1.110349407,0.462164495,-0.600674528,0.724331791,2019,8.60E-06,0.101114504,-0.242573794,-0.790865385,-0.802884615
600312,0.03725292,1.116647524,-0.233775054,0.158395026,-0.466612688,2016,3.50E-05,-0.596108392,-0.095993542,0.505654281,0.557350565
600312,0.000330243,1.13124617,0.404569219,0.293030554,0.04164925,2017,8.48E-05,0.377958394,-0.596108392,-0.054404145,0.917098446
600312,0.006947875,1.12509846,1.255543437,0.221179899,0.138233982,2018,7.00E-05,-0.041645195,0.377958394,0.142156863,0.894607843
600312,-0.043694638,0.954080305,0.435205279,-0.13631529,-0.361845719,2019,3.43E-05,-0.220294052,-0.041645195,-0.682692308,0.610576923
600316,0.03179961,1.245237857,-0.096266512,-1.673967412,0.448562299,2016,1.27E-05,-0.428837387,-0.188424437,0.441033926,-0.357027464
600320,-0.01215706,1.217420395,0.060829796,-0.276497625,0.429604181,2016,7.76E-06,-0.187959059,0.200913562,-0.227786753,-0.961227787
600320,0.020980536,1.217120872,0.300207896,0.344505519,0.446933629,2017,2.39E-05,0.073189996,-0.187959059,0.930051813,0.158031088
600320,0.005698479,1.304141372,0.26707516,0.05311662,0.377612968,2018,8.21E-06,-0.238381924,0.073189996,0.100490196,-0.904411765
600320,-0.005334168,0.939515381,0.439135033,-0.240593802,0.241659586,2019,7.50E-06,0.181817298,-0.238381924,-0.057692308,-0.935096154
600323,-0.000580279,1.15845429,0.674065514,0.274420854,-0.299925769,2017,1.33E-05,0.107010454,0.047885713,-0.178756477,-0.295336788
600325,-0.003680417,1.610151387,-0.468151981,0.278215706,0.21301316,2017,1.48E-05,0.042320585,-0.088149774,-0.474093264,-0.199481865
600326,0.016421508,1.183565085,2.343928224,0.910853944,-0.723563751,2017,1.72E-05,0.280164266,-0.302515423,0.878238342,-0.132124352
600326,-0.00961881,1.338644819,1.542058392,1.093487369,0.265117236,2018,1.58E-05,-0.077319331,0.280164266,-0.31372549,-0.066176471
600326,0.002866483,0.886043837,0.639993837,0.32228113,-0.885606874,2019,1.47E-05,-0.059191621,-0.077319331,0.108173077,-0.091346154
600328,-0.021566314,1.176732839,1.031798291,0.744513104,0.034401607,2019,6.96E-06,1.01125769,-0.131856553,-0.389423077,-0.961538462
600329,0.001976877,0.934962759,0.844602171,0.628681475,-0.043715736,2017,9.73E-06,-0.252531813,0.042408762,0.165803109,-0.797927461
600330,-0.056318196,1.29645597,1.117557662,-0.392551511,0.365299398,2019,3.16E-05,-0.025628731,0.255779022,-0.814903846,0.567307692
600332,0.030006259,1.195199088,-0.574147545,0.146435833,-0.060969576,2019,6.11E-06,0.06741888,-0.214731637,0.524038462,-0.983173077
600335,-0.033367597,1.153788473,0.506397919,0.114593924,0.03052814,2016,1.29E-05,-0.130681151,0.063979918,-0.52180937,-0.331179321
600335,0.001749103,1.191524432,1.213983537,0.647124894,0.224463644,2017,6.33E-05,-0.328662542,-0.130681151,0.132124352,0.816062176
600335,0.026505282,1.411852017,1.252762344,0.319516217,0.106344127,2019,1.98E-05,0.307459833,-0.342723231,0.480769231,0.1875
600336,-0.012904816,1.051139004,1.423515896,0.417784704,0.219272815,2018,1.14E-05,0.361179188,0.129348242,-0.399509804,-0.431372549
600338,0.000256542,1.082527298,0.130630157,-1.021407768,-0.359699554,2016,2.53E-05,-0.456255615,0.273680375,-0.063004847,0.331179321
600338,0.01522708,1.446231151,0.02012321,-0.799575732,0.08426443,2017,4.94E-05,0.201137883,-0.456255615,0.862694301,0.689119171
600338,-0.010426321,1.222602989,1.466371189,0.914650549,0.146605012,2018,4.98E-05,-0.437007647,0.201137883,-0.348039216,0.745098039
600338,-0.011236414,0.859765798,0.234676082,-0.524650086,0.235230589,2019,4.49E-05,0.439437929,-0.437007647,-0.199519231,0.771634615
600339,0.023098194,1.018555308,0.884877748,0.112160996,0.341599132,2018,2.86E-05,-0.463311681,-0.066533844,0.522058824,0.409313725
600339,-0.021825309,0.942139038,1.225049461,0.911186231,-0.365694297,2019,1.87E-05,0.253648648,-0.463311681,-0.391826923,0.088942308
600340,-0.011146126,0.95878205,-0.530823626,-0.206364289,0.07136055,2016,3.58E-05,-0.220744966,0.383146451,-0.214862682,0.573505654
600340,0.00013655,1.292574834,-0.007633932,0.539668697,-0.094926958,2017,1.85E-05,0.246290232,-0.220744966,-0.082901554,-0.088082902
600340,-0.001830668,1.383465171,-0.528782804,0.86162913,0.548978986,2018,3.92E-06,-0.281697978,0.246290232,-0.100490196,-1
600343,0.030907665,1.211564575,-0.32263572,-1.924020351,0.46017294,2016,3.13E-05,-0.478907577,-0.282019966,0.415185784,0.473344103
600343,-0.003255622,1.331673927,0.379788534,-0.537328342,0.65772485,2017,6.96E-05,0.09993594,-0.478907577,-0.443005181,0.865284974
600343,0.045670304,0.75134683,-0.296947686,-1.65945661,0.212843566,2018,1.90E-05,-0.251068405,0.09993594,0.81372549,0.034313725
600343,-0.042781715,1.080409276,0.830733488,-1.072051638,1.182289873,2019,2.47E-05,0.255305537,-0.251068405,-0.675480769,0.408653846
600345,0.007770203,1.154200989,1.35011804,-0.403342547,-0.137234033,2017,1.39E-05,0.005623464,0.316931502,0.660621762,-0.248704663
600345,0.0025989,1.62461239,0.929747974,-0.783550157,-0.184916161,2018,1.44E-05,-0.267713609,0.005623464,0.019607843,-0.129901961
600346,-0.001591385,1.689299332,0.107626334,-0.175823141,0.208276198,2017,2.17E-05,0.182450109,0.762353102,-0.300518135,0.044041451
600346,0.012708425,1.449924748,0.896340272,0.766093066,-0.281830868,2018,9.01E-06,0.16756343,0.182450109,0.296568627,-0.816176471
600348,-0.001196567,1.600642099,-0.235796413,-0.272298013,0.123935007,2017,9.01E-06,-0.173632271,0.038854664,-0.25388601,-0.875647668
600350,0.012355136,1.153073743,0.679614824,0.292310792,0.386350964,2016,3.35E-05,-0.309549174,0.190758494,0.13085622,0.512116317
600351,0.037081879,1.068157009,1.432807649,1.004518794,-0.053712769,2016,9.48E-06,-0.072760395,-0.230247335,0.499192246,-0.841680129
600351,-0.007368804,0.998702214,0.456015939,0.036556292,0.411415374,2017,9.94E-06,-0.131380014,-0.072760395,-0.725388601,-0.764248705
600353,0.023872539,1.014993663,1.163622712,-0.57728757,0.282138943,2016,2.66E-05,-0.343218237,-0.09662018,0.331179321,0.37641357
600353,0.005677964,1.111900465,1.770562096,0.200830002,0.611170686,2018,2.50E-05,0.156386872,0.05693728,0.098039216,0.291666667
600353,-0.040786,1.040817548,1.019142902,-0.733180629,0.365213479,2019,2.25E-05,-0.125384123,0.156386872,-0.658653846,0.331730769
600354,-0.112763354,1.044885939,1.246681653,-0.450274164,0.389542279,2016,2.21E-05,-0.326980643,-0.081252413,-0.957996769,0.163166397
600354,0.000866143,1.037397361,1.510524456,0.257896224,-0.128400892,2017,1.09E-05,0.242913382,-0.326980643,0.015544041,-0.629533679
600362,-0.008773638,1.326824697,-0.207920919,-0.566988501,0.684761987,2016,1.84E-05,-0.065884144,0.240519012,-0.172859451,0.008077544
600362,-0.004559965,1.820025195,-0.670882538,-0.606701126,-0.010673114,2017,8.88E-06,-0.00923284,-0.065884144,-0.57253886,-0.888601036
600362,-0.027057762,1.156860435,0.164114039,0.759591782,-0.212570856,2018,6.92E-06,-0.146512657,-0.00923284,-0.634803922,-0.977941176
600362,-0.027001923,1.148921336,0.303753227,0.484002111,-0.036894007,2019,5.45E-06,0.648833254,-0.146512657,-0.475961538,-0.995192308
600363,0.029399697,1.268790449,1.315607637,0.072751445,-0.164751465,2016,2.27E-05,-0.349007467,-0.224113481,0.399030695,0.211631664
600363,0.002913538,1.159199295,1.312800887,0.608511358,-0.066049704,2017,1.20E-05,0.438597924,-0.349007467,0.277202073,-0.461139896
600366,0.09790085,1.066734924,0.578539082,-0.126589282,-0.319365437,2016,1.28E-05,-0.374670016,-0.26383174,0.88368336,-0.340872375
600366,0.00704298,1.089801523,0.45593235,-0.346407481,-0.094717786,2017,1.26E-05,0.482964211,-0.374670016,0.624352332,-0.380829016
600366,0.033663191,1.223046773,0.96384423,-0.230838087,-0.075813216,2018,1.11E-05,-0.381347811,0.482964211,0.691176471,-0.490196078
600368,0.044843218,1.108551261,1.144594691,0.173122076,0.150698918,2016,7.56E-06,-0.244427201,0.137071156,0.586429725,-0.974151858
600368,0.022745925,0.89820597,1.347897332,0.435470547,-0.399559686,2017,5.03E-05,0.475300551,-0.244427201,0.945595855,0.699481865
600368,-0.000600664,1.03906926,1.124944015,0.318994762,0.023994564,2018,6.34E-05,-0.263640286,0.475300551,-0.056372549,0.862745098
600368,-0.051261587,1.009076675,1.098002292,1.217948395,-0.046393616,2019,4.82E-05,0.037272951,-0.263640286,-0.766826923,0.783653846
600370,-0.008701896,0.699085655,1.012791748,0.176983583,0.392553842,2018,2.89E-05,0.06731906,0.051697233,-0.284313725,0.416666667
600370,0.041952672,0.812325991,1.082903661,0.192876735,0.075766509,2019,1.28E-05,-0.068465274,0.06731906,0.677884615,-0.180288462
600371,0.002919094,1.070738093,0.849535166,-0.55243233,-0.013782747,2017,1.39E-05,0.373862157,-0.31037149,0.279792746,-0.248704663
600372,-0.031967544,0.785591029,0.214858145,-1.338337708,0.068537926,2018,1.09E-05,-0.113084742,0.119408421,-0.693627451,-0.517156863
600372,-0.029512783,0.956628819,0.363428947,-1.074329576,0.838839284,2019,2.00E-05,0.227256628,-0.113084742,-0.526442308,0.201923077
600373,-0.038826863,1.191240438,0.616628126,0.787470464,-0.057822806,2016,2.77E-05,-0.447897758,0.122588659,-0.57996769,0.408723748
600373,-0.012333161,0.908766487,0.39928559,0.431699689,0.383762804,2017,1.91E-05,0.001855904,-0.447897758,-0.849740933,-0.049222798
600373,-0.003802676,1.092933331,1.041795635,-0.014958234,0.303713594,2018,1.87E-05,-0.037039061,0.001855904,-0.137254902,0.017156863
