asset,date,rank_beta,rank_br,xret_cumulative,ch4mkt_beta_avg,ch4smb_beta_avg,ch4vmg_beta_avg,ch4pmo_beta_avg,roe_avg,roa_avg,log_me_avg,bm_avg,ep_value,sue_value,cdi_value,ndp_value,ORR,TOR_growth,TOC_growth,OC_growth,Total_AGR,tl_growth,COD_IE,COD_FE,LEV,LNTAS,Liquidity,FAP,LNTL
40,2019,-0.125,-0.805288462,-0.058998452,1.038234922,1.456944876,0.007228784,-0.022936734,-0.001708789,-0.000746838,14.96736581,4.125212594,-0.027936579,0.277042379,,3.47422945,0.290722015,0.290722015,0.20788449,0.343579796,-0.127930711,-0.153764335,,0.07791675,2.203208582,23.99676053,1.177654959,0.199424348,23.39183759
50,2018,-0.024509804,-0.897058824,0.132559398,1.250622628,0.561649608,-0.699587248,-0.123082317,0.013274061,0.005574243,17.10527436,1.002288588,0.010726793,0.195781446,-2.297342478,1.158382329,-0.036855235,-0.036855235,-0.053366851,-0.080006919,0.097004952,0.145351204,,0.017286586,2.552449534,24.96725805,0.882272607,0.386332977,24.47003858
55,2016,0.205169628,0.838449111,-0.221132864,1.398984927,1.002007222,0.444233081,0.404831919,0.0523053,0.018449632,15.38460104,0.555296585,0.025807088,0.654649344,-4.19535222,0.784115031,0.030249071,0.030249071,0.050383694,0.035519507,0.253675718,0.138310904,,0.020007559,2.399337898,22.78923825,1.578281694,0.060073695,22.25004462
55,2017,-0.759067358,0.494818653,-0.074416991,1.042958332,1.173294739,0.009446404,0.163458169,0.028256835,0.012192526,15.05082622,1.081889929,0.020156145,1.426614217,-1.068216404,0.945312216,-0.011206227,-0.011206227,0.091721511,0.139584955,0.386145349,0.274441764,,0.031042672,2.156191287,23.11576501,1.087193577,0.039480508,22.49255287
55,2018,0.924019608,0.848039216,-0.149733938,1.122507748,1.30590265,0.214989984,0.344124735,0.010497763,0.004905783,14.92938019,1.691358519,0.031972715,-1.625188749,-2.78568492,1.233680001,-0.122227358,-0.122227358,-0.096495243,-0.089765138,0.049445946,0.066469993,,0.019946994,2.197405078,23.16402737,1.192927643,0.04218834,22.55690699
55,2019,-0.850961538,0.862980769,0.047863148,0.915884562,0.789567334,0.206720406,-0.027700402,0.013293813,0.00601985,14.93467759,1.743783843,0.024433391,-0.275189055,,1.156703541,0.253410616,0.253410616,0.265128562,0.245546843,0.020852965,-0.021395749,,0.018708244,2.093653159,23.18466588,1.394078218,0.048326141,22.53527904
59,2019,0.235576923,0.471153846,0.797015222,1.006243944,1.046569727,0.699568278,-0.099443418,0.026202042,0.012023693,16.04469977,1.492028123,0.042326789,0.712685569,,0.634897895,0.405194095,0.405194095,0.262623064,0.19696822,0.02004014,-0.055620143,,0.018851557,2.121778484,24.1635899,1.860833337,0.386018952,23.52625062
60,2016,-0.55088853,-0.886914378,-0.339990675,1.606320405,1.09103858,0.908171641,-0.161911088,0.032213167,0.017284223,16.96204032,0.451306178,0.019437831,0.572158038,-5.523092502,0.286684556,0.15246424,0.152458444,0.151107275,0.16035562,0.051071365,0.089713599,,0.030694403,1.846815761,23.67961954,1.18432646,0.285537006,22.89988446
60,2018,-0.18872549,0.225490196,-0.202874188,1.106639523,0.50929523,0.193478888,0.373976253,0.016340526,0.008877806,16.44747992,0.805165897,0.0108702,1.111029661,-4.946838481,0.343230677,0.549110823,0.547853929,0.556185799,0.602178754,0.055609139,0.062888376,,0.015990198,1.826991578,23.76691977,1.063025373,0.353860073,22.97428833
60,2019,-0.454326923,-0.024038462,0.219126756,1.479393602,0.760137129,0.996164524,-0.102557096,0.021034398,0.011284771,16.5993825,0.762582606,0.017435218,2.495892274,-1.01297666,0.510967468,0.400422036,0.400162448,0.400093798,0.40798651,0.239605031,0.360530081,,0.011879851,1.987316514,23.98171257,1.530663054,0.279366592,23.28216272
65,2016,-0.705977383,0.909531502,-0.520266378,1.554555115,0.721862484,-0.074274721,0.598503835,0.032388319,0.010022604,15.81823543,0.55305888,0.016341209,-1.012965827,,0.568638019,-0.178490386,-0.178490386,-0.231799482,-0.259880569,-0.070959232,-0.164080793,,-0.039456882,2.695913211,23.18035971,1.49280571,0.037733339,22.71684407
65,2017,0.966321244,0.989637306,0.132845187,1.245571882,1.255001262,0.47847438,0.128503128,0.02706236,0.010046795,15.53459333,0.809821132,0.007190659,-0.251824329,,0.466656192,-0.068197535,-0.068197535,-0.073493752,-0.088986305,0.000202321,-0.078290653,,0.009781782,2.379257069,23.18056201,1.543543324,0.035799825,22.63531873
65,2018,0.556372549,0.980392157,-0.165083947,1.259570304,1.179704214,0.408587642,0.1821913,0.028593648,0.011809207,15.45910806,0.991767901,0.008389755,0.388361324,-0.461228035,1.350290764,0.073056996,0.073056996,0.143059601,0.167766791,0.45374496,0.666436365,,-0.00607094,2.980753404,23.55470497,1.434272517,0.040569941,23.14600616
65,2019,0.485576923,0.995192308,0.176098413,1.049768089,0.690805059,0.688550901,0.082910217,0.031628749,0.010588063,15.46919113,1.152972357,0.01224304,0.237822589,-1.972017401,1.29978544,0.074221293,0.074221293,0.096715582,0.080760148,0.129674885,0.122759595,,0.007682264,2.945044282,23.67663485,1.669839102,0.041391582,23.26179574
69,2017,-0.598445596,-0.652849741,0.034928684,1.261704584,-0.140996045,0.603283895,0.266053712,0.031030077,0.008272195,17.59234451,1.658572703,0.025617406,0.684503606,-0.620263419,4.350719905,0.199483734,0.199483734,0.195481528,-0.040474698,0.303501946,0.363642032,,0.011487477,4.29744674,26.53739637,1.602409639,0.042784391,26.27097639
70,2016,-0.331179321,0.525040388,-0.390256724,0.966635191,0.752498227,-0.730026832,-0.377514187,0.031762172,0.01248385,15.4776271,0.432506409,0.014248782,1.219452787,-1.438938431,0.847899289,0.027516923,0.027516923,0.035030557,0.044795973,0.235194862,0.291670543,,0.027750935,2.738156906,22.63082409,1.26712451,0.081627162,22.17636436
70,2017,0.147668394,-0.621761658,1.000893613,1.033830499,0.840902654,-1.648843194,0.028175918,0.024753466,0.009194444,15.56793501,0.47732656,0.004229382,3.133126185,-1.37829219,0.405883925,-0.165568672,-0.165568672,-0.14600647,-0.166012679,0.073480619,-0.01143098,,0.022409726,2.407198312,22.70173037,1.355110211,0.092055025,22.16486754
70,2019,-0.615384615,-0.663461538,-0.177640255,1.288703066,1.023167473,-0.191918225,0.360204343,0.005941199,0.002324681,15.75773914,0.503318758,0.000904828,-1.240122182,-0.974611374,0.540977079,0.37914431,0.37914431,0.355687096,0.419988858,0.029322693,0.118265226,,0.017107482,2.786725285,22.84624928,1.388275131,0.064587133,22.4017666
88,2016,-0.754442649,0.360258481,-0.381722289,1.424697291,1.051668473,0.311190454,-0.304286104,0.015744451,0.012240844,16.55919312,0.448870729,0.005003557,1.145930453,-1.22522781,0.097163786,0.180193877,0.180193877,0.229199077,0.166854859,0.111598562,0.269525816,,0.000731227,1.336693149,22.99294725,2.543476313,0.063583604,21.61416518
88,2017,0.971502591,0.551813472,-0.177024709,1.179364383,0.842988919,0.183443398,0.133172409,0.015005,0.011308531,16.20160775,0.691449235,0.005530302,0.900632261,-1.985473275,0.188833401,0.532204676,0.532204676,0.578793784,0.650775632,0.086998702,0.072409609,,0.008461124,1.330679928,23.07636766,2.302431183,0.174483396,21.68407327
88,2018,0.539215686,-0.318627451,0.071539667,1.007176992,0.426224519,-0.143112026,0.570575703,0.012204485,0.009178352,16.13543207,0.797131021,0.001689281,-1.245088162,-2.281024344,0.193113008,-0.194034768,-0.194034768,0.125881298,0.094712843,0.065560925,0.106538223,,0.014897175,1.347819685,23.13986901,1.238267533,0.282732337,21.78530969
88,2019,-0.129807692,-0.221153846,0.004991045,1.221559897,1.048911097,0.255529233,0.668667921,0.014012804,0.010550176,16.44349475,0.693183778,0.006809689,-0.257555794,-2.058863312,0.171135057,0.345040296,0.345040296,0.079419985,0.137272759,0.191844016,0.133510616,,0.008875306,1.325258974,23.31537071,2.913337895,0.258141994,21.91062925
89,2016,0.457189015,0.34733441,-0.174571306,0.940249014,-0.101987266,-0.096539893,0.262263353,0.016057878,0.013655471,16.68021149,0.635255047,0.01026465,0.062802544,-2.792979114,-0.017318242,0.121825743,0.121825743,0.131952424,0.124891067,0.032961954,0.037708149,,,1.177477157,23.32011011,2.143371677,0.531477141,21.42782259
89,2017,0.349740933,-0.528497409,0.144915447,0.81496628,-0.191665411,0.109209974,-0.23135526,0.017261472,0.014682829,16.67032981,0.670275018,0.009632411,-1.242222182,,-0.041527745,0.055659041,0.055659041,0.08197805,0.105709906,0.038642645,-0.026169339,,,1.164579796,23.35802482,2.275338866,0.530060016,21.40130474
89,2018,-0.75245098,0.703431373,-0.134802545,0.9687508,-0.099813869,-0.049665456,0.317045632,0.008034385,0.006921948,16.72614806,0.655545162,-0.007550255,0.321390917,-2.440212081,-0.027119929,-0.310348303,-0.310348303,-0.002876907,0.001643256,-0.000665692,0.097709764,,-0.916096505,1.183758335,23.35735891,1.252976391,0.52129908,21.49453072
89,2019,0.257211538,0.5625,-0.001212601,0.968378845,0.177275194,0.307527601,0.189685195,0.003827573,0.003224474,16.66880133,0.686697599,0.003325384,-0.214844635,0.920037102,0.124018031,0.23467366,0.23467366,0.093267833,0.014925914,0.384597193,2.357137063,,0.042457114,1.603547493,23.68276817,0.674222649,0.37857171,22.70561927
90,2016,-0.486268174,-0.056542811,-0.322281195,1.350065509,1.065371314,0.502485935,0.342632465,0.022634488,0.006695406,15.86359802,0.84982449,0.009211733,-1.260786857,-0.624158034,2.929731403,0.111838557,0.111838557,0.166097713,0.374082393,0.127057448,0.179456535,,0.014248417,4.000214496,23.95902521,1.71918271,0.011957366,23.67136101
90,2017,0.39119171,0.012953368,0.059439259,1.153843179,0.9673252,0.516826724,0.077024095,0.004585563,0.001051247,15.7538337,1.019395282,0.006886168,1.930591637,-2.284798829,1.91167023,0.132975076,0.132975076,0.1717916,0.130665839,0.33098171,0.322332063,,0.007825797,3.92371198,24.244942,1.806914099,0.008955989,23.9507579
90,2018,0.473039216,0.637254902,0.467283144,0.97999207,0.534206979,0.204046292,0.331644178,0.032075066,0.007441047,16.13312105,0.908172658,0.076002328,0.747847294,-1.29136733,1.867822582,0.850167742,0.850167742,0.542314552,0.441352712,0.277375558,0.278575485,,0.006026054,3.934517918,24.48974963,1.673481748,0.009384528,24.19650446
90,2019,0.463942308,0.223557692,-0.161159567,1.11688737,0.592548336,0.59880848,0.049859874,0.038486797,0.009742686,16.31707579,0.932367378,0.089198177,-1.72601748,-1.157197062,2.681316551,0.069119397,0.069119397,0.069689342,0.074264742,0.238334633,0.299931136,,0.007593297,4.606986044,24.70351707,1.451470827,0.008974986,24.45881575
99,2018,0.37254902,-0.193627451,-0.037222313,1.053578442,0.725568236,-0.164077024,0.230641128,0.015763581,0.0088931,15.26684861,0.784449748,0.005268822,-0.297996509,,0.24032483,-0.083337052,-0.083337052,-0.022806894,-0.02769822,-0.034004222,-0.13642525,,0.064229864,1.661539437,22.46426573,2.228643756,0.410492024,21.54333551
99,2019,0.048076923,-0.213942308,-0.025499337,0.98667988,0.90028692,0.188086727,0.083051063,0.01527125,0.009586777,15.27425603,0.820740529,0.007905412,0.696448977,,0.089976212,0.094991292,0.094991292,-0.014266974,-0.012453855,-0.046392975,-0.265435291,,0.032215389,1.442365177,22.41676211,4.358685097,0.405897244,21.23485832
100,2018,0.637254902,-0.965686275,0.874545986,1.219905079,0.2559039,-0.726026526,-0.124632903,0.012871618,0.004575724,17.81580725,1.195596764,0.003446723,-1.816814567,,1.077492895,-0.330010744,-0.329262911,-0.297284788,-0.284182312,0.193548387,0.283500104,,0.011831241,2.850898487,25.94362166,1.127778843,0.323553935,25.51026922
151,2016,-0.105008078,0.728594507,-0.363174933,1.271997897,1.507698952,-0.084777386,-0.073197095,0.01673215,0.007225609,15.16010297,0.261563251,0.003851767,-0.277808331,,-0.001703612,-0.194768653,-0.194768653,-0.218336071,-0.207620937,0.133412362,0.233592205,,-0.381748106,2.470504381,21.60060433,1.489745481,0.027325678,21.08178746
151,2017,0.984455959,0.924870466,-0.00778693,1.213585519,0.98260571,-0.333405593,0.511931891,0.013188904,0.005603356,14.95663671,0.316905393,0.000183031,-0.242522191,,0.14135259,-0.479735904,-0.479735904,-0.416583164,-0.446045084,-0.060809828,-0.07244457,,-0.02426971,2.426305122,21.53786704,1.399419984,0.025378838,21.00658473
151,2018,-0.245098039,0.982843137,-0.275758433,1.021766975,0.925265963,-0.173146423,0.482579104,0.008176475,0.003439306,14.72258901,0.38562539,0.003098695,-0.43072625,-2.970274473,0.377091116,-0.056045868,-0.056045868,-0.071124972,-0.06756521,-0.009966151,-0.032329111,,-0.014622817,2.350575483,21.52785089,1.363151599,0.024482822,20.97372149
151,2019,-0.069711538,0.894230769,-0.155431407,0.791336236,0.997820681,0.268873363,0.031544184,0.001803411,0.000765558,14.61036002,0.392996724,0.001325998,-2.673585484,-3.492964637,0.37519015,-0.532882708,-0.532882708,-0.42721975,-0.561066099,-0.145404108,-0.17149128,,0.033889404,2.257504627,21.37072433,1.402375871,0.025517481,20.78559358
153,2018,-0.93872549,-0.210784314,0.236939445,0.924053621,1.08397406,0.732333699,-0.598033864,0.017207247,0.007033492,14.55868269,0.631375671,0.008860083,0.081333321,-1.282884526,0.773113113,0.006314199,0.006314199,0.011089338,0.009285292,0.091820721,0.119237809,,0.032708087,2.548651825,21.97789865,0.876937042,0.198669238,21.47971889
156,2017,-0.461139896,-0.406735751,0.15256975,1.011513654,0.432499159,-0.499692942,0.593420662,0.017537875,0.012654181,16.31948941,0.87442158,0.016193849,-0.90207765,-3.090362185,-0.076726985,0.057605825,0.057605825,0.038627646,0.08491751,0.057501797,0.104056209,,,1.43648526,23.46197144,2.928299188,0.185769694,22.27077143
157,2016,0.453957997,0.857835218,-0.069239394,0.96470175,0.586031674,0.510595802,0.047495567,0.008947101,0.003747338,17.12530718,1.395231611,0.014502792,0.268570793,,1.512646847,0.150908632,0.150908632,-0.371536422,0.063498625,-0.037950671,-0.060558433,,0.025560142,2.322399788,25.19282207,2.16407983,0.064038063,24.62966914
157,2017,0.411917098,0.924870466,0.514150317,0.870997916,0.567768292,0.568694393,0.060810818,0.015013123,0.00661879,17.08054072,1.487648591,0.025970466,1.257126137,-1.389243023,1.277259262,0.512342142,0.512342142,0.38345377,0.422774319,0.16814448,0.286146524,,0.026253885,2.714817687,25.34823865,1.527706812,0.055883085,24.8813197
157,2018,-0.009803922,0.916666667,0.101317382,1.205279246,0.439287156,1.103478395,-0.173507962,0.027167302,0.010422933,17.47190905,1.008954757,0.025380459,0.355767769,-4.295331731,1.125958577,0.294901508,0.294901508,0.247607602,0.306743629,0.058823529,-0.012700848,,0.002468993,2.387316438,25.40539706,1.802295238,0.052253431,24.8685375
157,2019,-0.204326923,0.860576923,0.454091323,1.423702688,-0.177792235,0.745203163,-0.261171349,0.045680738,0.019068589,17.98514025,0.763944637,0.04005704,0.778957631,-1.125355248,0.911864759,0.472542543,0.472542543,0.517989519,0.563214335,0.268518519,0.269670441,,-0.000375826,2.421831472,25.64324676,1.682649401,0.046049714,25.10729487
158,2016,-0.702746365,0.211631664,-0.437159726,1.134007508,1.210517044,-0.010747919,-0.136109369,0.001852168,0.000897137,15.99400669,0.663915529,-0.003219063,-0.422688895,-2.303745545,0.7674905,-0.173567131,-0.173567131,-0.162660095,-0.187931364,0.034325063,0.039946212,,0.034310735,2.108421004,23.25402863,1.421902482,0.125065953,22.61102578
158,2017,-0.961139896,-0.582901554,-0.223190951,1.230174491,1.316603855,-0.358600488,0.29840301,0.001184146,0.000559846,16.00531078,0.673190075,-0.001816598,-0.785854981,-2.082140125,0.672540285,0.159915389,0.159915389,0.146889818,0.1570993,0.075966095,0.137920458,,0.035271422,2.252160951,23.32724758,1.296492255,0.159179304,22.74022822
158,2018,0.794117647,-0.517156863,0.89826548,1.180188285,1.036255563,-0.746738178,-0.605129095,-0.002882293,-0.001267694,16.27550808,0.522906027,-0.006461445,-0.863018178,-2.644739652,0.366292815,-0.172545655,-0.172545655,-0.139396852,-0.173298895,0.038366744,0.091318465,,0.039581522,2.405780114,23.36489662,1.210536497,0.167146204,22.82761479
158,2019,-0.413461538,0.112980769,0.083579196,1.329052702,1.104178019,-0.76372118,0.687387521,-0.003733226,-0.001571478,16.24533005,0.535798866,-0.005795086,1.10184917,-3.522950053,0.322754346,0.134157711,0.134157711,0.122326483,0.139669256,0.011176495,0.003658191,,0.032104866,2.380894381,23.37601112,1.276364275,0.169349082,22.8312663
159,2017,0.339378238,-0.422279793,1.046892888,1.152831384,2.382959349,1.088341622,-0.00640559,0.015363545,0.011736492,14.76560865,0.866497283,0.006014946,0.921476964,,0.112775119,-0.485021174,-0.484352135,-0.451369319,-0.491870676,-0.035845498,-0.277075642,,0.030118584,1.242740706,21.70256616,2.928652925,0.124061979,20.06948552
159,2018,0.389705882,-0.416666667,-0.383109778,1.347346812,1.667557104,-0.419073881,1.07578284,-0.008997034,-0.006939576,14.787877,0.816343176,-0.01258021,0.275821297,-3.954122233,0.217094949,0.029159113,0.030023451,0.002001773,-0.095912218,0.061857704,0.147960876,,0.05790806,1.267692946,21.76258609,2.842808796,0.108256981,20.20747274
159,2019,0.802884615,-0.408653846,0.242992541,1.404397322,1.016098166,0.243262803,0.680791388,0.008945111,0.00709099,14.83257894,0.802447546,0.01135181,-0.22121473,,0.092402421,1.415803329,1.40775453,1.476357607,2.163261417,-0.051046489,-0.268789049,,0.077067849,1.194332722,21.71019062,3.148317495,0.095783626,19.89441946
301,2018,-0.950980392,-0.588235294,0.018157155,0.838419881,0.39787551,0.444802007,-0.124554255,0.026441627,0.012673257,15.64719145,2.268560579,0.028898648,0.814478077,0.227895437,2.156097116,-0.228683574,-0.228683574,-0.165097509,-0.174698242,0.465987192,0.433534937,,0.018777943,2.260227931,24.52073941,0.841967289,0.290284883,23.93656635
301,2019,0.649038462,0.338942308,2.730486664,0.947547917,0.087677131,0.197219323,-0.067482669,0.011652627,0.004769223,16.54220953,1.545991984,0.016519404,-1.566407465,0.321170672,0.816566074,0.654257615,0.654257615,0.483972453,0.51355788,1.218237267,1.99610022,,0.00626132,4.05001099,25.31745227,1.302285396,0.178130691,25.03387787
333,2018,0.732843137,-0.789215686,0.166788676,1.264833965,-0.524025199,0.648812649,0.252625695,0.063972987,0.0229581,19.73384038,0.281968651,0.011742909,0.106614325,-2.824782858,0.251726863,-0.097402597,-0.090909091,-0.080882353,-0.037037037,0.179577465,0.198826397,,-0.017297758,2.991071429,26.53739637,1.244318182,0.066504454,26.12729619
338,2016,-0.050080775,-0.828756058,0.35691073,1.625565455,-0.16463732,0.188843827,-0.024749279,0.046026256,0.012485157,17.37372785,1.51740225,0.067813869,5.037611335,-2.654919652,2.281776417,0.137604646,0.137604646,0.105330216,0.128948445,0.08839779,0.043053982,,0.001883784,3.362429941,26.00646957,1.28654457,0.134275089,25.65637874
338,2017,-0.67357513,-0.069948187,0.457625761,1.15198404,0.377449238,1.174799134,-0.158536203,0.045471002,0.013602765,17.50444219,1.540896007,0.0646624,0.354088505,-2.32790863,1.742568299,0.10452445,0.10452445,0.094955351,0.105155886,0.177664975,0.199375074,,0.004782129,3.522573796,26.17000321,1.185185185,0.099609918,25.83817939
338,2018,-0.316176471,0.161764706,0.139016629,1.58849636,-0.051988637,1.01421066,-0.256901915,0.041340344,0.012306264,17.81865805,1.246249197,0.044506119,-1.077577382,-2.637446776,1.553817193,0.039973176,0.039973176,0.06307944,0.06875418,0.125,0.12272915,,0.006624017,3.524239215,26.28778624,1.169354839,0.111321677,25.95394185
338,2019,0.211538462,-0.081730769,0.305767557,1.157128018,0.008634937,0.566631575,0.127584663,0.044947354,0.013054007,18.11493061,1.057954512,0.057617534,-0.008871969,-1.548152331,1.367664951,0.333410105,0.333410105,0.331350749,0.35544787,0.164750958,0.086911575,,-0.008124298,3.00990099,26.44029354,1.295774648,0.106323115,26.03728211
400,2016,0.49273021,0.360258481,-0.568676677,1.06211893,0.888804213,-0.008960913,-0.272596096,0.013614874,0.007280793,16.34484308,0.646673874,0.00311352,-0.898540657,-6.248860052,0.770898574,-0.184331987,-0.184331987,-0.184450044,-0.175959526,0.013345379,-0.064110436,,,1.805059833,23.42588132,1.925545545,0.076484112,22.6184489
400,2017,0.049222798,0.619170984,0.148901977,0.989556263,1.095835863,0.485120033,-0.375841331,0.006400258,0.003600318,16.04864423,0.894600039,0.003101076,-1.64426168,,0.569660646,0.149661169,0.149661169,0.181307675,0.156625207,-0.048750904,-0.141150495,,0.007281563,1.674142718,23.375902,2.092707964,0.082764085,22.46628733
400,2018,-0.208333333,-0.154411765,0.442173909,1.095225736,1.095282781,0.197843015,-0.010796779,0.011495011,0.006767666,16.20268196,0.800571493,0.003215824,1.246606472,-2.568427669,0.379884702,0.356131498,0.356131498,0.270562332,0.301281503,0.120290476,0.232981378,,0.010082806,1.795929257,23.48949,2.121530127,0.095794615,22.67572245
400,2019,-0.870192308,-0.233173077,-0.048095781,1.255963622,0.88702526,0.530258901,-0.253793029,0.020001084,0.011340786,16.48554811,0.629053537,0.007521728,0.238113972,-2.435751037,0.417329645,0.196067187,0.196067187,0.179760327,0.187416937,0.018540783,-0.060553815,,0.006396674,1.691388364,23.507861,2.335395548,0.093200069,22.61325771
401,2017,-0.163212435,0.272020725,1.00537635,1.169233384,0.56688729,0.756243466,-0.192002822,0.072671415,0.021547916,16.70088112,1.107662524,0.004547845,0.543950186,-1.220600125,1.215190064,1.055108795,1.055108795,0.832616617,0.984017865,0.506606187,0.141180961,,0.042822571,2.224430645,24.87181572,0.731589985,0.520986354,24.27479069
401,2018,-0.928921569,-0.105392157,-0.077951312,1.352075517,0.610490607,1.008727874,0.225616499,0.042169841,0.018601049,16.92412406,1.314582389,-0.018177837,0.197284936,,1.145416214,-0.113514268,-0.113514268,-0.087899206,-0.078704091,-0.053053219,-0.098613587,,0.038178967,2.100677774,24.81730334,0.841625426,0.528401243,24.17096945
401,2019,-0.834134615,-0.954326923,-0.213769501,1.021034429,0.588847595,0.951874194,0.292117864,0.044371654,0.021036235,16.83200806,1.478174725,-0.001284769,0.533875217,,1.199569448,0.14473253,0.14473253,0.165277868,0.23573884,-0.001120558,-0.12986778,,0.023608598,1.839685015,24.81618215,1.299202119,0.509559191,24.03185934
403,2019,0.512019231,-0.240384615,-0.257120631,0.685388026,-0.757252255,-0.757970592,0.327437795,0.050006886,0.028495931,16.71670923,0.123350082,0.003703044,2.344915688,-0.843628483,-0.009417666,0.85101812,0.85101812,0.713206475,0.875776572,3.243719071,-0.11484256,,-0.055033652,1.110522473,22.63320641,4.110277333,0.106724088,20.3258394
404,2016,0.095315024,0.373182553,-0.455425347,1.258261769,0.963034164,0.034872636,0.158173863,0.011493424,0.004535537,15.24762959,0.982044444,0.010812196,-2.020095541,-1.933707944,1.368193284,0.084759259,0.084759259,0.118411444,0.099025636,0.067134173,0.090205404,,0.01139601,2.418584806,23.04033614,1.353131462,0.145056979,22.50681332
413,2018,-0.019607843,-0.948529412,-0.481808607,1.206701294,1.3582265,-0.588186303,-0.020623859,0.005263858,0.002476355,16.70547302,1.914677237,-0.025666988,-3.111796985,-5.459794659,1.992882422,-0.673054997,-0.673054997,-0.530069256,-0.62273037,-0.072666646,-0.041814249,,0.044531237,2.180989164,24.91582076,1.324767951,0.139098372,24.3023946
413,2019,0.540865385,-0.96875,-0.23316809,0.975243522,1.164887291,-0.103842856,0.427520495,-0.01299368,-0.005967302,16.26682564,2.608774281,-0.047119388,0.282354689,,2.413561166,-0.101126508,-0.101126508,-0.06671586,-0.098845765,-0.053886648,-0.026945178,,0.045671898,2.256887802,24.86042787,1.096009886,0.126099289,24.27507975
415,2017,0.222797927,0.577720207,-0.329963984,1.161266759,0.087880973,-0.59560576,0.012588075,0.034757251,0.004555988,16.46189575,2.989145459,0.120841276,-1.616076578,,12.84829516,-0.047515375,-0.047515375,-0.062256962,-0.058507581,-0.092465753,-0.177322958,,0.02635768,4.85743555,26.30299566,0.926937356,0.716981132,26.07014867
423,2017,-0.803108808,-0.461139896,-0.257692399,0.936014935,-0.311027357,-0.239037255,0.254254968,0.035609594,0.029908741,17.17381955,0.376013627,0.014976727,0.193684777,,-0.00272404,-0.366927083,-0.366927083,-0.190195771,-0.237578915,0.067433092,0.106723224,,,1.231314362,23.30593036,4.15964383,0.141634384,21.63387056
423,2018,0.174019608,-0.840686275,-0.085383871,0.8738782,0.041424153,0.283596189,0.213237534,-0.001306372,-0.001132557,16.87523578,0.497825705,-0.003595866,-3.364797892,,-0.032030373,-0.420646492,-0.420646492,-0.318828953,-0.294595961,-0.15398204,-0.3846854,,,1.15825417,23.13871567,5.271573156,0.190167063,21.14824896
425,2016,0.273021002,0.683360258,0.125090687,1.399477082,0.462236253,0.634794659,0.062572258,0.014303599,0.006646262,17.15983654,0.822205595,0.017671073,1.832206754,-1.884734763,0.752642372,0.658109815,0.658109815,0.652029569,0.694948221,0.191589516,0.190572311,,0.008906453,2.17846041,24.7197276,1.578561355,0.127897094,24.10531805
425,2017,0.740932642,0.378238342,0.050107334,1.145818063,0.511524091,0.467927915,-0.0134846,0.022934141,0.010762836,17.11973576,1.032971129,0.033919874,1.863164871,-1.542535723,0.755053851,0.301211543,0.301211543,0.226657886,0.285526332,0.276042762,0.269933504,,-0.014159308,2.166238348,24.96349129,1.618805658,0.102314897,24.34428259
425,2018,0.071078431,0.81372549,0.305635281,1.424018061,0.33759832,0.800529076,0.089873645,0.025598627,0.012097629,17.38112494,0.933638705,0.014971475,0.212023243,-0.859828865,0.764504924,0.125580661,0.125580661,0.147328392,0.125951042,0.276431695,0.427948965,,0.043144128,2.5143119,25.20755974,1.561493189,0.087962474,24.70052172
425,2019,-0.004807692,0.415865385,0.071627698,1.421573958,0.504744614,1.010441286,-0.152934076,0.027306191,0.010601938,17.58135004,0.795590405,0.039173832,0.973815173,-1.464701207,0.96361318,0.517984444,0.517984444,0.511515606,0.564498805,0.184909553,0.275397427,,-0.009536895,2.814265896,25.37722619,1.360293151,0.07769406,24.94377956
426,2016,0.260096931,-0.056542811,-0.211307585,1.729960573,0.414190853,0.043149988,0.052202372,0.030074169,0.016925152,16.31017406,0.438130152,0.012378742,2.47004035,,0.311561206,0.40930463,0.40930463,0.245989617,0.339972977,0.0516836,-0.07609965,,0.039588929,1.617994922,22.96184593,0.450021278,0.381111751,21.99938321
428,2019,0.165865385,0.163461538,-0.169288328,0.649929494,0.69507043,0.086682826,0.254291804,-0.069311052,-0.023276715,14.92016076,0.659818375,-0.042394625,-1.932484752,-2.291701536,1.466897301,0.780704738,0.780704738,0.120024502,1.226819134,-0.022388644,0.096185548,,0.047140202,3.829934859,22.55790699,0.363177952,0.4633198,22.25531289
488,2017,-0.64507772,-0.777202073,-0.356002561,1.278373146,0.665408473,0.595492438,0.095827582,0.025329104,0.005738163,16.13945474,2.202544985,0.004376773,-2.836938045,-3.225725384,6.777813677,-0.141639677,-0.141639677,-0.046051042,-0.049297543,0.0,0.040208557,,0.028181593,4.227656576,25.39609467,0.775646964,0.287609867,25.12078707
488,2018,-0.921568627,-0.830882353,-0.047311389,0.977254167,0.693597805,0.495754343,0.268594484,0.020472859,0.004079213,15.90059694,2.621450651,0.025726078,1.599988367,,6.413353343,0.018815213,0.018815213,0.026322821,0.04420729,-0.074447854,-0.104207182,,0.028198859,3.772495345,25.31872987,0.828142346,0.385887198,25.01074095
488,2019,-0.197115385,-0.860576923,0.668631987,1.560119514,0.603326598,1.159124712,-0.13510013,0.032712974,0.007165703,16.32539611,1.809639878,0.091944622,0.174900338,,3.4696154,0.262725119,0.262725119,0.105659532,0.164527401,-0.085153016,-0.129356923,,0.031877309,3.326825687,25.22973141,0.705698587,0.403464962,24.87221778
