asset,date,br,start_date,end_date,compounded_xret,ch4mkt_beta,ch4pmo_beta,ch4smb_beta,ch4vmg_beta
925,2016,1.03e-05,2017/7/1,2018/6/30,-0.588800926,0.809265643,0.22134594,0.574987159,-0.297770731
925,2017,0.0,2018/7/1,2019/6/30,0.128151261,1.163989207,0.42225784,1.137828426,-0.186310428
925,2018,1.82e-05,2019/7/1,2020/6/30,0.01135027,1.094237849,0.051995541,0.741681031,-0.191501312
925,2019,0.0,2020/7/1,2021/6/30,0.036065345,1.024679787,0.373493736,0.504154345,-0.034993676
926,2014,0.0,2015/7/1,2016/6/30,-0.164094338,1.107631934,0.148795634,0.923998,0.332452987
926,2015,0.0,2016/7/1,2017/6/30,0.046406789,0.883383917,0.381391308,0.425859476,0.413316266
926,2016,1.02e-05,2017/7/1,2018/6/30,-0.405943588,0.765367113,0.410462597,0.028961035,-0.10187652
926,2017,9.34e-06,2018/7/1,2019/6/30,-0.051992283,1.103837827,0.400261089,0.651303738,0.326717151
926,2018,9.03e-06,2019/7/1,2020/6/30,-0.24204479,0.993828356,0.482456922,0.52495394,0.342449245
926,2019,0.0,2020/7/1,2021/6/30,-0.166910631,0.872337118,0.342125832,0.613152375,0.780878509
927,2014,0.0,2015/7/1,2016/6/30,-0.195606192,1.258721985,1.962179677,1.28561998,-1.223962621
927,2015,0.0,2016/7/1,2017/6/30,-0.018737951,1.483147951,0.334097145,0.071764469,-1.285486371
927,2016,0.0,2017/7/1,2018/6/30,-0.27223254,1.573707845,0.654550042,-0.440409062,-1.144915352
927,2017,4.48e-05,2018/7/1,2019/6/30,0.071211661,1.006570252,0.166131173,1.378014069,0.754139713
927,2018,0.0,2019/7/1,2020/6/30,0.016603077,0.973632521,0.006862385,1.49409817,-0.07517422
927,2019,0.0,2020/7/1,2021/6/30,-0.366243661,0.014300945,-0.69409682,0.634389164,-0.442271297
928,2014,2.44e-05,2015/7/1,2016/6/30,-0.501687084,1.174141621,0.014447458,1.128972631,0.066367481
928,2015,5.36e-05,2016/7/1,2017/6/30,0.337674277,1.211973709,-0.768445544,1.694021432,0.513230095
928,2016,8.41e-05,2017/7/1,2018/6/30,-0.460247495,1.621666859,0.022807004,2.299079426,1.407630939
928,2017,3.48e-05,2018/7/1,2019/6/30,0.152011808,1.289033362,0.479748911,1.331739907,0.497028108
928,2018,2.24e-05,2019/7/1,2020/6/30,-0.312373326,1.167989704,0.014565038,1.292574146,0.736392043
928,2019,1.87e-05,2020/7/1,2021/6/30,1.417976933,0.839118862,-0.112451269,0.917794281,0.428714705
929,2014,0.0,2015/7/1,2016/6/30,-0.319699123,1.133071744,0.419073345,1.750537535,-0.143521935
929,2015,0.0,2016/7/1,2017/6/30,-0.067993697,1.125515209,0.347646915,1.660520271,-1.022039717
929,2016,0.0,2017/7/1,2018/6/30,-0.52384304,0.731173469,-0.059012703,0.50748117,-0.023108721
929,2017,0.0,2018/7/1,2019/6/30,0.166762766,1.132212281,0.0666317,1.142594852,-0.010960233
929,2018,0.0,2019/7/1,2020/6/30,-0.199360202,1.066103725,0.326803834,0.896888128,-0.072647658
929,2019,0.0,2020/7/1,2021/6/30,0.763682889,0.665668125,-0.570825748,1.187288594,-0.303403903
930,2014,0.0,2015/7/1,2016/6/30,-0.427360373,1.260693175,-0.258969156,-0.089113028,-1.010328413
930,2015,0.0,2016/7/1,2017/6/30,-0.032924652,0.926370219,-0.277307601,0.352221934,-1.189812426
930,2016,0.0,2017/7/1,2018/6/30,-0.051884621,1.382001556,0.573388902,0.706260869,-0.311491072
930,2017,0.0,2018/7/1,2019/6/30,-0.27874194,0.973606873,-0.023010964,0.354714746,-0.315126718
930,2018,0.0,2019/7/1,2020/6/30,-0.105508348,0.690286015,-0.458305263,0.78252479,0.317528953
930,2019,9.1e-06,2020/7/1,2021/6/30,0.311461882,1.039625487,0.050981924,0.807868968,0.213324642
931,2014,0.0,2015/7/1,2016/6/30,-0.442187813,1.197861524,-0.037155844,0.828491115,0.00092577
931,2015,0.0,2016/7/1,2017/6/30,-0.006269474,1.119833484,0.014996408,0.726750887,-0.368027749
931,2016,0.0,2017/7/1,2018/6/30,-0.333406784,0.943814253,0.121974952,0.859151571,-0.033941264
931,2017,0.0,2018/7/1,2019/6/30,0.604070698,0.804456489,-0.117203899,1.267804461,0.082414898
931,2018,0.0,2019/7/1,2020/6/30,0.126143877,1.05159663,-0.069274382,0.897299294,0.200042879
931,2019,0.0,2020/7/1,2021/6/30,-0.333232417,1.008035644,0.23802642,0.528117477,-0.046970019
932,2014,0.0,2015/7/1,2016/6/30,-0.172103565,0.969785108,0.540291759,0.392996252,-0.685593561
932,2015,0.0,2016/7/1,2017/6/30,0.094042731,1.235280498,-0.221050486,-1.340985916,-2.532834026
932,2016,1.1e-05,2017/7/1,2018/6/30,-0.176763912,1.768259397,0.897466832,0.672686584,1.820244863
932,2017,0.0,2018/7/1,2019/6/30,-0.226368838,1.393714424,0.449007673,0.24308727,0.853493808
932,2018,1.03e-05,2019/7/1,2020/6/30,-0.171157808,1.149230058,0.336902569,0.793405879,0.980362218
932,2019,1.9e-05,2020/7/1,2021/6/30,0.766723254,1.193963953,-0.190049447,0.641177144,1.224061521
933,2014,8.61e-06,2015/7/1,2016/6/30,-0.398952954,1.112832769,0.582881094,0.012742497,-0.867593196
933,2015,8.91e-06,2016/7/1,2017/6/30,0.074754833,1.556874553,0.485849752,-0.757291312,-1.820756159
933,2016,0.0,2017/7/1,2018/6/30,-0.350488282,2.062024168,0.168838245,1.731961517,1.397967156
933,2017,0.0,2018/7/1,2019/6/30,-0.133217841,1.653388818,0.839199018,1.029164863,0.311550454
933,2018,0.0,2019/7/1,2020/6/30,-0.02549507,1.276961491,0.16072,0.670204786,0.342223992
933,2019,0.0,2020/7/1,2021/6/30,1.321054696,2.073734651,-0.600777275,1.38241551,1.965230729
935,2014,0.0,2015/7/1,2016/6/30,-0.276848138,1.069628013,0.272927532,1.049289663,0.096495605
935,2015,0.0,2016/7/1,2017/6/30,2.399738547,0.731263782,-0.003553119,3.630768934,2.702146064
935,2016,1.17e-05,2017/7/1,2018/6/30,-0.331504549,1.739700917,1.555066504,0.675651578,0.749920423
935,2017,1.13e-05,2018/7/1,2019/6/30,0.017496487,1.049604445,-0.339253354,0.925045736,0.307052433
935,2018,1.12e-05,2019/7/1,2020/6/30,-0.203563207,1.226203814,0.381192939,1.206132092,0.493921926
935,2019,9.42e-06,2020/7/1,2021/6/30,0.063088229,1.062346151,0.317015634,0.507311516,0.790748186
936,2014,0.0,2015/7/1,2016/6/30,-0.469910477,1.092149433,-0.15456685,0.978600813,-0.461410876
936,2015,0.0,2016/7/1,2017/6/30,-0.144801791,1.185961063,0.299260957,1.017064513,-0.468456026
936,2016,0.0,2017/7/1,2018/6/30,-0.145653965,1.214145216,0.314277326,0.757667853,-0.000227456
936,2017,1.06e-05,2018/7/1,2019/6/30,0.452292647,1.155758489,-0.09991678,1.265888218,-0.448706742
936,2018,0.0,2019/7/1,2020/6/30,0.387045543,1.400102439,0.223064187,1.088277501,-0.267548669
936,2019,0.0,2020/7/1,2021/6/30,-0.446887112,0.805770429,0.212591096,0.992187933,-0.752115715
937,2014,0.0,2015/7/1,2016/6/30,-0.347207701,1.063063251,0.930156975,-0.053977514,-1.202775966
937,2015,0.0,2016/7/1,2017/6/30,0.152434344,1.849340302,-0.407043755,-0.969182313,-1.358441054
937,2016,0.0,2017/7/1,2018/6/30,-0.323096696,1.576072602,-0.107700544,1.235014795,0.851101744
937,2017,0.0,2018/7/1,2019/6/30,-0.051052899,0.99717897,0.249424444,0.717633796,0.583055035
937,2018,0.0,2019/7/1,2020/6/30,-0.229597483,0.994878774,0.477789769,0.57319865,0.380783488
937,2019,0.0,2020/7/1,2021/6/30,0.319478869,1.183409012,-0.49867245,1.075208805,1.485040359
938,2014,0.0,2015/7/1,2016/6/30,-0.337560525,1.07616596,-0.539529903,1.423831827,0.64019612
938,2015,0.0,2016/7/1,2017/6/30,-0.010728765,1.233783534,0.482336572,0.330720985,-0.364508933
938,2016,0.0,2017/7/1,2018/6/30,0.010631634,1.231369342,-0.43565363,-0.343314759,-2.005368883
938,2017,0.0,2018/7/1,2019/6/30,-0.15372269,1.21442999,0.538454795,-0.30443778,-2.30930464
938,2018,0.0,2019/7/1,2020/6/30,0.55418048,1.234692381,-0.248913675,-0.587164944,-1.616304128
938,2019,0.0,2020/7/1,2021/6/30,-0.293030813,1.340866728,0.727063119,0.155648143,-0.339734978
948,2014,0.0,2015/7/1,2016/6/30,-0.489024165,0.914388596,-0.522427869,1.32484192,-0.652678889
948,2015,0.0,2016/7/1,2017/6/30,-0.377443798,1.362786618,0.568482603,1.310083921,-0.206915723
948,2016,0.0,2017/7/1,2018/6/30,-0.162598585,1.140650263,-0.070239491,1.479699729,-0.571368785
948,2017,2.26e-05,2018/7/1,2019/6/30,0.288750327,1.024448705,0.464584428,0.333498939,-1.580145042
948,2018,0.0,2019/7/1,2020/6/30,0.236588086,1.138782827,0.402786078,0.708282727,-1.501149004
948,2019,0.0,2020/7/1,2021/6/30,0.011614049,0.927629063,0.378509669,1.111920768,-0.455826891
949,2014,0.0,2015/7/1,2016/6/30,-0.531276924,1.217222356,-0.124761532,0.611107258,-0.020830286
949,2015,0.0,2016/7/1,2017/6/30,0.142528515,0.912352003,0.038961571,1.083370077,0.657076066
949,2016,0.0,2017/7/1,2018/6/30,-0.369586284,0.991359602,0.526681014,1.317490912,0.928275733
949,2017,1.48e-05,2018/7/1,2019/6/30,-0.025040886,0.857320209,-0.119863355,1.101783593,0.369516009
949,2018,1.54e-05,2019/7/1,2020/6/30,0.174648983,0.512479787,-1.052766543,0.829420449,0.295828049
949,2019,1.38e-05,2020/7/1,2021/6/30,1.417294799,1.285485922,-0.531519879,1.680509198,1.268254658
950,2014,1.48e-05,2015/7/1,2016/6/30,-0.22042763,0.995238512,0.218185176,1.640156525,0.397393636
950,2018,0.0,2019/7/1,2020/6/30,-0.081775577,0.608798737,-0.153342246,0.844595954,-0.078078875
950,2019,0.0,2020/7/1,2021/6/30,-0.017312557,0.633030625,-0.026603824,0.434465893,0.162087985
951,2014,1.58e-05,2015/7/1,2016/6/30,-0.471208909,1.19703364,0.209732215,0.549133358,0.293794857
951,2015,1.9e-05,2016/7/1,2017/6/30,0.606684826,1.388463795,-0.586443936,0.110164606,-0.325384932
951,2016,1.47e-05,2017/7/1,2018/6/30,-0.100083177,1.792177845,-0.099672249,0.984706757,0.875983507
951,2017,0.0,2018/7/1,2019/6/30,0.223981173,1.233434841,0.261201741,0.661314756,0.859004706
951,2018,0.0,2019/7/1,2020/6/30,0.956707246,1.509651885,0.328593139,0.033966783,0.75400342
951,2019,0.0,2020/7/1,2021/6/30,-0.129290613,0.953548555,-0.436878337,0.159792649,0.016866759
952,2014,0.0,2015/7/1,2016/6/30,0.084146618,1.072765034,-0.362394523,1.174342687,0.420298955
952,2015,0.0,2016/7/1,2017/6/30,-0.122025118,0.951901494,0.199992378,0.727155024,-0.319578948
952,2016,0.0,2017/7/1,2018/6/30,-0.051178337,1.191720918,0.598246746,0.941269887,-0.123415096
952,2017,0.0,2018/7/1,2019/6/30,-0.318295259,1.29664764,-0.306117934,1.416499816,0.883091042
952,2018,0.0,2019/7/1,2020/6/30,0.01662549,0.52249345,0.088691773,0.730805475,0.161176526
952,2019,0.0,2020/7/1,2021/6/30,-0.090487395,0.564180799,0.119370326,0.60815991,0.200163064
953,2014,0.0,2015/7/1,2016/6/30,0.077662896,1.152094486,0.021774451,0.878260754,-0.911856052
953,2015,0.0,2016/7/1,2017/6/30,-0.002041628,0.314579539,0.10115693,2.274383835,-1.935921362
955,2014,0.0,2015/7/1,2016/6/30,-0.019672424,1.163120121,-0.125803038,1.21596669,0.216641387
955,2015,0.0,2016/7/1,2017/6/30,-0.331220509,0.981152428,-0.318966171,-0.045119093,-2.098165676
955,2016,0.0,2017/7/1,2018/6/30,-0.285290162,0.650336798,0.102067309,1.187585089,-0.103362823
955,2017,1.18e-05,2018/7/1,2019/6/30,0.034012943,0.936626278,0.60132249,1.733927453,0.029631663
955,2018,0.0,2019/7/1,2020/6/30,0.961789138,0.596439484,-0.946591241,1.354852603,1.141363408
955,2019,9.96e-06,2020/7/1,2021/6/30,-0.405118752,0.884140216,-0.169982407,0.805159469,0.23427229
957,2014,0.0,2015/7/1,2016/6/30,0.851674718,1.208326032,-0.295236128,0.546934034,0.105542098
957,2015,1.58e-05,2016/7/1,2017/6/30,-0.485589876,0.74279425,-0.193752045,1.105307039,-0.234722489
957,2016,1.45e-05,2017/7/1,2018/6/30,-0.42457208,0.962761718,0.024653338,0.776696776,-0.478846803
957,2017,1.42e-05,2018/7/1,2019/6/30,0.113825377,1.174517273,-0.17202295,1.213131315,-0.325482553
957,2018,1.37e-05,2019/7/1,2020/6/30,-0.145208181,1.263913544,0.264959515,0.768998993,-0.55286696
957,2019,2.44e-05,2020/7/1,2021/6/30,-0.080522033,1.109681068,-0.357673042,1.204835587,-0.177803017
959,2014,0.0,2015/7/1,2016/6/30,-0.405508268,1.013698489,1.48105536,-0.666060764,-1.927239116
959,2015,0.0,2016/7/1,2017/6/30,0.862368924,1.09022348,-0.189166169,-0.14944184,-1.01072601
959,2016,0.0,2017/7/1,2018/6/30,-0.421187201,1.477180094,-0.065705598,1.056471128,1.012603761
959,2017,1.02e-05,2018/7/1,2019/6/30,-0.15651545,0.955035072,-0.027859454,0.676029811,0.946870992
959,2018,0.0,2019/7/1,2020/6/30,0.203460488,0.822853188,0.407050363,0.382539349,0.368095418
959,2019,0.0,2020/7/1,2021/6/30,0.287282442,1.126013416,-0.341429024,1.247235152,1.074409127
960,2014,0.0,2015/7/1,2016/6/30,-0.436181844,1.091379843,0.694734187,-0.109545634,-1.983573569
960,2015,9.76e-06,2016/7/1,2017/6/30,0.159956779,1.611364145,0.044331325,-0.429413583,-1.064167687
960,2016,9.11e-06,2017/7/1,2018/6/30,-0.130918592,1.735851515,-0.228307531,0.722144129,0.465726528
960,2017,0.0,2018/7/1,2019/6/30,-0.083953663,1.377495831,0.291777035,0.590369044,0.137165706
960,2018,0.0,2019/7/1,2020/6/30,-0.245429948,1.167622926,0.260725575,0.483244564,0.216815982
960,2019,7.92e-06,2020/7/1,2021/6/30,0.84522652,1.49114939,-0.083024253,0.825293015,0.798089263
961,2014,1.16e-05,2015/7/1,2016/6/30,-0.304414892,1.146855575,0.074468732,0.284307081,0.040910265
961,2015,0.0,2016/7/1,2017/6/30,0.144912555,0.862151816,0.783956677,0.147930497,0.022266018
961,2016,0.0,2017/7/1,2018/6/30,-0.044517156,0.975154163,0.750013613,0.205317782,0.206246583
961,2017,0.0,2018/7/1,2019/6/30,0.357040724,1.234373895,0.593808747,-0.177021265,0.435945357
961,2018,0.0,2019/7/1,2020/6/30,0.026290551,1.52530028,0.498875237,-0.429676427,0.893492551
961,2019,0.0,2020/7/1,2021/6/30,-0.326723829,1.058328462,0.649683493,-0.053804195,1.459490954
962,2014,0.0,2015/7/1,2016/6/30,-0.377870496,1.168429882,-0.090157904,0.482245873,-0.100074808
962,2015,0.0,2016/7/1,2017/6/30,-0.203565471,1.338070129,0.94899767,1.443831208,0.751784967
962,2016,0.0,2017/7/1,2018/6/30,-0.39967597,1.241818422,-0.614212556,2.168357339,0.533752292
962,2017,0.0,2018/7/1,2019/6/30,0.423078054,1.21762436,-0.978454555,2.008037949,1.075776134
962,2018,0.0,2019/7/1,2020/6/30,-0.224716371,1.064100933,0.598818385,1.436449948,-0.358645368
962,2019,0.0,2020/7/1,2021/6/30,0.48557545,1.323240109,-0.544382648,1.286665181,0.348924318
963,2014,0.0,2015/7/1,2016/6/30,-0.052493427,0.651255824,0.088721417,0.471881814,0.39200584
963,2015,0.0,2016/7/1,2017/6/30,0.47532314,0.754839355,0.16923587,0.455579717,0.818001222
963,2016,0.0,2017/7/1,2018/6/30,0.449503197,0.841983459,-0.362339496,-0.469017251,-0.215567251
963,2017,0.0,2018/7/1,2019/6/30,-0.357332834,1.103975775,-1.084801989,-0.809450107,-0.577384535
963,2018,0.0,2019/7/1,2020/6/30,-0.028949564,0.99768603,-0.293348764,0.252599857,0.876738202
963,2019,0.0,2020/7/1,2021/6/30,0.800966043,1.453155167,-0.578025335,0.349636855,0.043900559
965,2014,1.5e-05,2015/7/1,2016/6/30,-0.461882593,1.240744808,0.106114429,1.078145294,0.088424244
965,2015,1.31e-05,2016/7/1,2017/6/30,0.443539203,1.064397449,0.150898141,0.947771795,-0.254561415
965,2016,1.7e-05,2017/7/1,2018/6/30,-0.446386964,1.410335531,0.170356941,1.061364698,-0.07840801
965,2017,0.0,2018/7/1,2019/6/30,-0.146031717,1.000192038,0.275974543,1.028996269,0.532193049
965,2018,0.0,2019/7/1,2020/6/30,-0.141306644,0.985525698,0.39974539,0.870592931,0.222767742
965,2019,0.0,2020/7/1,2021/6/30,-0.20947707,0.972059795,0.5114045,0.776651791,0.666496751
966,2014,0.0,2015/7/1,2016/6/30,-0.341530478,1.209679886,0.302510414,0.797471939,0.068957815
966,2015,0.0,2016/7/1,2017/6/30,-0.237616239,0.939221473,0.039828725,0.256863641,0.160485773
966,2016,0.0,2017/7/1,2018/6/30,-0.448051501,0.854388104,0.326780078,0.816242144,0.208073461
966,2017,0.0,2018/7/1,2019/6/30,1.017942397,0.864175824,0.092696961,1.54431424,0.263800112
966,2018,0.0,2019/7/1,2020/6/30,-0.343657115,0.85620184,0.479903438,0.389055463,-0.427521594
966,2019,0.0,2020/7/1,2021/6/30,2.082212686,0.668243666,-0.46614968,0.736031259,0.188366893
967,2014,0.0,2015/7/1,2016/6/30,-0.126306758,0.950817437,-0.15595439,1.429055213,0.015939038
967,2015,1.18e-05,2016/7/1,2017/6/30,0.086570406,0.932626382,-0.047321954,0.8793048,0.342142153
967,2016,1.04e-05,2017/7/1,2018/6/30,-0.200471169,0.525522704,0.350375661,0.269639847,-0.520050073
967,2017,1.04e-05,2018/7/1,2019/6/30,-0.161438726,0.69356088,0.435086297,0.063057364,-0.386536819
967,2018,0.0,2019/7/1,2020/6/30,0.113812472,0.880830766,-0.089654657,0.814175954,0.153770613
967,2019,0.0,2020/7/1,2021/6/30,-0.169648653,0.825015407,-0.140592626,0.728378603,-0.036393157
968,2014,0.0,2015/7/1,2016/6/30,-0.31157045,1.291782962,-0.329744343,0.665668566,0.015397689
968,2015,0.0,2016/7/1,2017/6/30,-0.01748994,,,,
968,2017,0.0,2018/7/1,2019/6/30,0.100828555,1.094420654,-0.552548125,0.567162885,0.221596126
968,2018,0.0,2019/7/1,2020/6/30,-0.344141701,0.984271133,0.712632434,0.438011575,-0.297854085
968,2019,0.0,2020/7/1,2021/6/30,-0.167723612,0.895184136,-0.007683647,1.196125967,0.639283929
969,2014,0.0,2015/7/1,2016/6/30,-0.04033939,1.140793663,-0.138981221,0.453119473,-0.154560034
969,2015,0.0,2016/7/1,2017/6/30,-0.387457016,1.403313549,-0.402096831,-0.892880468,-0.903837429
969,2016,1.24e-05,2017/7/1,2018/6/30,-0.295104282,1.22358258,-0.016792982,0.631085892,-0.674273604
969,2017,1.19e-05,2018/7/1,2019/6/30,0.337072586,1.096078124,0.359714951,1.272436271,-0.423481016
969,2018,2.17e-05,2019/7/1,2020/6/30,-0.230006459,1.13807898,0.002811299,1.073800004,-0.240778871
969,2019,2.13e-05,2020/7/1,2021/6/30,0.286705823,1.084182768,-0.087907589,1.133328361,-0.086403172
970,2014,0.0,2015/7/1,2016/6/30,-0.304206658,1.137685754,0.076815419,-0.150204301,-1.112774353
970,2015,0.0,2016/7/1,2017/6/30,0.01135733,1.249905943,-0.318671516,-0.285551322,-1.076693245
970,2016,0.0,2017/7/1,2018/6/30,-0.371985926,1.524461834,-0.323467696,1.387955397,0.111521897
970,2017,0.0,2018/7/1,2019/6/30,0.20506801,1.230866158,0.423966113,0.793629957,-0.293478677
970,2018,0.0,2019/7/1,2020/6/30,-0.151441019,0.969586229,0.263409796,0.499558312,-0.876928878
970,2019,0.0,2020/7/1,2021/6/30,-0.0285444,1.025313567,0.227168643,0.762202808,-0.329465614
971,2014,0.0,2015/7/1,2016/6/30,0.030804746,0.909836256,-0.034260811,0.854908103,-0.911030219
971,2015,0.0,2016/7/1,2017/6/30,-0.336632997,0.968300799,-0.675041249,1.545509084,0.594725403
971,2016,0.0,2017/7/1,2018/6/30,-0.491088621,1.226162423,0.207191303,0.415087861,-0.423620402
971,2017,0.0,2018/7/1,2019/6/30,-0.1520124,1.184352976,-1.046369325,1.10209977,-1.354558272
972,2014,1.08e-05,2015/7/1,2016/6/30,-0.621189478,1.026309842,-1.322111632,-0.862530478,-0.874757808
972,2015,3.69e-05,2016/7/1,2017/6/30,0.099697238,1.232405432,-0.238992716,1.655624882,-0.206460294
973,2014,0.0,2015/7/1,2016/6/30,-0.139274868,0.963348415,-0.265486001,1.884003956,0.468263677
973,2015,0.0,2016/7/1,2017/6/30,-0.266951494,0.974146913,-0.351222809,1.484625609,0.260726583
973,2016,0.0,2017/7/1,2018/6/30,-0.501835771,1.32819746,0.123443054,1.845983868,0.221300183
973,2017,0.0,2018/7/1,2019/6/30,0.045923841,1.203884623,-0.330463146,1.835907992,0.423180673
973,2018,0.0,2019/7/1,2020/6/30,0.116172839,1.200952477,-0.806624907,1.464963649,0.573947256
973,2019,0.0,2020/7/1,2021/6/30,-0.076888885,1.184633844,0.114694241,1.21278866,0.169495797
975,2014,0.0,2015/7/1,2016/6/30,-0.127250839,1.236011386,0.234042321,-0.148389435,-0.809298857
975,2015,0.0,2016/7/1,2017/6/30,-0.166528359,0.638556249,-0.342692359,1.064170625,0.501582905
975,2016,0.0,2017/7/1,2018/6/30,0.121485531,0.722498738,0.403629591,0.468614917,0.172999566
975,2017,1.01e-05,2018/7/1,2019/6/30,0.300940074,0.693670491,0.24024999,-0.020722853,-0.484400179
975,2018,7.5e-06,2019/7/1,2020/6/30,0.185505656,0.441824971,0.470199006,0.237732494,-1.273513656
975,2019,0.0,2020/7/1,2021/6/30,-0.13969917,1.153315622,-0.152795385,0.392313321,-0.077533211
976,2014,0.0,2015/7/1,2016/6/30,0.104928879,0.454467373,0.480708005,1.860251306,-1.374928704
976,2015,0.0,2016/7/1,2017/6/30,-0.049090866,0.811376276,0.518082134,0.558999205,-0.53342548
976,2016,0.0,2017/7/1,2018/6/30,-0.407147562,0.549361896,-0.071787026,-0.125402136,-0.674279002
976,2017,0.0,2018/7/1,2019/6/30,0.066333925,1.026250275,-0.009372125,0.597349047,0.100200129
976,2018,4.35e-05,2019/7/1,2020/6/30,-0.025534344,0.946543398,-0.040803307,0.733910294,0.374622517
976,2019,8.68e-06,2020/7/1,2021/6/30,0.03585598,1.243958582,-0.100611512,0.827929135,0.542070594
977,2014,0.0,2015/7/1,2016/6/30,-0.217770647,1.014417308,-0.233071696,0.803130697,-0.323767669
977,2015,0.0,2016/7/1,2017/6/30,-0.271505269,1.08097812,0.50407131,0.2678398,-0.384800473
977,2016,0.0,2017/7/1,2018/6/30,0.484604947,0.870691912,-0.866557354,-0.967965463,-2.989944332
977,2017,0.0,2018/7/1,2019/6/30,-0.012318334,1.293986767,-0.300209099,-0.440378816,-2.051658529
977,2018,0.0,2019/7/1,2020/6/30,0.751101251,1.522135357,-0.178183824,-0.769476179,-1.637897201
977,2019,0.0,2020/7/1,2021/6/30,-0.290634058,1.378956592,1.362344588,-0.200296663,-0.848770188
978,2014,0.0,2015/7/1,2016/6/30,-0.316907062,1.05885279,-0.113272512,0.961119052,0.188801364
978,2015,0.0,2016/7/1,2017/6/30,-0.132230921,1.175419478,0.291680911,0.448609882,0.198280781
978,2016,0.0,2017/7/1,2018/6/30,-0.363012069,0.747390753,0.150341722,1.119925456,0.30151105
978,2017,1.11e-05,2018/7/1,2019/6/30,-0.051344328,0.920717702,0.033600251,1.150033615,0.494336617
978,2018,2.27e-05,2019/7/1,2020/6/30,-0.209522131,0.933611597,0.357263942,0.822550092,0.019087776
978,2019,1.04e-05,2020/7/1,2021/6/30,0.326495869,0.783942935,-0.081147456,0.661043746,0.067797574
980,2014,0.0,2015/7/1,2016/6/30,0.141695469,0.994270548,-0.942386932,0.857356244,0.128525094
980,2015,0.0,2016/7/1,2017/6/30,0.066475402,0.654876603,-0.850803488,1.054013006,0.981891726
980,2016,0.0,2017/7/1,2018/6/30,-0.41869627,0.942671546,-0.350435727,0.985123032,-0.456606496
980,2017,0.0,2018/7/1,2019/6/30,-0.417213212,1.286386661,-0.094289654,1.145957776,0.126917533
980,2018,0.0,2019/7/1,2020/6/30,-0.548382638,1.324481053,0.414997359,1.217881345,-0.312470489
981,2014,0.0,2015/7/1,2016/6/30,0.106258848,0.689219584,-0.927402206,-0.674701078,0.03720728
981,2015,0.0,2016/7/1,2017/6/30,0.031076113,0.804244348,-0.084234085,0.498928395,-0.027684379
981,2016,0.0,2017/7/1,2018/6/30,-0.182480936,0.312835888,-0.033930874,0.241400332,0.025315204
981,2017,0.0,2018/7/1,2019/6/30,-0.563395488,0.644349811,-0.310096542,0.326699912,-0.289445702
