asset,beta_bri,year,br,compounded_xret,compounded_xret_beta,rank_beta,rank_br,compounded_xret_2014,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,lag_me
829,-0.064170889,2018,1.84e-05,0.113366237,-0.218211455,-0.93627451,0.007352941,-0.4171582,0.984273157,0.628306737,-1.225079484,0.657953533,7174190.864166662
836,0.007203819,2018,1.44e-05,-0.269849895,-0.071449712,0.149509804,-0.129901961,-0.075132962,0.989336798,1.145760332,-0.824938468,0.47871623,5344741.747499998
851,0.01031919,2018,7.42e-06,0.385829741,0.076624627,0.245098039,-0.955882353,-0.231602664,1.152199425,0.982977583,-1.868875568,0.419277903,4266934.464166666
852,-0.083589843,2018,1.16e-05,-0.338746859,0.250685057,-0.965686275,-0.397058824,-0.272441517,1.046242833,1.077655431,0.097645972,0.209253943,5131694.51416666
860,-0.003984207,2018,2.58e-05,0.206646265,0.598077679,-0.144607843,0.328431373,0.643843251,1.381925917,-0.776724575,0.326532854,-1.051057192,18617400.45583334
876,-0.019362329,2018,6.06e-06,0.699463507,1.768603547,-0.517156863,-0.987745098,-0.015294938,0.608330297,-0.399607277,-1.116364905,-0.295354119,28795141.745000005
877,0.007664983,2018,2.18e-05,0.331815729,0.757842342,0.166666667,0.12745098,-0.320860232,1.276660416,0.584640005,0.800309632,-0.241857288,7504273.896666666
883,0.01660254,2018,9.33e-06,-0.180730419,0.064596916,0.394607843,-0.772058824,-0.201127797,0.728034466,0.459836182,0.279664976,-0.106498247,22087183.910000004
886,0.052731305,2018,3.01e-05,0.144181238,-0.178634206,0.87254902,0.43627451,-0.497224396,0.909800261,0.944412143,-0.093087235,0.05258874,4930564.469166665
898,0.00596817,2018,2.54e-05,-0.348811741,-0.089843771,0.105392157,0.306372549,-0.171254218,0.982587255,0.137743018,0.827071949,-0.205365551,37754818.93749998
903,-0.000791057,2018,2.91e-05,0.883964197,0.125912743,-0.06127451,0.419117647,-0.308823001,0.932820226,1.154255082,0.370160608,-0.390054361,4861343.822500004
905,-0.02382441,2018,4.03e-05,-0.166631493,-0.042586833,-0.578431373,0.632352941,-0.432847206,1.068215306,1.104386878,0.136697355,0.05939341,4342252.499999997
926,-0.006122912,2018,9.03e-06,-0.24204479,-0.051992283,-0.225490196,-0.81372549,-0.433557341,1.083863465,0.625190626,0.224349333,0.409319382,7602190.166666667
932,0.103269252,2018,1.03e-05,-0.171157808,-0.226368838,0.985294118,-0.634803922,-0.417802886,1.318681116,0.096419478,0.546782465,0.358291827,24306591.60400002
935,-0.048804816,2018,1.12e-05,-0.203563207,0.017496487,-0.852941176,-0.468137255,-0.104620866,1.008685806,0.845606367,0.137651904,-0.323242121,12246713.721666671
969,-0.001715019,2018,2.17e-05,-0.230006459,0.337072586,-0.098039216,0.117647059,-0.493815684,1.191155787,1.858415669,0.167690008,-0.162194776,5769166.818333331
975,0.008177265,2018,7.5e-06,0.185505656,0.300940074,0.193627451,-0.953431373,0.065328147,0.715518249,0.012279653,-0.202069769,0.365093337,11915545.394166673
1979,0.032157205,2018,3.58e-05,-0.195609705,0.080854865,0.664215686,0.536764706,-0.102327298,1.267014584,-0.480553516,0.402611578,0.56665465,38293765.33583335
2010,-0.01344204,2018,7.58e-06,-0.275750657,-0.379676409,-0.416666667,-0.941176471,-0.603098701,1.145332785,0.991362789,0.586838664,-0.396827313,8176406.488333327
2019,0.027979872,2018,4.81e-05,0.85718497,-0.293533086,0.607843137,0.735294118,-0.512038475,1.218188238,0.570119906,-0.262233552,-0.424019887,11622489.255833328
2027,-0.006486304,2018,2.1e-05,0.058240373,-0.45599487,-0.235294118,0.095588235,-0.556762425,1.229087648,-0.275212631,0.460042908,-1.046858883,63381455.99166671
2035,0.033264875,2018,1.21e-05,-0.156995383,-0.233892189,0.683823529,-0.318627451,-0.560205812,1.750710463,0.155004516,0.928507008,0.272272254,11370703.27416665
2041,0.010527096,2018,1.46e-05,0.14449732,0.580763225,0.25,-0.120098039,-0.584986432,0.699407653,1.386612275,-0.48007784,-0.095371525,6971961.255833339
2042,0.024798878,2018,1.08e-05,-0.134046148,0.010858064,0.551470588,-0.544117647,-0.378584546,0.69938285,1.167679865,0.558267785,-0.022707197,10501103.185833344
2043,-0.00633544,2018,1.21e-05,0.391537214,-0.190359674,-0.227941176,-0.318627451,-0.581118037,1.171223468,0.78073231,0.25688541,-0.030693601,5742302.542499998
2047,-0.010136331,2018,0.000143723,-0.107784134,-0.050501251,-0.330882353,0.992647059,-0.097972009,0.546246073,0.530259169,0.540450188,-0.567471225,8144230.933000001
2061,-0.004472464,2018,5.22e-05,-0.127392519,-0.427040181,-0.171568627,0.769607843,-0.333210448,1.131684642,1.096214204,0.430720064,-0.084124172,5928413.065000002
2065,0.023173411,2018,2.08e-05,0.792215693,-0.190354692,0.526960784,0.090686275,-0.155631243,1.091480821,0.187136895,-1.617790793,0.555541557,23108712.068333317
2073,-0.038900187,2018,2.37e-05,-0.344267932,0.000400569,-0.767156863,0.227941176,-0.442639433,0.970082181,1.276555959,-0.74597887,0.02050911,4895730.532499998
2078,-0.032688217,2018,5.55e-05,0.377507215,-0.297646433,-0.705882353,0.799019608,-0.389320269,1.413192405,0.560327508,0.756676334,-0.163272007,23010172.703333315
2079,0.013129701,2018,2.15e-05,0.79211591,0.143220926,0.31127451,0.107843137,-0.50552893,1.031100861,0.871416258,-1.649521691,1.092916599,4518329.872499997
2080,-0.025010417,2018,9.29e-06,0.723034209,0.394389339,-0.593137255,-0.781862745,-0.508489676,1.333211552,0.686080203,0.299412143,0.147971558,6325733.333333331
2081,0.004942671,2018,1.8e-05,-0.230724744,0.026347042,0.078431373,-0.009803922,-0.473020708,1.2219475,0.369246295,0.105764746,0.622525564,28102033.131666657
2085,-0.070573214,2018,9.98e-06,-0.123373799,-0.205867029,-0.946078431,-0.681372549,-0.562087024,0.73834136,0.506735853,0.443442097,-0.287051443,20430997.13416665
2092,-0.014337018,2018,1.81e-05,-0.439866347,-0.169354107,-0.428921569,-0.007352941,-0.47230401,1.321440597,1.097794329,0.814911433,-0.342232712,20364193.169166673
2095,-0.02081544,2018,8.27e-05,-0.164452644,-0.344654204,-0.546568627,0.943627451,-0.443499428,1.331707088,0.908272944,-0.520022397,-0.348555759,8542152.5075
2097,0.000497408,2018,1.16e-05,-0.042881105,-0.045314908,-0.039215686,-0.397058824,-0.268551825,1.077703838,0.59133659,-0.028380863,0.02822783,4334332.695833332
2104,-0.008702843,2018,3.41e-05,0.165970847,0.040028697,-0.286764706,0.504901961,-0.342131446,1.182229201,0.46873241,-1.363706302,0.750539488,4142429.9633333273
2110,0.049073479,2018,1.68e-05,-0.268445882,-0.028591803,0.843137255,-0.041666667,-0.287733162,1.328403746,0.468448192,1.470670142,-0.294066241,14593737.06333334
2120,0.054441286,2018,7.89e-06,0.022301512,-0.015543265,0.889705882,-0.919117647,-0.147883999,0.79399377,-0.204685814,-0.162012766,-0.009152399,7352390.952500007
2146,0.018011745,2018,1.83e-05,-0.108723358,0.117056992,0.416666667,0.00245098,-0.133955335,1.288096577,0.025467915,0.582788632,0.559490625,36184710.306666665
2151,-0.03011445,2018,9.22e-06,0.358575845,-0.107355396,-0.669117647,-0.791666667,-0.349401469,0.829420799,0.178954046,-1.715528891,0.812340252,6875583.059999996
2152,-0.004067683,2018,9.06e-06,0.879984611,0.168400513,-0.151960784,-0.81127451,-0.234745264,1.157264451,-0.155337267,-0.976125787,0.564491601,12669320.406666672
2158,-0.0057877,2018,1.18e-05,0.661326246,-0.043640399,-0.218137255,-0.352941176,-0.377112498,1.287823898,0.658401167,-0.457528469,0.619703364,5103555.545833333
2161,-0.041893367,2018,1.14e-05,0.09907217,-0.271523585,-0.801470588,-0.431372549,-0.396341876,0.936187466,0.356798725,-2.709329239,1.187187822,5107348.188999999
2183,-0.030334543,2018,6.66e-06,0.106946677,-0.284500584,-0.674019608,-0.980392157,-0.293978548,1.128054526,0.922285346,-0.021554854,-0.217045704,13526284.087500012
2204,0.024108723,2018,1.04e-05,0.173385908,-0.100927672,0.544117647,-0.620098039,-0.321984528,0.636786935,0.718491472,-0.801468743,0.268254273,7155725.967499994
2212,0.006517287,2018,2.83e-05,0.912434317,0.139180045,0.125,0.401960784,-0.450609707,0.824439203,0.45581683,-0.108061458,-0.08442871,7577824.766363641
2247,0.002368148,2018,2.26e-05,-0.476978538,-0.597640981,0.007352941,0.183823529,-0.65925878,1.2164515,1.921043857,0.19230387,-0.324018767,4573889.840833327
2249,-0.011040267,2018,7.75e-06,-0.180908512,-0.008239621,-0.362745098,-0.931372549,-0.524060535,1.133389027,2.154552022,0.708639543,-0.612959946,6560148.039166669
2266,-0.030568073,2018,2.57e-05,-0.195957928,0.251475017,-0.681372549,0.323529412,-0.071633901,0.567702417,0.510999728,-0.055411237,0.277970852,6387934.353333333
2268,0.032581823,2018,1.13e-05,-0.139893992,0.10589671,0.674019608,-0.446078431,-0.234273272,1.193472044,-0.803872087,-2.21218997,0.807732479,18048765.265833326
2276,-0.042375967,2018,7.25e-05,0.297015925,-0.077597053,-0.81127451,0.904411765,-0.424441424,1.06808227,1.018937357,-0.116741159,-0.066587181,6142538.289166664
2279,0.03510779,2018,9.72e-06,0.030441685,-0.309398409,0.715686275,-0.715686275,-0.318295816,1.223831381,0.283401108,-1.292737861,-0.160062646,5190237.320833334
2292,0.02715761,2018,1.88e-05,0.294168734,-0.29337942,0.598039216,0.022058824,-0.610350255,1.25295414,1.238139627,-0.598217871,0.11701624,6884147.928333339
2302,-0.026494042,2018,1.84e-05,-0.1440526,0.02590005,-0.612745098,0.007352941,-0.500961055,1.192899421,1.003279929,0.750105415,-0.506100996,13739141.61916668
2303,-0.005586271,2018,3.72e-05,-0.049734182,-0.065895555,-0.210784314,0.575980392,-0.331260485,1.047673973,0.779227769,-0.013627103,-0.186201688,8592676.919166667
2305,-0.050909598,2018,1.62e-05,0.050614445,-0.137742473,-0.870098039,-0.06127451,-0.375790672,1.075043272,1.38069785,0.749760877,-0.144530273,5168969.556666665
2307,-0.021427738,2018,9.66e-06,-0.126557851,0.199376943,-0.556372549,-0.723039216,-0.256139904,1.183454698,1.900423175,0.980416385,-1.004685181,5625116.204166665
2326,0.00677385,2018,1.07e-05,0.683185917,0.162417866,0.134803922,-0.571078431,-0.389036309,1.263665548,0.764478997,0.161161119,-0.260455153,4413389.474166666
2340,-0.079099843,2018,7.75e-06,0.046358221,-0.228292107,-0.960784314,-0.931372549,-0.472350349,1.168903264,0.820371172,-0.054127794,-0.007209042,18629204.185833354
2344,-0.008632874,2018,9.48e-06,-0.110626737,-0.051421788,-0.279411765,-0.754901961,-0.421965184,0.955333382,0.784512812,0.024887163,0.0969246,6836398.499999992
2352,0.022493582,2018,2.34e-05,0.596471035,-0.252439261,0.512254902,0.203431373,-0.356811844,0.803418527,-0.047281237,0.264774173,-0.446966924,39317309.679166704
2353,-0.02960019,2018,1.84e-05,0.322030657,0.408692461,-0.664215686,0.007352941,0.13414973,0.994531125,0.187630122,-0.267791264,-0.178725467,11503218.376666663
2354,-0.030483406,2018,8.42e-06,-0.502488971,-0.628465939,-0.676470588,-0.889705882,-0.697980438,1.315767546,1.715186768,-0.214463893,-0.369174558,5691975.764166672
2358,-0.004112357,2018,3.86e-05,-0.511292455,-0.336004012,-0.161764706,0.610294118,0.193303748,0.489538856,0.316196559,0.152756472,-0.416912437,14466657.699000001
2366,0.074882071,2018,1.22e-05,-0.553287741,-0.345377145,0.953431373,-0.301470588,-0.64488141,1.18634865,0.527159211,-0.305476501,-0.468046529,5724431.962500001
2372,0.033783668,2018,1.32e-05,-0.314588608,0.201208866,0.696078431,-0.210784314,0.131227952,1.064354736,-0.181353655,0.375104496,0.064416174,18955609.974166676
2373,-0.049257001,2018,8.35e-06,0.382251942,0.295325491,-0.857843137,-0.894607843,-0.250433488,1.177972084,0.030539883,-0.940659604,0.404804565,11054086.104999999
2375,-0.004230765,2018,3.23e-05,0.717401087,0.098816252,-0.164215686,0.485294118,-0.334972554,1.208794771,0.890632198,0.600428213,0.085292055,7407028.758333334
2376,-0.042306866,2018,5.19e-05,-0.143652174,-0.277273801,-0.808823529,0.764705882,0.375533494,1.118883962,-0.666321614,-1.605059475,0.301832764,9287626.813333334
2383,0.004863866,2018,4.13e-05,-0.159990985,-0.324245631,0.073529412,0.639705882,-0.416904506,0.972690445,0.037239846,-1.904826492,0.76835531,7894302.548333336
2386,-0.041177648,2018,1.08e-05,-0.190803733,-0.15605751,-0.791666667,-0.544117647,-0.371463874,1.185095933,1.531664475,0.971451163,-0.220819976,4481456.212500003
2410,0.047303132,2018,1.03e-05,1.093157654,0.176871135,0.830882353,-0.634803922,0.055790685,1.034142151,-0.748714951,-1.43063855,0.397596751,21771223.06333333
2449,-0.034145919,2018,1.12e-05,-0.116715593,0.256220425,-0.718137255,-0.468137255,-0.21791786,1.117717934,-0.001486179,-0.701603316,0.233473595,6744673.435
2459,-0.007427835,2018,1.34e-05,0.463826575,0.016092846,-0.259803922,-0.193627451,-0.303647395,0.844700574,-0.106730173,-0.542269845,-0.098352974,4445600.235555554
2468,0.05353023,2018,1.08e-05,-0.348396281,0.462511361,0.882352941,-0.544117647,-0.338404541,1.150228346,0.243342238,0.71326119,-0.445938672,6722058.240000005
2497,-0.023770085,2018,9.1e-06,0.304853862,-0.347146402,-0.575980392,-0.803921569,-0.508908908,1.264246803,1.097496173,0.532538519,-0.019905299,8164766.040833332
2498,-0.001855796,2018,3.47e-05,0.562321248,0.336543362,-0.102941176,0.512254902,-0.400070982,1.00628477,1.807812314,0.288743499,-0.720305917,8295313.405000001
2505,0.004317714,2018,1.17e-05,0.125143357,-0.093421059,0.066176471,-0.375,-0.438521171,0.514910835,1.296793817,-0.124808381,-0.641718917,11225818.031666653
2506,-0.002228482,2018,8.68e-06,-0.615730545,0.406649663,-0.107843137,-0.860294118,0.153731046,0.595586278,0.527694604,0.02932685,0.293741494,11871058.666666666
2523,0.010371792,2018,3.63e-05,-0.27112724,0.077604217,0.24754902,0.551470588,-0.20284729,1.133051358,1.097804601,0.662588027,-0.159848251,4295982.7930000005
2534,0.006076587,2018,3.76e-05,0.245699628,0.01630046,0.107843137,0.583333333,-0.500762602,1.044115861,1.602674602,0.831728628,-0.432316763,5224350.905833334
2537,0.009290226,2018,8.72e-06,-0.241439438,-0.207856914,0.218137255,-0.852941176,0.036964037,0.493170271,0.212324755,-0.098893492,0.166183031,12206763.308333337
2540,-0.018779862,2018,2.06e-05,-0.052265264,-0.042848539,-0.509803922,0.083333333,-0.394918746,0.999936568,1.137117134,0.407339117,0.026504681,4320345.096666664
2542,0.033129832,2018,2.96e-05,-0.254157151,-0.16494041,0.681372549,0.424019608,-0.423368976,1.035608487,0.994147153,0.216009234,0.184206017,4415551.746666665
2543,0.053850206,2018,4.03e-05,-0.191257519,-0.088065094,0.884803922,0.632352941,-0.262859288,0.843630689,0.456972722,0.377175425,-0.683453135,7116820.262499998
2544,0.005444688,2018,1.94e-05,-0.001220989,-0.057074338,0.095588235,0.044117647,-0.317222389,1.097054117,-0.147217301,-2.590197609,1.292425947,6882183.101666663
2557,-0.012220242,2018,1.16e-05,1.143529249,0.669217226,-0.382352941,-0.397058824,0.211526788,1.02359093,0.21132615,0.449355767,0.227093975,8357670.4575000005
2563,-0.085894038,2018,9.87e-06,-0.33263754,-0.214125405,-0.975490196,-0.700980392,0.140556178,1.05012094,-1.227537256,-0.796625983,0.095604806,19890328.100833327
2583,-0.001081623,2018,3.78e-05,-0.109172634,-0.002964079,-0.071078431,0.590686275,-0.579343791,1.394934429,0.198604949,-0.80068067,0.259354625,10083264.748333333
2596,0.131002833,2018,8.57e-06,-0.188441319,-0.223813422,0.990196078,-0.87254902,-0.480254938,1.154535888,0.969530406,-0.32787489,0.201193794,6719112.890833334
2603,-0.040898947,2018,9.53e-06,1.698001181,-0.178387675,-0.786764706,-0.75,-0.333366104,1.06843602,0.782203186,0.407745909,0.271982566,13083485.018333336
2611,0.002858656,2018,1.03e-05,0.179621125,-0.385055834,0.034313725,-0.634803922,-0.548056273,1.107378277,1.155090767,-0.049166753,-0.281466568,5392346.402499999
2622,0.00156996,2018,2.3e-05,-0.075743353,-0.339091987,-0.004901961,0.191176471,-0.785674048,1.240292684,1.796982358,-0.267180646,-1.030347628,4771301.564999998
2628,0.034333483,2018,2.17e-05,-0.273412909,0.159126746,0.703431373,0.117647059,-0.418868361,1.141906172,1.418108625,0.716814551,-0.289030096,4129666.056666669
2632,0.022060265,2018,1.28e-05,0.213413891,-0.205422043,0.5,-0.240196078,-0.152923058,1.05968974,0.423769629,-0.301939744,0.374672372,4433813.047500002
2640,-0.017515916,2018,1.78e-05,-0.228629256,-0.452224997,-0.477941176,-0.012254902,-0.442640509,0.974342108,0.088301617,-0.757668524,-0.234421664,14655159.829166645
2644,0.005265243,2018,0.000102678,0.195926604,-0.337677133,0.088235294,0.975490196,-0.189377633,0.8047285,0.41758675,0.221464177,-0.20578577,4974224.727499994
2678,-0.002410757,2018,9.56e-06,-0.053460677,0.160352522,-0.110294118,-0.742647059,-0.341830363,0.644500088,0.539393045,-0.400223153,0.09278512,8779435.304166673
2683,-0.037781827,2018,1.11e-05,1.941437315,0.309799197,-0.759803922,-0.490196078,0.11086392,1.02465633,0.517376852,-0.436782427,-0.131519369,5197778.152500001
2685,-0.019870192,2018,9.71e-06,0.00497825,-0.29635276,-0.529411765,-0.718137255,-0.525072653,1.091324386,1.235019427,0.367481557,0.013689508,4480506.470833333
2707,-0.023676373,2018,2.86e-05,0.173070087,-0.377653975,-0.573529412,0.409313725,-0.427062189,1.341749532,0.819474066,0.07547969,-0.378507897,4847415.1708333315
2737,-0.028617856,2018,1.05e-05,0.00584188,-0.258007324,-0.659313725,-0.595588235,-0.031959388,0.993851746,-0.019074936,-0.209020645,-0.723254646,5248995.2625
2831,-0.044659658,2018,1.07e-05,0.428667899,-0.158592718,-0.838235294,-0.571078431,-0.284996922,0.829365453,0.096503159,-0.339681054,0.616656501,5784529.383333337
300017,-0.056351187,2018,8.6e-06,-0.221698128,-0.006422776,-0.901960784,-0.865196078,-0.273428259,0.918088094,-0.763804525,-2.374291956,0.169530328,18128857.70250001
300024,-0.00934471,2018,1.98e-05,-0.116030032,-0.137974718,-0.301470588,0.058823529,-0.306424848,0.956596071,0.439205278,-0.740391399,0.045816875,25932360.438333344
300027,-0.018740829,2018,2.56e-05,-0.26408038,-0.215119843,-0.507352941,0.308823529,-0.469447269,1.049421468,0.817251256,-0.647000789,0.179015294,13988674.367499998
300034,-0.00657275,2018,2.63e-05,0.245480561,0.576135047,-0.240196078,0.348039216,-0.308570095,1.117249024,0.889156717,-0.154609456,-0.01686777,4307949.983333329
300036,-0.004102799,2018,9.54e-06,0.682517367,-0.282856511,-0.159313725,-0.745098039,0.175093169,1.033831358,-0.329850716,-2.038706253,0.235341849,6295174.800000001
300053,0.039985034,2018,1.13e-05,0.071876116,-0.151209699,0.754901961,-0.446078431,-0.435977691,1.138189549,0.291160444,-1.42964816,0.599956326,5654051.515
300058,-0.026171292,2018,9e-06,0.812403618,-0.259408549,-0.607843137,-0.821078431,-0.222628761,1.131465548,0.768044257,-0.957782131,0.209760572,9694299.291666662
300079,0.007641044,2018,8.19e-05,-0.176454636,0.540387148,0.164215686,0.93872549,-0.228346871,0.831730378,0.831325814,-1.412964043,0.11547476,4474668.609166667
300091,0.051970985,2018,8.78e-06,-0.300746214,-0.325366435,0.865196078,-0.848039216,-0.630948103,1.326855241,1.440855712,0.801066324,-1.127115684,4408709.873333334
300100,-0.050870256,2018,1.86e-05,-0.29530012,-0.305568049,-0.867647059,0.014705882,-0.35150303,1.27020002,1.251705422,-0.28704805,-0.170003311,4617507.319999998
300102,-0.027053096,2018,1.88e-05,-0.236574367,-0.124684216,-0.632352941,0.022058824,-0.427506756,0.883765329,0.557286594,-0.343882412,0.16231704,4732794.975833337
300110,0.02500023,2018,3.2e-05,-0.110118404,-0.050477698,0.553921569,0.482843137,-0.737410812,1.118644295,1.590510122,1.111935694,-0.891266048,6344788.460833337
300114,-0.009596553,2018,1.07e-05,0.207457453,0.019494386,-0.31127451,-0.571078431,-0.31290543,1.12339571,0.460365511,-0.755330643,0.209105964,5727915.339166661
300147,0.006231757,2018,1.83e-05,0.486653034,-0.102520411,0.115196078,0.00245098,-0.323140192,1.025281307,1.04328522,0.020553265,0.234785857,5107086.526666664
300148,-0.003994875,2018,2.2e-05,-0.029772512,-0.117049399,-0.147058824,0.144607843,-0.46522779,1.056234783,1.497268586,-0.203624084,-0.456057465,4174156.1549999993
300158,0.018677644,2018,9.95e-06,-0.027761125,0.042670465,0.424019608,-0.68872549,-0.45462997,0.905661751,0.72306154,-0.026792627,-0.233873687,4483050.572500002
300188,-0.003662046,2018,5.4e-05,0.100444,-0.035849616,-0.132352941,0.781862745,0.034036834,1.075502585,-0.163681618,-1.395583247,-0.073762058,7895535.306666661
300208,-0.044425201,2018,0.000170089,-0.207330639,-0.214115771,-0.835784314,0.99754902,-0.551738279,1.295924363,1.450334687,0.247602137,-0.053610174,5320262.129166669
300212,-0.011967615,2018,1.63e-05,1.253558225,0.231412155,-0.375,-0.058823529,-0.091105705,1.106206577,-0.033019876,-1.101672341,0.188944604,9278609.23500001
300257,-0.005821731,2018,1.22e-05,0.162044807,-0.279767599,-0.220588235,-0.301470588,-0.293408998,1.285839349,0.794526364,0.239237451,0.089355028,11358266.873333342
300267,-0.030187351,2018,2.96e-05,-0.291802671,0.210764065,-0.671568627,0.424019608,-0.432843844,1.125870143,0.574482626,-0.118244222,-0.244181346,5737346.829999998
300274,-0.010943706,2018,1.88e-05,0.516586598,0.03326646,-0.357843137,0.022058824,-0.528791955,1.458156841,1.320108108,0.482178049,0.676130994,12258656.602500001
300284,0.030506851,2018,0.000209976,-0.190992905,0.393632563,0.654411765,1.0,-0.115433981,1.143927511,0.844462829,0.785005972,0.052854891,5103003.066666667
300296,0.015081891,2018,6.94e-06,-0.229097238,-0.396008937,0.348039216,-0.968137255,-0.414693377,1.152576419,0.103709203,-1.091005052,0.090268712,18159087.024999987
300297,-0.046248028,2018,8.45e-06,-0.341697757,-0.264728621,-0.843137255,-0.882352941,-0.481894463,1.127624421,0.421474395,-1.448096247,0.101321566,5798591.490833332
300342,-0.025746353,2018,4.42e-05,0.739614311,-0.206525591,-0.605392157,0.691176471,-0.564197878,0.640108086,0.862679055,-0.539776673,-0.291058052,4762611.445000001
300349,-0.063978317,2018,1.64e-05,-0.138300979,-0.063613238,-0.933823529,-0.056372549,-0.275762793,1.122956568,0.13292568,-0.585727422,0.699253078,6464002.302499999
300352,-0.008086325,2018,1.23e-05,0.125988579,0.507424535,-0.267156863,-0.279411765,-0.183661155,0.926607934,-0.142300115,-2.326608871,0.524120528,4280135.216666671
300355,-0.080766044,2018,7.65e-06,-0.351085377,-0.318006416,-0.963235294,-0.933823529,-0.690196329,1.326790889,1.306128081,0.265030139,0.573187177,8244936.18916667
300365,-0.037815323,2018,5.73e-05,-0.374629694,0.164602385,-0.762254902,0.821078431,0.307643146,1.139777449,-0.064639971,-1.428971096,0.487664842,4482182.030833336
300376,0.016124387,2018,1.46e-05,0.044628535,-0.089825495,0.379901961,-0.120098039,-0.448947959,1.10367081,0.691888565,-0.303714889,0.357128008,13075792.829166656
300450,-0.048732065,2018,1.02e-05,0.354848376,0.105518694,-0.850490196,-0.656862745,0.002446554,1.19506054,-0.161466295,-0.209461114,0.521536325,11942711.198333321
300476,-0.0256497,2018,1.23e-05,1.098058094,-0.266474873,-0.602941176,-0.279411765,-0.125328611,1.016242867,-0.330407846,-1.280828454,-0.192297656,7625585.841666672
300523,0.01941977,2018,3.07e-05,0.2902849,-0.148303369,0.443627451,0.448529412,0.243497046,0.842672109,-0.520421513,-1.468869885,0.293525515,6157449.357272726
300616,0.053894156,2018,9.97e-06,-0.210523291,-0.311748147,0.887254902,-0.68627451,-0.315485036,1.496258984,0.472452371,0.711052312,0.342694739,5985044.097499994
600004,0.021745047,2018,1.16e-05,-0.167377602,0.39307732,0.495098039,-0.397058824,-0.315592793,1.194445594,-0.749106496,-0.047624208,0.2177264,28049639.5675
600010,0.021431716,2018,4.32e-05,-0.368155757,0.077637286,0.487745098,0.671568627,-0.405814331,0.946973307,0.509094074,0.236996129,-0.304800759,50335389.96833333
600011,0.021854539,2018,6.31e-06,-0.333128659,-0.019653309,0.49754902,-0.985294118,0.196825072,0.49364302,-0.002431099,-0.090070527,-0.290363456,71793750.00000001
600012,-0.014839379,2018,9.63e-06,-0.159473906,0.087653018,-0.431372549,-0.730392157,-0.439082497,0.96098666,1.068926729,0.927480622,-0.365091719,8558417.999999993
600017,0.022213892,2018,5.55e-05,-0.213852602,-0.026972413,0.50245098,0.799019608,-0.295668371,0.9769714,0.908332622,0.531522945,0.133764864,10259868.761666665
600018,0.01159846,2018,4.5e-05,-0.393810731,0.152847414,0.276960784,0.705882353,-0.212218355,1.016807332,0.250691317,0.267294135,-0.019881101,142733288.49666655
600020,0.021162487,2018,8.44e-06,-0.32177277,0.435244643,0.477941176,-0.887254902,-0.222212767,0.884818854,1.351294445,0.135421582,-0.240181751,9188005.172499994
600021,0.005249971,2018,7.23e-06,-0.145612125,0.319679114,0.085784314,-0.963235294,-0.105521262,0.752972812,0.415033872,0.137688584,-0.016925412,6658487.8325000005
600029,-0.069883107,2018,2.7e-05,-0.3362689,-0.088500238,-0.943627451,0.367647059,-0.444561806,1.314997276,-0.563282242,0.072213354,0.235277206,60406494.416666605
600031,-0.016645123,2018,3.99e-05,0.440657925,0.462431791,-0.460784314,0.62254902,-0.078320593,1.160482334,-0.344339558,0.32371761,0.061523773,65706033.52500004
600035,0.040139723,2018,9.07e-06,-0.122966123,0.116363882,0.762254902,-0.806372549,-0.422134019,0.842040115,0.998183662,0.386004931,-0.096755388,5325712.807499996
600038,0.039997822,2018,5e-05,-0.007677712,0.016518592,0.757352941,0.74754902,-0.20456029,0.922435147,-0.377362072,-1.353449438,0.5985374,23951912.663333327
600039,0.002460069,2018,2.41e-05,0.04859585,0.110702058,0.012254902,0.25245098,-0.193715516,0.783138082,0.606363922,0.54178088,-0.417406387,11347252.433333324
600056,0.01905339,2018,1.64e-05,0.053376405,-0.249110485,0.431372549,-0.056372549,-0.493795146,1.259061209,0.391496567,0.543168614,-0.240621449,18832478.363333322
600057,-0.020718607,2018,8.2e-06,0.299016715,-0.097487887,-0.544117647,-0.906862745,-0.238283586,0.86787253,0.436038788,-0.054442701,0.154191075,11057119.156666674
600063,0.007103424,2018,9.43e-06,0.167647697,0.034313909,0.147058824,-0.757352941,-0.383536719,1.251003246,1.30097997,0.452161265,-0.094314229,5159422.21333333
600075,-0.0098887,2018,4.23e-05,-0.100442199,-0.179460891,-0.325980392,0.659313725,-0.423299636,1.091930353,1.406495095,0.383597568,-0.038353454,5165733.668333329
600085,0.005868798,2018,3.04e-05,-0.052138337,-0.183892344,0.102941176,0.443627451,-0.153069209,0.851800656,-0.417286163,-0.195930665,0.052474617,45119085.836666696
600089,-0.00153466,2018,4.9e-05,-0.057036535,0.0638957,-0.090686275,0.742647059,-0.303573812,0.905054538,0.690991349,0.259878802,-0.020880121,28395921.271666665
600096,0.005430116,2018,7.55e-06,-0.215216604,0.165111331,0.093137255,-0.946078431,-0.311034802,1.12136966,1.219534587,0.777411538,0.191136593,6497132.990833334
600098,-0.020994539,2018,8.87e-06,-0.12226986,-0.028656822,-0.549019608,-0.838235294,-0.198934052,0.768470534,0.844455615,0.413012618,0.227817547,16827448.254999995
600100,-0.004923498,2018,8.79e-05,-0.206789362,0.017040242,-0.18627451,0.953431373,-0.020340363,0.809030374,0.847413892,-0.709146138,0.103243144,28677333.699999977
