asset,beta_bri,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,year,br,compounded_xret,rank_beta,rank_br,choice,industry
600836,-0.017664991,0.012311288,0.011579686,0.002278284,0.005688285,2018,0.0,0.240167409,-0.04560506774999999,-1.0,0,C23
600836,-0.016441251,0.008450033,0.016205564,0.001788669,-0.003573255,2019,0.0,0.143242317,-0.04560506774999999,-1.0,0,C23
600838,-0.06044269,0.011140694,0.009209014,-0.005293738,0.001279605,2016,0.0,-0.423667336,-0.20303280275000002,-1.0,0,F52
600838,0.000485278,0.012605738,0.00934744,-0.006332713,0.003622425,2017,0.0,0.006932207,-0.20303280275000002,-1.0,0,F52
600838,-0.012047592,0.010359689,0.016900295,0.004212338,0.001543787,2018,0.0,0.124436312,-0.20303280275000002,-1.0,0,F52
600838,0.011879103,0.010385498,0.012995987,0.004336849,-0.001311333,2019,0.0,-0.229268485,-0.20303280275000002,-1.0,0,F52
600839,0.045888918,0.011472104,0.007436457,-0.007389025,0.002663826,2016,1.74e-05,-0.213112884,0.21168240649999998,-0.57152259775,0,C39
600839,-0.000196985,0.012073954,0.003530933,-0.001844213,-0.000329918,2017,0.0,0.02039915,0.21168240649999998,-0.57152259775,0,C39
600839,0.036962878,0.011706405,0.002517635,-0.002013849,0.002493209,2018,0.0,-0.033852012,0.21168240649999998,-0.57152259775,0,C39
600839,-0.018765776,0.009050024,0.008170033,-0.008223337,0.000346866,2019,0.0,0.001456211,0.21168240649999998,-0.57152259775,0,C39
600841,-0.083502535,0.011102559,0.010888474,-0.003254181,0.002857235,2016,0.0,-0.392732161,-0.2021775345,-0.09448912749999999,0,C34
600841,0.000528589,0.010516556,0.005676758,-0.001999353,0.004056781,2017,2.73e-05,-0.15079523,-0.2021775345,-0.09448912749999999,0,C34
600841,-0.027257675,0.007415303,0.007700378,-4.17e-05,0.00638735,2018,0.0,-0.143465331,-0.2021775345,-0.09448912749999999,0,C34
600841,0.04156082,0.011752185,0.01536228,0.008677933,-0.002096759,2019,2.54e-05,0.294104261,-0.2021775345,-0.09448912749999999,0,C34
600843,0.007820271,0.009051674,0.011685971,0.00085118,0.014089224,2017,0.0,-0.119617619,0.06479573200000004,0.112141687,0,C35
600843,0.008062606,0.010215139,0.012889958,0.00174072,0.00236117,2018,2.24e-05,-0.134698803,0.06479573200000004,0.112141687,0,C35
600843,-0.04309066,0.010629674,0.016936386,0.00649815,-0.000111205,2019,9.57e-06,-0.072171859,0.06479573200000004,0.112141687,0,C35
600844,-0.007495489,0.010895618,0.009036001,-0.005650195,0.002762887,2016,0.0,-0.138928502,-0.33828605250000005,-1.0,0,C26
600844,-0.031520035,0.00986886,0.013174746,0.003045569,-0.004060716,2019,0.0,0.373253493,-0.33828605250000005,-1.0,0,C26
600845,-0.022172311,0.008195294,0.01060886,0.001356739,-0.005055523,2016,0.0,0.54985044,-0.30893618749999996,-1.0,0,I65
600845,-0.011790122,0.01245763,0.007733088,-0.006235731,-0.00160891,2017,0.0,0.39888117,-0.30893618749999996,-1.0,0,I65
600845,-0.022454145,0.00827156,0.003632139,-0.0181884,-0.00881316,2018,0.0,1.060065532,-0.30893618749999996,-1.0,0,I65
600845,0.027365614,0.012195316,-0.004744296,-0.016578397,0.001933055,2019,0.0,0.118552187,-0.30893618749999996,-1.0,0,I65
600846,0.04312627,0.010656945,0.01139475,-0.004185217,-0.001627921,2016,0.0,-0.085167276,0.07656812124999998,-0.19436556025,0,E48
600846,-0.000510538,0.011709571,0.009630263,-0.003191062,-0.000166459,2017,1.26e-05,0.180086998,0.07656812124999998,-0.19436556025,0,E48
600846,0.042785614,0.016384998,0.01687563,0.00077351,0.000414597,2018,0.0,-0.037300937,0.07656812124999998,-0.19436556025,0,E48
600846,-0.070178733,0.013923971,0.019692727,0.008560144,-0.002326665,2019,1.12e-05,0.025990367,0.07656812124999998,-0.19436556025,0,E48
600847,-0.169293722,0.008064752,0.009875982,-0.00909324,0.002372496,2016,0.0,0.2587964,-0.1503239945,-1.0,0,C38
600847,0.045369107,0.007806631,0.012268172,0.007169048,-0.008384881,2019,0.0,-0.144641828,-0.1503239945,-1.0,0,C38
600848,0.005251842,0.007356859,0.00851533,-0.001550118,0.011505181,2017,3.2e-05,0.426000821,0.28728389200000004,0.780818503,0,K70
600848,0.002353104,0.009692375,0.009265577,-0.001466346,0.000427812,2019,1.84e-05,-0.001460548,0.28728389200000004,0.780818503,0,K70
600850,-0.014443138,0.010193453,0.007911923,-0.008271799,-0.000729615,2016,0.0,-0.113617996,-0.5142560056666666,-1.0,0,I65
600850,-0.008921253,0.009522623,0.004030583,-0.004053749,0.000756801,2017,0.0,0.124934562,-0.5142560056666666,-1.0,0,I65
600850,-0.034751567,0.011569445,0.001184262,-0.019826759,0.006573673,2019,0.0,0.090664209,-0.5142560056666666,-1.0,0,I65
600851,-0.085557541,0.011392337,0.013518524,0.000784855,0.004960717,2016,0.0,-0.098389628,-0.428441641,-1.0,0,C17
600851,0.001802936,0.0067283,0.007157478,-0.001668118,0.004902633,2017,0.0,-0.109069989,-0.428441641,-1.0,0,C27
600851,-0.035788394,0.011708488,-0.002848687,-0.000543203,0.001102294,2018,0.0,-0.002206616,-0.428441641,-1.0,0,C27
600851,-0.018490032,0.008830284,0.006267617,-0.002848554,0.005886034,2019,0.0,0.217014584,-0.428441641,-1.0,0,C27
600853,-0.039937057,0.011082212,0.013727457,0.002524828,0.0037634,2016,1.04e-05,-0.420770378,0.19903278225,0.12440426175,1,E48
600853,0.007258329,0.012336343,0.012846371,0.006038742,-0.007179486,2017,1.02e-05,0.310844179,0.19903278225,0.12440426175,1,E48
600853,-0.003199153,0.009085198,0.012471843,0.002860681,0.004419001,2018,0.0,-0.141409641,0.19903278225,0.12440426175,1,E48
600853,0.075282652,0.009172118,0.011218809,0.00480461,-0.007547435,2019,8.85e-06,-0.085264807,0.19903278225,0.12440426175,1,E48
600854,0.049811129,0.012027815,0.009683423,0.001387811,0.002262481,2016,0.0,-0.385061098,-0.20008150724999998,-1.0,0,C38
600854,-0.030894537,0.010511013,0.013865761,0.003866012,-0.00312751,2017,0.0,-0.080848264,-0.20008150724999998,-1.0,0,C38
600854,-0.012092802,0.013231359,0.011901038,0.004756716,0.007825138,2018,0.0,0.023880613,-0.20008150724999998,-1.0,0,C38
600854,-0.008431117,0.009990724,0.011658889,0.003582056,-0.002273765,2019,0.0,-0.123114337,-0.20008150724999998,-1.0,0,C38
600855,0.005982243,0.012510427,-0.004481994,-0.019785919,0.001964901,2016,0.0,-0.454405972,-0.044522537,-0.563604798,0,C35
600855,-0.000593318,0.013924083,-0.000345918,-0.018494634,0.008947094,2017,0.0,0.17227215,-0.044522537,-0.563604798,0,C35
600855,0.058415219,0.010612444,0.008802631,-0.008289352,0.003027514,2018,0.0,0.127578018,-0.044522537,-0.563604798,0,C35
600855,-0.093597948,0.010338364,0.004535342,-0.016483461,0.011087605,2019,1.82e-05,-0.173784599,-0.044522537,-0.563604798,0,C35
600857,-0.065379772,0.009732888,0.016236496,0.001095479,0.002499868,2016,1.53e-05,-0.241047492,-0.13956146975,-0.16668959125000002,0,F52
600857,-0.003945658,0.006943728,0.005924489,-0.013866881,0.001906566,2017,1.72e-05,-0.020214197,-0.13956146975,-0.16668959125000002,0,F52
600857,0.017438912,0.006993115,0.008784635,-9.31e-05,0.003282058,2018,0.0,-0.023462996,-0.13956146975,-0.16668959125000002,0,F52
600857,0.014947749,0.006775021,0.009942472,0.004511568,-0.0045014,2019,0.0,0.437798524,-0.13956146975,-0.16668959125000002,0,F52
600858,-0.077002403,0.012888399,0.008765705,0.007225823,0.001691098,2016,0.0,-0.22557198,-0.06567496425000001,-1.0,0,F52
600858,-0.00291553,0.01252782,0.01250465,0.00552872,-0.001930757,2017,0.0,-0.219337902,-0.06567496425000001,-1.0,0,F52
600858,0.021380325,0.009685713,0.007294146,0.001756671,0.001273557,2018,0.0,0.102014348,-0.06567496425000001,-1.0,0,F52
600858,0.027579438,0.00838031,0.007626744,-0.000403833,-0.000607771,2019,0.0,0.060627865,-0.06567496425000001,-1.0,0,F52
600859,-0.015583135,0.012268499,0.006502096,0.006352683,0.001520089,2016,0.0,0.317126452,-0.175247955,-0.62466216225,0,F52
600859,-0.007859254,0.010958421,0.007066677,0.007050587,0.001173428,2017,0.0,-0.275100893,-0.175247955,-0.62466216225,0,F52
600859,-0.003117348,0.011636637,-0.000442568,-0.005774441,-0.003948353,2018,9.35e-06,1.956516274,-0.175247955,-0.62466216225,0,F52
600859,0.021524899,0.012457742,0.004496898,0.006601009,-0.001851896,2019,0.0,-0.371331778,-0.175247955,-0.62466216225,0,F52
600860,0.036104345,0.007853523,0.016576854,-0.007374263,0.005194957,2016,0.0,-0.299432689,-0.04294720066666665,0.015812403333333298,0,C35
600860,0.006255375,0.016596258,-0.000364978,-0.01112172,0.004596582,2018,9.35e-06,-0.360189428,-0.04294720066666665,0.015812403333333298,0,C35
600860,-0.051424553,0.012775596,0.025063807,0.01917797,-0.006188868,2019,9.16e-06,-0.069843123,-0.04294720066666665,0.015812403333333298,0,C35
600861,0.092689451,0.012531621,0.008517415,-0.006464217,0.002694447,2016,0.0,-0.473759537,-0.14556980849999998,-1.0,0,F52
600861,-0.021036081,0.011174837,0.00563307,-0.003021299,-0.000611894,2017,0.0,0.234509881,-0.14556980849999998,-1.0,0,F52
600861,-0.012890585,0.010054036,0.012644847,0.000174714,0.003509433,2018,0.0,0.656301254,-0.14556980849999998,-1.0,0,F52
600861,-0.011243732,0.008638823,0.004098457,-0.001464735,0.001192341,2019,0.0,0.123125091,-0.14556980849999998,-1.0,0,F52
600862,0.089674381,0.012253056,0.005829103,-0.012160424,0.004231731,2016,1.09e-05,-0.375172469,-0.024246929000000028,0.26443217825,0,C37
600862,-0.00504024,0.010078221,0.003105626,-0.012616758,0.000113243,2017,0.0,0.440485341,-0.024246929000000028,0.26443217825,0,C37
600862,0.027966081,0.011434893,0.004132308,-0.009172676,0.005395847,2018,2.05e-05,0.876603731,-0.024246929000000028,0.26443217825,0,C37
600862,-0.106051128,0.011543462,0.010280244,-0.009862595,0.011455962,2019,1.97e-05,0.804896446,-0.024246929000000028,0.26443217825,0,C37
600863,0.012485112,0.012094404,0.002346452,-0.005856884,0.008701084,2016,0.0,-0.252081919,0.13253045325,0.21440055249999998,0,D44
600863,-0.000305106,0.009831279,-0.002992751,-0.004219619,0.001665387,2017,1.83e-05,0.380339929,0.13253045325,0.21440055249999998,0,D44
600863,0.020894189,0.007426159,0.005058589,0.00182496,0.00113602,2018,1.75e-05,-0.2050297,0.13253045325,0.21440055249999998,0,D44
600863,-0.00011188,0.007612124,0.00419975,0.000201005,0.001654754,2019,7.65e-06,0.032477235,0.13253045325,0.21440055249999998,0,D44
600865,-0.023550302,0.010292013,0.013073839,-0.00580564,-0.000504386,2016,0.0,-0.493632831,-0.025897674749999988,-1.0,0,F52
600865,-0.002124125,0.010513603,0.014718728,0.002229182,0.002837922,2017,0.0,0.034429523,-0.025897674749999988,-1.0,0,F52
600865,0.010300157,0.009343976,0.012968255,0.002149665,0.002578801,2018,0.0,0.072307784,-0.025897674749999988,-1.0,0,F52
600865,0.020067881,0.009674696,0.009472817,0.001333812,0.004168311,2019,0.0,0.196715931,-0.025897674749999988,-1.0,0,F52
600866,0.005770885,0.023170444,0.007072909,-0.005305496,0.007481211,2017,0.0,0.495884705,0.18388386666666667,-1.0,0,C14
600866,0.016372841,0.007624316,0.01783474,0.003116061,-0.000685391,2018,0.0,-0.241046795,0.18388386666666667,-1.0,0,C14
600866,-0.021333449,0.011858062,0.018061925,0.008775178,-0.008566298,2019,0.0,-0.158683284,0.18388386666666667,-1.0,0,C14
600867,0.031543966,0.007774583,0.008557156,0.005327662,0.000495662,2016,0.0,0.564184279,0.14937336925,-1.0,0,C27
600867,-0.00373967,0.0066499,0.002894999,0.004587683,0.004548593,2017,0.0,-0.35836397,0.14937336925,-1.0,0,C27
600867,-0.00021747,0.00949976,-0.005839928,-0.01045956,-0.001787191,2018,0.0,0.129149561,0.14937336925,-1.0,0,C27
600867,0.045577876,0.009926916,-0.004274283,-0.010395746,-0.004035331,2019,0.0,-0.314423865,0.14937336925,-1.0,0,C27
600868,-0.076263188,0.011114424,0.004652386,-0.011513208,0.004796399,2016,0.0,-0.361381296,-0.40307434600000003,-1.0,0,D44
600868,0.004458875,0.010330159,0.008068138,-0.003175381,-0.001983881,2017,0.0,0.17720795,-0.40307434600000003,-1.0,0,D44
600868,-0.014809486,0.009789071,0.007148687,-0.00059768,0.00212725,2018,0.0,-0.206606514,-0.40307434600000003,-1.0,0,D44
600868,-0.071880292,0.008334267,0.008735615,-0.007936711,-0.001741885,2019,0.0,-0.051235824,-0.40307434600000003,-1.0,0,D44
600869,0.054352027,0.008016005,0.00203223,-0.00732814,-0.006717976,2016,3.1e-05,-0.305380143,0.04224334300000001,0.938286028,0,C38
600869,0.000880377,0.009116978,0.002583859,-0.005783415,2.22e-05,2017,8.39e-05,-0.056717398,0.04224334300000001,0.938286028,0,C38
600869,-0.012402627,0.007507654,0.001736621,-0.000279366,-0.000766743,2018,7.37e-05,-0.12585777,0.04224334300000001,0.938286028,0,C38
600869,-0.011957328,0.005873942,0.008266864,0.002152349,-0.001989917,2019,5.48e-05,0.189273032,0.04224334300000001,0.938286028,0,C38
600871,-0.083994523,0.010702656,-0.004224973,-0.017620461,0.003443786,2016,6.8e-06,-0.324490356,0.189266595,-0.059259709333333355,0,B11
600871,0.004398016,0.007803868,-0.010885043,-0.022979726,0.005002873,2017,6.68e-06,0.012325153,0.189266595,-0.059259709333333355,0,B11
600871,0.180601241,0.008693486,0.027777538,0.011129291,-0.011931062,2019,0.0,0.148048998,0.189266595,-0.059259709333333355,0,B11
600872,-0.016806693,0.011623975,0.001370064,0.011936651,-0.004734298,2016,0.0,0.519786578,-0.24400898850000002,-1.0,0,C14
600872,-0.013997705,0.013890135,-0.001770119,0.003236641,-0.003493873,2017,0.0,0.51651025,-0.24400898850000002,-1.0,0,C14
600872,-0.020554162,0.011820912,-0.002482554,-0.003487649,-0.005294679,2018,0.0,0.36179723,-0.24400898850000002,-1.0,0,C14
600872,0.044358243,0.008606903,-0.009147055,-0.003146855,-0.00274685,2019,0.0,-0.283141057,-0.24400898850000002,-1.0,0,C14
600873,0.073245675,0.012355487,0.000496788,-0.010676419,0.005345993,2016,2.07e-05,-0.27405859,0.08539843000000003,-0.09538438999999999,0,C14
600873,-0.006602013,0.009919548,0.004126986,0.006004852,-0.003241759,2017,4.03e-05,0.218259235,0.08539843000000003,-0.09538438999999999,0,C14
600873,0.02425849,0.008334599,0.003835203,-0.000288571,0.000248117,2018,0.0,0.063423828,0.08539843000000003,-0.09538438999999999,0,C14
600873,-0.017640044,0.0081092,0.00642974,0.00483662,-0.003217294,2019,0.0,0.214805151,0.08539843000000003,-0.09538438999999999,0,C14
600874,-0.038937114,0.011900895,0.010410707,0.001845026,0.004610181,2016,0.0,-0.527733062,-0.35227603350000003,-1.0,0,D46
600874,-0.021161592,0.007953173,0.017364838,0.010091441,-0.010883376,2017,0.0,-0.125922083,-0.35227603350000003,-1.0,0,D46
600874,-0.007629089,0.014800185,0.013479993,-0.002086618,0.00501636,2018,0.0,-0.201113782,-0.35227603350000003,-1.0,0,D46
600874,0.014248996,0.011429508,0.010891285,0.00186415,-0.000313143,2019,0.0,-0.062345178,-0.35227603350000003,-1.0,0,D46
600875,-0.021981569,0.013176829,0.002906239,-0.002581529,0.003916688,2016,2.77e-05,-0.238283284,-0.08197335125000002,0.25469463575,1,C34
600875,0.002088138,0.009038512,0.001370629,-0.004588175,0.003575791,2017,2.1e-05,0.412369188,-0.08197335125000002,0.25469463575,1,C34
600875,0.039039926,0.012209158,0.00640723,0.0003587,0.000783237,2018,0.0,-0.169559496,-0.08197335125000002,0.25469463575,1,C34
600875,-0.069822265,0.011390681,0.012000815,0.005563503,-0.001663082,2019,7.86e-06,0.246064988,-0.08197335125000002,0.25469463575,1,C34
600876,0.032903037,0.010338142,-0.003390633,-0.020017621,0.002180845,2016,0.0,-0.27236659,0.41113640225,-1.0,0,C30
600876,0.001872497,0.008313857,0.011671199,-0.006892537,0.007679098,2017,0.0,-0.183925515,0.41113640225,-1.0,0,C30
600876,0.0760508,0.015039227,0.007372296,-0.002558324,0.010713189,2018,0.0,0.143099743,0.41113640225,-1.0,0,C30
600876,0.005066327,0.009137903,0.00736938,-0.006872108,0.003301605,2019,0.0,0.389873349,0.41113640225,-1.0,0,C30
600879,-0.039859841,0.010071189,0.000155357,-0.006522752,0.000278346,2016,4.25e-05,-0.212371965,-0.43106430575,0.22216603550000003,0,C35
600879,-0.004834185,0.013200538,0.00241896,-0.006152654,0.002604588,2017,1.02e-05,-0.137019117,-0.43106430575,0.22216603550000003,0,C35
600879,-0.000269426,0.009000898,0.00037692,-0.013806871,0.00363831,2018,1.01e-05,0.029791647,-0.43106430575,0.22216603550000003,0,C35
600879,-0.036111558,0.009411672,0.003056457,-0.011853326,0.008327825,2019,0.0,0.15872392,-0.43106430575,0.22216603550000003,0,C35
600880,0.035788795,0.012807364,0.013333446,-0.000978668,0.000451038,2016,0.0,-0.356082109,0.05974875874999999,-1.0,0,R85
600880,-0.003155204,0.010787145,0.007651867,-0.005843571,-0.001037157,2017,0.0,-0.121463565,0.05974875874999999,-1.0,0,R85
600880,0.016094952,0.009143018,0.012547506,0.002792872,0.006796066,2018,0.0,0.203596726,0.05974875874999999,-1.0,0,R85
600880,-0.011125626,0.010054844,0.011467454,0.000432145,0.000530391,2019,0.0,-0.205451444,0.05974875874999999,-1.0,0,R85
600882,0.010517059,0.007361876,-0.007932981,-0.030768337,0.004912772,2016,0.0,-0.171726191,-0.006857737249999999,-1.0,0,C14
600882,-0.000475014,0.013583178,-6.49e-05,-0.002900832,0.003048965,2017,0.0,0.418117529,-0.006857737249999999,-1.0,0,C14
600882,0.003877929,0.001916355,0.004100672,0.00100055,-0.000346807,2018,0.0,2.156162982,-0.006857737249999999,-1.0,0,C14
600882,-0.0061691,0.004057475,0.003045753,-0.000211785,-0.004234067,2019,0.0,0.895158096,-0.006857737249999999,-1.0,0,C14
600883,0.009138322,0.011650142,0.009429192,-0.006708813,0.000670024,2016,0.0,-0.43185799,0.144709205,-1.0,0,C30
600883,0.006781034,0.009884786,0.017246553,-0.002045271,-0.002846337,2017,0.0,0.054551326,0.144709205,-1.0,0,C30
600883,0.027391943,0.012085972,0.011483362,0.001460165,0.000604887,2018,0.0,0.296426743,0.144709205,-1.0,0,C30
600883,-0.045915954,0.009934137,0.013158774,0.000961444,0.002960488,2019,0.0,-0.139154954,0.144709205,-1.0,0,C30
600884,0.008692626,0.011188094,0.016810375,0.015852432,-0.008979847,2016,0.0,0.331840322,-0.23784134950000002,-1.0,0,C38
600884,0.002999112,0.008222728,0.016614988,0.00144652,0.00026633,2017,0.0,-0.52489691,-0.23784134950000002,-1.0,0,C38
600884,-0.094195774,0.016172232,0.006105409,-0.006167206,0.00081925,2018,0.0,0.593104498,-0.23784134950000002,-1.0,0,C38
600884,-0.02094763,0.01078764,0.004486865,-0.007825978,0.001204977,2019,0.0,0.957706211,-0.23784134950000002,-1.0,0,C38
600885,0.057168145,0.010536069,0.007239927,0.010335831,-0.004811184,2016,0.0,0.044170998,0.11902035449999998,-0.573705808,1,C38
600885,0.005049235,0.005367196,0.00744895,0.003386942,-0.004109148,2017,0.0,-0.18955756,0.11902035449999998,-0.573705808,1,C38
600885,-0.057221115,0.008246873,0.006771215,0.003334216,-0.003134192,2018,0.0,0.627091938,0.11902035449999998,-0.573705808,1,C38
600885,0.010092918,0.01176794,0.003445685,0.007323262,-0.003257843,2019,1.43e-05,0.561146206,0.11902035449999998,-0.573705808,1,C38
600886,0.048723485,0.010986365,-0.002096136,0.009917559,0.000182547,2016,0.0,-0.069460793,0.19152478250000002,-1.0,0,D44
600886,-0.001820683,0.009573931,-0.00498191,0.005990481,0.002058063,2017,0.0,0.076204365,0.19152478250000002,-1.0,0,D44
600886,0.000425709,0.006010341,-0.002305263,0.000125665,0.003236066,2018,0.0,0.023024633,0.19152478250000002,-1.0,0,D44
600886,0.02786775,0.005719939,-0.001160414,0.000629586,-0.00029302,2019,0.0,0.237755574,0.19152478250000002,-1.0,0,D44
600887,0.008049268,0.01025675,-0.002938335,0.006692235,0.000335824,2016,0.0,0.303475244,0.007937056750000004,-0.537668919,0,C14
600887,-0.014764831,0.01146994,-0.00219691,0.011370345,-0.00402996,2017,0.0,0.208693626,0.007937056750000004,-0.537668919,0,C14
600887,0.023446132,0.010796913,-0.005590164,0.004005111,-0.00762099,2018,3.13e-05,-0.056965632,0.007937056750000004,-0.537668919,0,C14
600887,0.016595913,0.010455792,-0.007234872,0.002410119,-0.001116685,2019,0.0,0.190219646,0.007937056750000004,-0.537668919,0,C14
600888,0.007370672,0.011639108,0.012021891,-0.003352636,0.00551565,2016,0.0,-0.095657541,0.40756919875000003,-1.0,0,C39
600888,0.064006549,0.013244722,0.009557712,0.008451552,-0.007896593,2017,0.0,-0.13202201,0.40756919875000003,-1.0,0,C39
600888,-0.010739691,0.013964045,0.014391467,0.005814567,-0.000367514,2018,0.0,-0.085878519,0.40756919875000003,-1.0,0,C39
600888,0.077751608,0.010601403,0.012338249,0.005213948,-0.002249091,2019,0.0,0.335722946,0.40756919875000003,-1.0,0,C39
600889,0.02194338,0.012278968,0.009469278,-0.007362918,0.006313836,2016,0.0,-0.426388305,-0.1367509905,-1.0,0,C28
600889,-0.004437255,0.013595106,0.00815908,-0.00225684,0.003300206,2017,0.0,-0.084566829,-0.1367509905,-1.0,0,C28
600889,0.008635065,0.013887085,0.009994179,0.005176295,0.006731821,2018,0.0,0.088798573,-0.1367509905,-1.0,0,C28
600889,-0.031201996,0.010343086,0.017193471,0.004919024,0.001171707,2019,0.0,0.217384094,-0.1367509905,-1.0,0,C28
600892,-0.139827724,0.009476588,0.013254019,0.004592006,-0.00531271,2016,0.0,-0.091494515,-0.424170979,-1.0,0,I65
600892,-0.008294877,0.003675159,0.024403604,0.004690885,-0.013504096,2017,0.0,-0.505701613,-0.424170979,-1.0,0,I65
600892,-0.005560551,0.0054069,-0.001746966,-0.003097856,0.003928533,2018,0.0,-0.23264753,-0.424170979,-1.0,0,I65
600892,0.005435872,0.00438558,0.004931807,-0.001611404,-0.004769157,2019,0.0,0.008116247,-0.424170979,-1.0,0,I65
600893,0.036458912,0.011904973,-0.008440325,-0.021919978,0.006496507,2016,8.93e-06,-0.190338623,0.01330813724999999,-0.63229486625,0,C37
600893,-0.00803666,0.008975626,-0.001214658,-0.009861546,-0.000207521,2017,0.0,0.008390289,0.01330813724999999,-0.63229486625,0,C37
600893,0.032069863,0.008131438,-0.00269402,-0.017111675,0.003725316,2018,0.0,0.018405485,0.01330813724999999,-0.63229486625,0,C37
600893,-0.020098394,0.007312872,-8.97e-05,-0.009032716,0.003827263,2019,0.0,1.247887881,0.01330813724999999,-0.63229486625,0,C37
600894,-0.054026541,0.013180941,0.012452669,0.007800265,0.002913181,2016,2.67e-05,-0.495225922,-0.140821728,0.8644328335,1,C34
600894,0.000541556,0.00908669,0.005073439,-0.001171406,0.001380188,2017,3.73e-05,0.310255212,-0.140821728,0.8644328335,1,C34
600894,0.006552377,0.009139736,0.007778772,-0.00119251,0.004742058,2018,3.69e-05,-0.120221785,-0.140821728,0.8644328335,1,C34
600894,-0.001979902,0.010376868,0.013429048,0.006917268,-0.001873057,2019,3.53e-05,0.022028781,-0.140821728,0.8644328335,1,C34
600895,0.007392548,0.012581284,0.012878504,0.003863865,0.001732317,2016,0.0,-0.329195591,-0.2313282665,-1.0,0,S90
600895,0.003774551,0.009817802,-0.004192758,-0.004637652,0.005905826,2017,0.0,0.774897121,-0.2313282665,-1.0,0,S90
600895,-0.017421717,0.011068449,0.002614443,-0.003983573,0.00738444,2018,0.0,-0.016088476,-0.2313282665,-1.0,0,S90
600895,-0.091792975,0.00940505,0.008277656,-0.011191218,-0.001623405,2019,0.0,-0.11157884,-0.2313282665,-1.0,0,K70
600897,0.010372621,0.010374788,0.008893591,0.001639343,0.001958936,2016,4.44e-05,-0.166814951,-0.088221466,0.92789717025,0,G56
600897,0.004009233,0.010358467,0.006853727,0.005152253,-0.001736048,2017,5.37e-05,0.276989934,-0.088221466,0.92789717025,0,G56
600897,-0.02225413,0.010260002,0.011489945,0.009287251,0.000816368,2018,5.33e-05,-0.2685826,-0.088221466,0.92789717025,0,G56
600897,-0.020841045,0.007223096,0.001561792,-0.000312585,0.004753984,2019,4.77e-05,-0.059429256,-0.088221466,0.92789717025,0,G56
600900,0.052137446,0.005274359,-0.004184378,0.000152813,0.003008052,2016,1.04e-05,0.127953888,0.16546876725,0.5428958214999999,0,D44
600900,-0.003308426,0.00372261,-0.002492962,0.006864779,0.000479147,2017,1.12e-05,0.092655935,0.16546876725,0.5428958214999999,0,D44
600900,0.025266192,0.002138763,-0.004331509,0.00148405,0.000487864,2018,1.08e-05,0.082338647,0.16546876725,0.5428958214999999,0,D44
600900,-0.005503918,0.003357951,-0.003021001,0.002079937,0.001595337,2019,9.95e-06,0.112458589,0.16546876725,0.5428958214999999,0,D44
600903,-0.077140846,0.016706705,-0.008070574,-0.004549108,0.00937806,2018,0.0,-0.252622654,-0.898554805,-1.0,0,D45
600903,-0.07117484,0.006141921,0.011144495,0.002083545,-0.004575229,2019,0.0,-0.074207383,-0.898554805,-1.0,0,D45
600917,-0.046744758,0.012045096,0.013381572,0.014697034,-0.004679947,2016,1.23e-05,-0.27525797,-0.13912368549999998,0.201101419,0,D45
600917,0.006479066,0.010913137,0.010905667,-0.004056169,0.003591455,2017,1.26e-05,0.018266819,-0.13912368549999998,0.201101419,0,D45
600917,0.000803772,0.011987266,0.004711595,0.002566834,0.001246888,2018,1.25e-05,0.022346017,-0.13912368549999998,0.201101419,0,D45
600917,-0.030119473,0.008231416,0.009356469,0.003299481,0.002420102,2019,0.0,0.137948582,-0.13912368549999998,0.201101419,0,D45
600929,-0.235971781,0.015414177,-0.001728296,-0.064151368,0.04343978,2018,0.0,-0.24730732,-0.699926631,-0.13383838399999998,0,C14
600929,-0.024093477,0.009733689,0.012428999,-0.001319158,0.000835671,2019,1.69e-05,0.038947291,-0.699926631,-0.13383838399999998,0,C14
600933,0.034986727,0.013991376,-0.011550368,-0.00788751,0.008513003,2018,0.0,0.785676574,0.03983585850000004,-1.0,0,C36
600933,-0.037941518,0.010445739,0.012210112,0.001061121,0.001169261,2019,0.0,-0.061308347,0.03983585850000004,-1.0,0,C36
600936,0.003850085,0.023635289,-0.002358156,-0.00916487,0.010900682,2017,2.05e-05,0.014360485,0.45569791600000004,0.7020891946666667,0,I63
600936,0.011389593,0.009981226,0.009263173,0.000310176,0.002960759,2018,3.01e-05,-0.218334112,0.45569791600000004,0.7020891946666667,0,I63
600936,0.052985744,0.010162783,0.011470478,-0.002027158,-0.001239586,2019,9.85e-06,-0.23944473,0.45569791600000004,0.7020891946666667,0,I63
600939,0.005646651,0.01408028,0.022770713,-0.005124054,0.022087577,2017,2.89e-05,-0.015357109,0.4671058416666667,0.6798380273333334,0,E47
600939,0.001000192,0.014088713,0.016033692,0.005099821,0.004998953,2018,9.53e-06,-0.267311672,0.4671058416666667,0.6798380273333334,0,E47
600939,0.080092987,0.009916535,0.008908894,0.003376092,-0.004019049,2019,1.83e-05,-0.040713203,0.4671058416666667,0.6798380273333334,0,E47
600959,0.021926813,0.013220813,0.008513516,0.003692084,-0.002309454,2016,0.0,-0.523332175,0.35551746133333334,-0.46822390566666666,0,I63
600959,0.053696503,0.007606041,0.01398711,0.000705968,0.004987942,2018,0.0,-0.167908617,0.35551746133333334,-0.46822390566666666,0,I63
