"Symbol","ShortName","EndDate","ListedCoID","IndustryNameC","IndustryCodeC"
"603106","恒银金融","2017-12-31","10318713","计算机、通信和其他电子设备制造业","C39"
"603106","恒银金融","2018-12-31","10318713","计算机、通信和其他电子设备制造业","C39"
"603106","恒银金融","2019-12-31","10318713","计算机、通信和其他电子设备制造业","C39"
"603106","恒银科技","2020-12-31","10318713","计算机、通信和其他电子设备制造业","C39"
"603106","恒银科技","2021-12-31","10318713","计算机、通信和其他电子设备制造业","C39"
"603108","润达医疗","2015-12-31","10102368","批发业","F51"
"603108","润达医疗","2016-12-31","10102368","批发业","F51"
"603108","润达医疗","2017-12-31","10102368","批发业","F51"
"603108","润达医疗","2018-12-31","10102368","批发业","F51"
"603108","润达医疗","2019-12-31","10102368","批发业","F51"
"603108","润达医疗","2020-12-31","10102368","批发业","F51"
"603108","润达医疗","2021-12-31","10102368","批发业","F51"
"603109","神驰机电","2019-12-31","10377637","通用设备制造业","C34"
"603109","神驰机电","2020-12-31","10377637","通用设备制造业","C34"
"603109","神驰机电","2021-12-31","10377637","通用设备制造业","C34"
"603110","东方材料","2017-12-31","10190530","化学原料及化学制品制造业","C26"
"603110","东方材料","2018-12-31","10190530","化学原料及化学制品制造业","C26"
"603110","东方材料","2019-12-31","10190530","化学原料及化学制品制造业","C26"
"603110","东方材料","2020-12-31","10190530","化学原料及化学制品制造业","C26"
"603110","东方材料","2021-12-31","10190530","化学原料及化学制品制造业","C26"
"603111","康尼机电","2014-12-31","10113806","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603111","康尼机电","2015-12-31","10113806","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603111","康尼机电","2016-12-31","10113806","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603111","康尼机电","2017-12-31","10113806","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603111","康尼机电","2018-12-31","10113806","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603111","康尼机电","2019-12-31","10113806","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603111","康尼机电","2020-12-31","10113806","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603111","康尼机电","2021-12-31","10113806","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603112","华翔股份","2020-12-31","10460324","金属制品业","C33"
"603112","华翔股份","2021-12-31","10460324","金属制品业","C33"
"603113","金能科技","2017-12-31","10108763","石油加工、炼焦及核燃料加工业","C25"
"603113","金能科技","2018-12-31","10108763","石油加工、炼焦及核燃料加工业","C25"
"603113","金能科技","2019-12-31","10108763","石油加工、炼焦及核燃料加工业","C25"
"603113","金能科技","2020-12-31","10108763","石油加工、炼焦及核燃料加工业","C25"
"603113","金能科技","2021-12-31","10108763","石油加工、炼焦及核燃料加工业","C25"
"603115","海星股份","2019-12-31","10297674","计算机、通信和其他电子设备制造业","C39"
"603115","海星股份","2020-12-31","10297674","计算机、通信和其他电子设备制造业","C39"
"603115","海星股份","2021-12-31","10297674","计算机、通信和其他电子设备制造业","C39"
"603116","红蜻蜓","2015-12-31","10101985","皮革、毛皮、羽毛及其制品和制鞋业","C19"
"603116","红蜻蜓","2016-12-31","10101985","皮革、毛皮、羽毛及其制品和制鞋业","C19"
"603116","红蜻蜓","2017-12-31","10101985","皮革、毛皮、羽毛及其制品和制鞋业","C19"
"603116","红蜻蜓","2018-12-31","10101985","皮革、毛皮、羽毛及其制品和制鞋业","C19"
"603116","红蜻蜓","2019-12-31","10101985","皮革、毛皮、羽毛及其制品和制鞋业","C19"
"603116","红蜻蜓","2020-12-31","10101985","皮革、毛皮、羽毛及其制品和制鞋业","C19"
"603116","红蜻蜓","2021-12-31","10101985","皮革、毛皮、羽毛及其制品和制鞋业","C19"
"603117","万林股份","2015-12-31","10101968","商务服务业","L72"
"603117","万林股份","2016-12-31","10101968","商务服务业","L72"
"603117","万林股份","2017-12-31","10101968","商务服务业","L72"
"603117","万林物流","2018-12-31","10101968","商务服务业","L72"
"603117","万林物流","2019-12-31","10101968","商务服务业","L72"
"603117","万林物流","2020-12-31","10101968","商务服务业","L72"
"603117","万林物流","2021-12-31","10101968","商务服务业","L72"
"603118","共进股份","2015-12-31","10101941","计算机、通信和其他电子设备制造业","C39"
"603118","共进股份","2016-12-31","10101941","计算机、通信和其他电子设备制造业","C39"
"603118","共进股份","2017-12-31","10101941","计算机、通信和其他电子设备制造业","C39"
"603118","共进股份","2018-12-31","10101941","计算机、通信和其他电子设备制造业","C39"
"603118","共进股份","2019-12-31","10101941","计算机、通信和其他电子设备制造业","C39"
"603118","共进股份","2020-12-31","10101941","计算机、通信和其他电子设备制造业","C39"
"603118","共进股份","2021-12-31","10101941","计算机、通信和其他电子设备制造业","C39"
"603121","华培动力","2018-12-31","10408379","汽车制造业","C36"
"603121","华培动力","2019-12-31","10408379","汽车制造业","C36"
"603121","华培动力","2020-12-31","10408379","汽车制造业","C36"
"603121","华培动力","2021-12-31","10408379","汽车制造业","C36"
"603122","合富中国","2021-12-31","10523545","批发业","F51"
"603123","翠微股份","2014-12-31","107580","零售业","F52"
"603123","翠微股份","2015-12-31","107580","零售业","F52"
"603123","翠微股份","2016-12-31","107580","零售业","F52"
"603123","翠微股份","2017-12-31","107580","零售业","F52"
"603123","翠微股份","2018-12-31","107580","零售业","F52"
"603123","翠微股份","2019-12-31","107580","零售业","F52"
"603123","翠微股份","2020-12-31","107580","零售业","F52"
"603123","翠微股份","2021-12-31","107580","零售业","F52"
"603126","中材节能","2014-12-31","10107101","专业技术服务业","M74"
"603126","中材节能","2015-12-31","10107101","专业技术服务业","M74"
"603126","中材节能","2016-12-31","10107101","专业技术服务业","M74"
"603126","中材节能","2017-12-31","10107101","专业技术服务业","M74"
"603126","中材节能","2018-12-31","10107101","专业技术服务业","M74"
"603126","中材节能","2019-12-31","10107101","专业技术服务业","M74"
"603126","中材节能","2020-12-31","10107101","专业技术服务业","M74"
"603126","中材节能","2021-12-31","10107101","专业技术服务业","M74"
"603127","昭衍新药","2017-12-31","10147074","研究和试验发展","M73"
"603127","昭衍新药","2018-12-31","10147074","研究和试验发展","M73"
"603127","昭衍新药","2019-12-31","10147074","研究和试验发展","M73"
"603127","昭衍新药","2020-12-31","10147074","研究和试验发展","M73"
"603127","昭衍新药","2021-12-31","10147074","研究和试验发展","M73"
"603128","华贸物流","2014-12-31","107597","装卸搬运和运输代理业","G58"
"603128","华贸物流","2015-12-31","107597","装卸搬运和运输代理业","G58"
"603128","华贸物流","2016-12-31","107597","装卸搬运和运输代理业","G58"
"603128","华贸物流","2017-12-31","107597","装卸搬运和运输代理业","G58"
"603128","华贸物流","2018-12-31","107597","装卸搬运和运输代理业","G58"
"603128","华贸物流","2019-12-31","107597","装卸搬运和运输代理业","G58"
"603128","华贸物流","2020-12-31","107597","装卸搬运和运输代理业","G58"
"603128","华贸物流","2021-12-31","107597","装卸搬运和运输代理业","G58"
"603129","春风动力","2017-12-31","10374061","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603129","春风动力","2018-12-31","10374061","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603129","春风动力","2019-12-31","10374061","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603129","春风动力","2020-12-31","10374061","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603129","春风动力","2021-12-31","10374061","铁路、船舶、航空航天和其它运输设备制造业","C37"
"603131","上海沪工","2016-12-31","10102575","通用设备制造业","C34"
"603131","上海沪工","2017-12-31","10102575","通用设备制造业","C34"
"603131","上海沪工","2018-12-31","10102575","通用设备制造业","C34"
"603131","上海沪工","2019-12-31","10102575","通用设备制造业","C34"
"603131","上海沪工","2020-12-31","10102575","通用设备制造业","C34"
"603131","上海沪工","2021-12-31","10102575","通用设备制造业","C34"
"603133","碳元科技","2017-12-31","10145528","计算机、通信和其他电子设备制造业","C39"
"603133","碳元科技","2018-12-31","10145528","计算机、通信和其他电子设备制造业","C39"
"603133","碳元科技","2019-12-31","10145528","计算机、通信和其他电子设备制造业","C39"
"603133","碳元科技","2020-12-31","10145528","计算机、通信和其他电子设备制造业","C39"
"603133","碳元科技","2021-12-31","10145528","计算机、通信和其他电子设备制造业","C39"
"603136","天目湖","2017-12-31","10210553","公共设施管理业","N78"
"603136","天目湖","2018-12-31","10210553","公共设施管理业","N78"
"603136","天目湖","2019-12-31","10210553","公共设施管理业","N78"
"603136","天目湖","2020-12-31","10210553","公共设施管理业","N78"
"603136","天目湖","2021-12-31","10210553","公共设施管理业","N78"
"603138","海量数据","2017-12-31","10145403","软件和信息技术服务业","I65"
"603138","海量数据","2018-12-31","10145403","软件和信息技术服务业","I65"
"603138","海量数据","2019-12-31","10145403","软件和信息技术服务业","I65"
"603138","海量数据","2020-12-31","10145403","软件和信息技术服务业","I65"
"603138","海量数据","2021-12-31","10145403","软件和信息技术服务业","I65"
"603139","康惠制药","2017-12-31","10147139","医药制造业","C27"
"603139","康惠制药","2018-12-31","10147139","医药制造业","C27"
"603139","康惠制药","2019-12-31","10147139","医药制造业","C27"
"603139","康惠制药","2020-12-31","10147139","医药制造业","C27"
"603139","康惠制药","2021-12-31","10147139","医药制造业","C27"
"603150","万朗磁塑","2021-12-31","10407588","橡胶和塑料制品业","C29"
"603155","新亚强","2020-12-31","10313302","化学原料及化学制品制造业","C26"
"603155","新亚强","2021-12-31","10313302","化学原料及化学制品制造业","C26"
"603156","养元饮品","2017-12-31","10102566","酒、饮料和精制茶制造业","C15"
"603156","养元饮品","2018-12-31","10102566","酒、饮料和精制茶制造业","C15"
"603156","养元饮品","2019-12-31","10102566","酒、饮料和精制茶制造业","C15"
"603156","养元饮品","2020-12-31","10102566","酒、饮料和精制茶制造业","C15"
"603156","养元饮品","2021-12-31","10102566","酒、饮料和精制茶制造业","C15"
"603157","拉夏贝尔","2017-12-31","10136700","纺织服装、服饰业","C18"
"603157","拉夏贝尔","2018-12-31","10136700","纺织服装、服饰业","C18"
"603157","拉夏贝尔","2019-12-31","10136700","纺织服装、服饰业","C18"
"603157","*ST 拉夏","2020-12-31","10136700","纺织服装、服饰业","C18"
"603157","*ST 拉夏","2021-12-31","10136700","纺织服装、服饰业","C18"
"603158","腾龙股份","2015-12-31","10102214","汽车制造业","C36"
"603158","腾龙股份","2016-12-31","10102214","汽车制造业","C36"
"603158","腾龙股份","2017-12-31","10102214","汽车制造业","C36"
"603158","腾龙股份","2018-12-31","10102214","汽车制造业","C36"
"603158","腾龙股份","2019-12-31","10102214","汽车制造业","C36"
"603158","腾龙股份","2020-12-31","10102214","汽车制造业","C36"
"603158","腾龙股份","2021-12-31","10102214","汽车制造业","C36"
"603159","上海亚虹","2016-12-31","10119296","专用设备制造业","C35"
"603159","上海亚虹","2017-12-31","10119296","专用设备制造业","C35"
"603159","上海亚虹","2018-12-31","10119296","专用设备制造业","C35"
"603159","上海亚虹","2019-12-31","10119296","专用设备制造业","C35"
"603159","上海亚虹","2020-12-31","10119296","专用设备制造业","C35"
"603159","上海亚虹","2021-12-31","10119296","专用设备制造业","C35"
"603160","汇顶科技","2016-12-31","10121773","计算机、通信和其他电子设备制造业","C39"
"603160","汇顶科技","2017-12-31","10121773","计算机、通信和其他电子设备制造业","C39"
"603160","汇顶科技","2018-12-31","10121773","计算机、通信和其他电子设备制造业","C39"
"603160","汇顶科技","2019-12-31","10121773","计算机、通信和其他电子设备制造业","C39"
"603160","汇顶科技","2020-12-31","10121773","计算机、通信和其他电子设备制造业","C39"
"603160","汇顶科技","2021-12-31","10121773","计算机、通信和其他电子设备制造业","C39"
"603161","科华控股","2017-12-31","10137995","汽车制造业","C36"
"603161","科华控股","2018-12-31","10137995","汽车制造业","C36"
"603161","科华控股","2019-12-31","10137995","汽车制造业","C36"
"603161","科华控股","2020-12-31","10137995","汽车制造业","C36"
"603161","科华控股","2021-12-31","10137995","汽车制造业","C36"
"603165","荣晟环保","2016-12-31","10139726","造纸及纸制品业","C22"
"603165","荣晟环保","2017-12-31","10139726","造纸及纸制品业","C22"
"603165","荣晟环保","2018-12-31","10139726","造纸及纸制品业","C22"
"603165","荣晟环保","2019-12-31","10139726","造纸及纸制品业","C22"
"603165","荣晟环保","2020-12-31","10139726","造纸及纸制品业","C22"
"603165","荣晟环保","2021-12-31","10139726","造纸及纸制品业","C22"
"603166","福达股份","2014-12-31","10114115","汽车制造业","C36"
"603166","福达股份","2015-12-31","10114115","汽车制造业","C36"
"603166","福达股份","2016-12-31","10114115","汽车制造业","C36"
"603166","福达股份","2017-12-31","10114115","汽车制造业","C36"
"603166","福达股份","2018-12-31","10114115","汽车制造业","C36"
"603166","福达股份","2019-12-31","10114115","汽车制造业","C36"
"603166","福达股份","2020-12-31","10114115","汽车制造业","C36"
"603166","福达股份","2021-12-31","10114115","汽车制造业","C36"
"603167","渤海轮渡","2014-12-31","10100612","水上运输业","G55"
"603167","渤海轮渡","2015-12-31","10100612","水上运输业","G55"
"603167","渤海轮渡","2016-12-31","10100612","水上运输业","G55"
"603167","渤海轮渡","2017-12-31","10100612","水上运输业","G55"
"603167","渤海轮渡","2018-12-31","10100612","水上运输业","G55"
"603167","渤海轮渡","2019-12-31","10100612","水上运输业","G55"
"603167","渤海轮渡","2020-12-31","10100612","水上运输业","G55"
"603167","渤海轮渡","2021-12-31","10100612","水上运输业","G55"
"603168","莎普爱思","2014-12-31","10114110","医药制造业","C27"
"603168","莎普爱思","2015-12-31","10114110","医药制造业","C27"
"603168","莎普爱思","2016-12-31","10114110","医药制造业","C27"
"603168","莎普爱思","2017-12-31","10114110","医药制造业","C27"
"603168","莎普爱思","2018-12-31","10114110","医药制造业","C27"
"603168","莎普爱思","2019-12-31","10114110","医药制造业","C27"
"603168","莎普爱思","2020-12-31","10114110","医药制造业","C27"
"603168","莎普爱思","2021-12-31","10114110","医药制造业","C27"
"603169","兰石重装","2014-12-31","10133337","专用设备制造业","C35"
"603169","兰石重装","2015-12-31","10133337","专用设备制造业","C35"
"603169","兰石重装","2016-12-31","10133337","专用设备制造业","C35"
"603169","兰石重装","2017-12-31","10133337","专用设备制造业","C35"
"603169","兰石重装","2018-12-31","10133337","专用设备制造业","C35"
"603169","兰石重装","2019-12-31","10133337","专用设备制造业","C35"
"603169","兰石重装","2020-12-31","10133337","专用设备制造业","C35"
"603169","兰石重装","2021-12-31","10133337","专用设备制造业","C35"
"603171","税友股份","2021-12-31","10461689","软件和信息技术服务业","I65"
"603176","汇通集团","2021-12-31","10523155","土木工程建筑业","E48"
"603177","德创环保","2016-12-31","10395004","生态保护和环境治理业","N77"
"603177","德创环保","2017-12-31","10395004","生态保护和环境治理业","N77"
"603177","德创环保","2018-12-31","10395004","生态保护和环境治理业","N77"
"603177","德创环保","2019-12-31","10395004","生态保护和环境治理业","N77"
"603177","德创环保","2020-12-31","10395004","生态保护和环境治理业","N77"
"603177","德创环保","2021-12-31","10395004","生态保护和环境治理业","N77"
"603178","圣龙股份","2017-12-31","10145520","汽车制造业","C36"
"603178","圣龙股份","2018-12-31","10145520","汽车制造业","C36"
"603178","圣龙股份","2019-12-31","10145520","汽车制造业","C36"
"603178","圣龙股份","2020-12-31","10145520","汽车制造业","C36"
"603178","圣龙股份","2021-12-31","10145520","汽车制造业","C36"
"603179","新泉股份","2017-12-31","10145487","汽车制造业","C36"
"603179","新泉股份","2018-12-31","10145487","汽车制造业","C36"
"603179","新泉股份","2019-12-31","10145487","汽车制造业","C36"
"603179","新泉股份","2020-12-31","10145487","汽车制造业","C36"
"603179","新泉股份","2021-12-31","10145487","汽车制造业","C36"
"603180","金牌厨柜","2017-12-31","10146253","家具制造业","C21"
"603180","金牌厨柜","2018-12-31","10146253","家具制造业","C21"
"603180","金牌厨柜","2019-12-31","10146253","家具制造业","C21"
"603180","金牌厨柜","2020-12-31","10146253","家具制造业","C21"
"603180","金牌厨柜","2021-12-31","10146253","家具制造业","C21"
"603181","皇马科技","2017-12-31","10408080","化学原料及化学制品制造业","C26"
"603181","皇马科技","2018-12-31","10408080","化学原料及化学制品制造业","C26"
"603181","皇马科技","2019-12-31","10408080","化学原料及化学制品制造业","C26"
"603181","皇马科技","2020-12-31","10408080","化学原料及化学制品制造业","C26"
"603181","皇马科技","2021-12-31","10408080","化学原料及化学制品制造业","C26"
"603183","建研院","2017-12-31","10408082","专业技术服务业","M74"
"603183","建研院","2018-12-31","10408082","专业技术服务业","M74"
"603183","建研院","2019-12-31","10408082","专业技术服务业","M74"
"603183","建研院","2020-12-31","10408082","专业技术服务业","M74"
"603183","建研院","2021-12-31","10408082","专业技术服务业","M74"
"603185","上机数控","2018-12-31","10408383","专用设备制造业","C35"
"603185","上机数控","2019-12-31","10408383","专用设备制造业","C35"
"603185","上机数控","2020-12-31","10408383","专用设备制造业","C35"
"603185","上机数控","2021-12-31","10408383","专用设备制造业","C35"
"603186","华正新材","2016-12-31","10102378","计算机、通信和其他电子设备制造业","C39"
"603186","华正新材","2017-12-31","10102378","计算机、通信和其他电子设备制造业","C39"
"603186","华正新材","2018-12-31","10102378","计算机、通信和其他电子设备制造业","C39"
"603186","华正新材","2019-12-31","10102378","计算机、通信和其他电子设备制造业","C39"
"603186","华正新材","2020-12-31","10102378","计算机、通信和其他电子设备制造业","C39"
"603186","华正新材","2021-12-31","10102378","计算机、通信和其他电子设备制造业","C39"
"603187","海容冷链","2018-12-31","10134809","通用设备制造业","C34"
"603187","海容冷链","2019-12-31","10134809","通用设备制造业","C34"
"603187","海容冷链","2020-12-31","10134809","通用设备制造业","C34"
"603187","海容冷链","2021-12-31","10134809","通用设备制造业","C34"
"603188","亚邦股份","2014-12-31","10132679","化学原料及化学制品制造业","C26"
"603188","亚邦股份","2015-12-31","10132679","化学原料及化学制品制造业","C26"
"603188","亚邦股份","2016-12-31","10132679","化学原料及化学制品制造业","C26"
"603188","亚邦股份","2017-12-31","10132679","化学原料及化学制品制造业","C26"
"603188","亚邦股份","2018-12-31","10132679","化学原料及化学制品制造业","C26"
"603188","ST 亚邦","2019-12-31","10132679","化学原料及化学制品制造业","C26"
"603188","ST 亚邦","2020-12-31","10132679","化学原料及化学制品制造业","C26"
"603188","亚邦股份","2021-12-31","10132679","化学原料及化学制品制造业","C26"
"603189","网达软件","2016-12-31","10119983","软件和信息技术服务业","I65"
"603189","网达软件","2017-12-31","10119983","软件和信息技术服务业","I65"
"603189","网达软件","2018-12-31","10119983","软件和信息技术服务业","I65"
"603189","网达软件","2019-12-31","10119983","软件和信息技术服务业","I65"
"603189","网达软件","2020-12-31","10119983","软件和信息技术服务业","I65"
"603189","网达软件","2021-12-31","10119983","软件和信息技术服务业","I65"
"603192","汇得科技","2018-12-31","10383844","化学原料及化学制品制造业","C26"
"603192","汇得科技","2019-12-31","10383844","化学原料及化学制品制造业","C26"
"603192","汇得科技","2020-12-31","10383844","化学原料及化学制品制造业","C26"
"603192","汇得科技","2021-12-31","10383844","化学原料及化学制品制造业","C26"
"603195","公牛集团","2019-12-31","10438689","电气机械及器材制造业","C38"
"603195","公牛集团","2020-12-31","10438689","电气机械及器材制造业","C38"
"603195","公牛集团","2021-12-31","10438689","电气机械及器材制造业","C38"
"603196","日播时尚","2017-12-31","10259849","纺织服装、服饰业","C18"
"603196","日播时尚","2018-12-31","10259849","纺织服装、服饰业","C18"
"603196","日播时尚","2019-12-31","10259849","纺织服装、服饰业","C18"
"603196","日播时尚","2020-12-31","10259849","纺织服装、服饰业","C18"
"603196","日播时尚","2021-12-31","10259849","纺织服装、服饰业","C18"
"603197","保隆科技","2017-12-31","10102711","汽车制造业","C36"
"603197","保隆科技","2018-12-31","10102711","汽车制造业","C36"
"603197","保隆科技","2019-12-31","10102711","汽车制造业","C36"
"603197","保隆科技","2020-12-31","10102711","汽车制造业","C36"
"603197","保隆科技","2021-12-31","10102711","汽车制造业","C36"
"603198","迎驾贡酒","2015-12-31","10101870","酒、饮料和精制茶制造业","C15"
"603198","迎驾贡酒","2016-12-31","10101870","酒、饮料和精制茶制造业","C15"
"603198","迎驾贡酒","2017-12-31","10101870","酒、饮料和精制茶制造业","C15"
"603198","迎驾贡酒","2018-12-31","10101870","酒、饮料和精制茶制造业","C15"
"603198","迎驾贡酒","2019-12-31","10101870","酒、饮料和精制茶制造业","C15"
"603198","迎驾贡酒","2020-12-31","10101870","酒、饮料和精制茶制造业","C15"
"603198","迎驾贡酒","2021-12-31","10101870","酒、饮料和精制茶制造业","C15"
"603199","九华旅游","2014-12-31","10101988","公共设施管理业","N78"
"603199","九华旅游","2015-12-31","10101988","公共设施管理业","N78"
"603199","九华旅游","2016-12-31","10101988","公共设施管理业","N78"
"603199","九华旅游","2017-12-31","10101988","公共设施管理业","N78"
"603199","九华旅游","2018-12-31","10101988","公共设施管理业","N78"
"603199","九华旅游","2019-12-31","10101988","公共设施管理业","N78"
"603199","九华旅游","2020-12-31","10101988","公共设施管理业","N78"
"603199","九华旅游","2021-12-31","10101988","公共设施管理业","N78"
"603200","上海洗霸","2017-12-31","10147144","生态保护和环境治理业","N77"
"603200","上海洗霸","2018-12-31","10147144","生态保护和环境治理业","N77"
"603200","上海洗霸","2019-12-31","10147144","生态保护和环境治理业","N77"
"603200","上海洗霸","2020-12-31","10147144","生态保护和环境治理业","N77"
"603200","上海洗霸","2021-12-31","10147144","生态保护和环境治理业","N77"
"603203","快克股份","2016-12-31","10134938","专用设备制造业","C35"
"603203","快克股份","2017-12-31","10134938","专用设备制造业","C35"
"603203","快克股份","2018-12-31","10134938","专用设备制造业","C35"
"603203","快克股份","2019-12-31","10134938","专用设备制造业","C35"
"603203","快克股份","2020-12-31","10134938","专用设备制造业","C35"
"603203","快克股份","2021-12-31","10134938","专用设备制造业","C35"
"603208","江山欧派","2016-12-31","10140662","家具制造业","C21"
"603208","江山欧派","2017-12-31","10140662","家具制造业","C21"
"603208","江山欧派","2018-12-31","10140662","家具制造业","C21"
"603208","江山欧派","2019-12-31","10140662","家具制造业","C21"
"603208","江山欧派","2020-12-31","10140662","家具制造业","C21"
"603208","江山欧派","2021-12-31","10140662","家具制造业","C21"
"603212","赛伍技术","2020-12-31","10345767","橡胶和塑料制品业","C29"
"603212","赛伍技术","2021-12-31","10345767","橡胶和塑料制品业","C29"
"603213","镇洋发展","2021-12-31","10325746","化学原料及化学制品制造业","C26"
"603214","爱婴室","2018-12-31","10238537","零售业","F52"
"603214","爱婴室","2019-12-31","10238537","零售业","F52"
"603214","爱婴室","2020-12-31","10238537","零售业","F52"
"603214","爱婴室","2021-12-31","10238537","零售业","F52"
"603215","比依股份","2021-12-31","10541474","电气机械及器材制造业","C38"
"603216","梦天家居","2021-12-31","10493258","家具制造业","C21"
"603217","元利科技","2019-12-31","10143704","化学原料及化学制品制造业","C26"
"603217","元利科技","2020-12-31","10143704","化学原料及化学制品制造业","C26"
"603217","元利科技","2021-12-31","10143704","化学原料及化学制品制造业","C26"
"603218","日月股份","2016-12-31","10138278","通用设备制造业","C34"
"603218","日月股份","2017-12-31","10138278","通用设备制造业","C34"
"603218","日月股份","2018-12-31","10138278","通用设备制造业","C34"
"603218","日月股份","2019-12-31","10138278","通用设备制造业","C34"
"603218","日月股份","2020-12-31","10138278","通用设备制造业","C34"
"603218","日月股份","2021-12-31","10138278","通用设备制造业","C34"
"603219","富佳股份","2021-12-31","10543774","电气机械及器材制造业","C38"
"603220","贝通信","2018-12-31","10408203","软件和信息技术服务业","I65"
"603220","中贝通信","2019-12-31","10408203","软件和信息技术服务业","I65"
"603220","中贝通信","2020-12-31","10408203","软件和信息技术服务业","I65"
"603220","中贝通信","2021-12-31","10408203","软件和信息技术服务业","I65"
"603221","爱丽家居","2020-12-31","10452411","橡胶和塑料制品业","C29"
"603221","爱丽家居","2021-12-31","10452411","橡胶和塑料制品业","C29"
"603222","济民制药","2014-12-31","10101874","医药制造业","C27"
"603222","济民制药","2015-12-31","10101874","医药制造业","C27"
"603222","济民制药","2016-12-31","10101874","医药制造业","C27"
"603222","济民制药","2017-12-31","10101874","医药制造业","C27"
"603222","济民制药","2018-12-31","10101874","医药制造业","C27"
"603222","济民制药","2019-12-31","10101874","医药制造业","C27"
"603222","济民制药","2020-12-31","10101874","医药制造业","C27"
"603222","济民医疗","2021-12-31","10101874","医药制造业","C27"
"603223","恒通股份","2015-12-31","10108522","道路运输业","G54"
"603223","恒通股份","2016-12-31","10108522","道路运输业","G54"
"603223","恒通股份","2017-12-31","10108522","道路运输业","G54"
"603223","恒通股份","2018-12-31","10108522","道路运输业","G54"
"603223","恒通股份","2019-12-31","10108522","道路运输业","G54"
"603223","恒通股份","2020-12-31","10108522","道路运输业","G54"
"603223","恒通股份","2021-12-31","10108522","道路运输业","G54"
"603225","新凤鸣","2017-12-31","10102716","化学纤维制造业","C28"
"603225","新凤鸣","2018-12-31","10102716","化学纤维制造业","C28"
"603225","新凤鸣","2019-12-31","10102716","化学纤维制造业","C28"
"603225","新凤鸣","2020-12-31","10102716","化学纤维制造业","C28"
"603225","新凤鸣","2021-12-31","10102716","化学纤维制造业","C28"
"603226","菲林格尔","2017-12-31","10307274","木材加工及木、竹、藤、棕、草制品业","C20"
"603226","菲林格尔","2018-12-31","10307274","木材加工及木、竹、藤、棕、草制品业","C20"
"603226","菲林格尔","2019-12-31","10307274","木材加工及木、竹、藤、棕、草制品业","C20"
"603226","菲林格尔","2020-12-31","10307274","木材加工及木、竹、藤、棕、草制品业","C20"
"603226","菲林格尔","2021-12-31","10307274","木材加工及木、竹、藤、棕、草制品业","C20"
"603227","雪峰科技","2015-12-31","10108403","化学原料及化学制品制造业","C26"
"603227","雪峰科技","2016-12-31","10108403","化学原料及化学制品制造业","C26"
"603227","雪峰科技","2017-12-31","10108403","化学原料及化学制品制造业","C26"
"603227","雪峰科技","2018-12-31","10108403","化学原料及化学制品制造业","C26"
"603227","雪峰科技","2019-12-31","10108403","化学原料及化学制品制造业","C26"
"603227","雪峰科技","2020-12-31","10108403","化学原料及化学制品制造业","C26"
"603227","雪峰科技","2021-12-31","10108403","化学原料及化学制品制造业","C26"
"603228","景旺电子","2016-12-31","10138495","计算机、通信和其他电子设备制造业","C39"
"603228","景旺电子","2017-12-31","10138495","计算机、通信和其他电子设备制造业","C39"
"603228","景旺电子","2018-12-31","10138495","计算机、通信和其他电子设备制造业","C39"
"603228","景旺电子","2019-12-31","10138495","计算机、通信和其他电子设备制造业","C39"
"603228","景旺电子","2020-12-31","10138495","计算机、通信和其他电子设备制造业","C39"
"603228","景旺电子","2021-12-31","10138495","计算机、通信和其他电子设备制造业","C39"
"603229","奥翔药业","2017-12-31","10146369","医药制造业","C27"
"603229","奥翔药业","2018-12-31","10146369","医药制造业","C27"
"603229","奥翔药业","2019-12-31","10146369","医药制造业","C27"
"603229","奥翔药业","2020-12-31","10146369","医药制造业","C27"
"603229","奥翔药业","2021-12-31","10146369","医药制造业","C27"
"603230","内蒙新华","2021-12-31","10525375","新闻和出版业","R85"
"603232","格尔软件","2017-12-31","10146366","软件和信息技术服务业","I65"
"603232","格尔软件","2018-12-31","10146366","软件和信息技术服务业","I65"
"603232","格尔软件","2019-12-31","10146366","软件和信息技术服务业","I65"
"603232","格尔软件","2020-12-31","10146366","软件和信息技术服务业","I65"
"603232","格尔软件","2021-12-31","10146366","软件和信息技术服务业","I65"
"603233","大参林","2017-12-31","10272689","零售业","F52"
"603233","大参林","2018-12-31","10272689","零售业","F52"
"603233","大参林","2019-12-31","10272689","零售业","F52"
"603233","大参林","2020-12-31","10272689","零售业","F52"
"603233","大参林","2021-12-31","10272689","零售业","F52"
"603236","移远通信","2019-12-31","10370702","计算机、通信和其他电子设备制造业","C39"
"603236","移远通信","2020-12-31","10370702","计算机、通信和其他电子设备制造业","C39"
"603236","移远通信","2021-12-31","10370702","计算机、通信和其他电子设备制造业","C39"
"603238","诺邦股份","2016-12-31","10143636","纺织业","C17"
